,welfare_agg21_sp,year,level,area,dem,SourceSheet,sector,sector2,quintile_overall,sec_quint,state,age_cat,nat_quint,state_quint,state_sec_quint,nat_age_quint,sec_age_quint,state_age_quint,state_sec_age_quint,edu_cat,nat_edu_quint,sec_edu_quint,state_edu_quint,state_sec_edu_quint,gen_cat,nat_gen_quint,sec_gen_quint,state_gen_quint,state_sec_gen_quint,hhsize_cat,nat_hhsize_quint,sec_hhsize_quint,state_hhsize_quint,state_sec_hhsize_quint,owns_land,nat_land_quint,sec_land_quint,state_land_quint,state_sec_land_quint,inc_cat,nat_inc_quint,sec_inc_quint,state_inc_quint,state_sec_inc_quint,owns_dwelling,nat_dwel_quint,sec_dwel_quint,state_dwel_quint,state_sec_dwel_quint
17653,7186.344982,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17654,2577.289618,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17655,3468.514859,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17656,4129.738462,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17657,4990.131992,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17658,6638.510609,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17659,2789.101686,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17660,3757.147589,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17661,4522.160371,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17662,5715.822642,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17663,7523.252027,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17664,2558.74311,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17665,3609.134402,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17666,4915.509069,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17667,5598.251484,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17668,7557.339928,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17669,2208.294514,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17670,2998.412231,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17671,3669.882502,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17672,4386.986206,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17673,5583.967165,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17674,2689.219334,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17675,3340.002076,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17676,3832.576009,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17677,4605.748972,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17678,6044.184126,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17679,2768.419743,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17680,3696.674127,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17681,4200.457721,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17682,4896.495524,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17683,6925.871824,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17684,2956.666348,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17685,3857.076574,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17686,4646.161779,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17687,5769.622622,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17688,8821.904696,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17689,3372.971615,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17690,4421.147868,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17691,5467.590042,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17692,7092.754322,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17693,9920.431548,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17694,3679.561321,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17695,5116.715593,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17696,6477.766394,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17697,8793.420907,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17698,10610.72932,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17699,2354.62867,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17700,2970.158496,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17701,3464.482014,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17702,4119.734731,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17703,5384.236561,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17704,2548.162771,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17705,3243.57893,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17706,3856.868422,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17707,4505.635711,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17708,5979.523552,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17709,2637.450398,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17710,3350.738413,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17711,4183.601642,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17712,5000.615011,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17713,6243.158965,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Secondary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17714,2524.120347,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17715,3280.879624,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17716,3960.7943,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17717,4968.745187,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17718,6474.283952,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Higher Secondary,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17719,2544.305192,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17720,3347.516516,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17721,4450.695849,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17722,5660.550359,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17723,7696.602569,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Diploma/Graduate,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17724,2542.102585,2022,State,urban/rural,Education,state_sec_quint,0,0,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17725,3573.379908,2022,State,urban/rural,Education,state_sec_quint,0,0,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17726,4213.418682,2022,State,urban/rural,Education,state_sec_quint,0,0,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17727,5686.513651,2022,State,urban/rural,Education,state_sec_quint,0,0,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17728,8415.382288,2022,State,urban/rural,Education,state_sec_quint,0,0,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Post-graduate,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17729,2180.150103,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17730,2984.585796,2022,State,urban/rural,Education,state_sec_quint,1,1,2,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17731,3557.619309,2022,State,urban/rural,Education,state_sec_quint,1,1,3,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17732,4298.862898,2022,State,urban/rural,Education,state_sec_quint,1,1,4,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17733,5603.21918,2022,State,urban/rural,Education,state_sec_quint,1,1,5,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,No education,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17734,2439.544439,2022,State,urban/rural,Education,state_sec_quint,1,1,1,NA,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,Primary,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
