,m_poor_1_20_old,m_poor_1_33,m_poor_1_50,m_poor_1_20,Year,level,area,dem,SourceSheet,sector,StateName,multidimensionally_poor_1_33,multidimensionally_poor_1_50,head_age_cat,edu_group,head_gender,hhsize_cat
1930,0.169181719,0.043718856,0.005176309,0.125462863,2019,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,NA,NA,2 to 3
1931,0.223652527,0.052354034,0.005267854,0.171298493,2019,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,NA,NA,4 to 6
1932,0.373965591,0.101248674,0.048094124,0.272716917,2019,State,urban/rural,HH Size,statesector,1,Tripura,NA,NA,NA,NA,NA,7+
1933,0.760768831,0.522677839,0.012142568,0.238090992,2019,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,1
1934,0.469386607,0.263230592,0.045461666,0.206156015,2019,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,2 to 3
1935,0.465102673,0.252433538,0.078056931,0.212669135,2019,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,4 to 6
1936,0.562460899,0.274509877,0.084965512,0.287951022,2019,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,7+
1937,0.348460793,0.132086799,0.005378473,0.216373994,2019,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,1
1938,0.188441828,0.068573453,0.007827337,0.119868375,2019,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,2 to 3
1939,0.21560134,0.104931511,0.02824901,0.110669829,2019,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,4 to 6
1940,0.301945865,0.150321439,0.036756247,0.151624426,2019,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,7+
1941,0.601419687,0.317156225,0.010283037,0.284263462,2019,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,1
1942,0.240713388,0.101697788,0.011665702,0.1390156,2019,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,2 to 3
1943,0.278191417,0.097658269,0.014083358,0.180533148,2019,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,4 to 6
1944,0.390491903,0.140429273,0.021852687,0.25006263,2019,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,7+
1945,0.157529384,0.042743865,0.017051658,0.114785519,2019,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,1
1946,0.086402014,0.03327667,0,0.053125344,2019,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,2 to 3
1947,0.166920215,0.066897675,0.01067019,0.10002254,2019,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,4 to 6
1948,0.181978941,0.091852769,0.035553094,0.090126172,2019,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,7+
1949,0.807733715,0.58482796,0.018951187,0.222905755,2019,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,NA,NA,1
1950,0.409433275,0.204152077,0.027005367,0.205281198,2019,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,NA,NA,2 to 3
1951,0.409087211,0.192426652,0.040445667,0.216660559,2019,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,NA,NA,4 to 6
1952,0.532800317,0.186751336,0.036057472,0.346048981,2019,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,NA,NA,7+
1953,0.292488426,0.127781972,0.004953878,0.164706454,2019,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,NA,NA,1
1954,0.134352475,0.043863043,0.005319237,0.090489432,2019,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,NA,NA,2 to 3
1955,0.187646791,0.052812055,0.011531335,0.134834736,2019,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,NA,NA,4 to 6
1956,0.329618633,0.093148299,0.02103723,0.236470334,2019,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,NA,NA,7+
1957,0.471482068,0.278921366,0.087678216,0.192560702,2015,National,All,All Households,allindia,99,India,NA,NA,NA,NA,NA,NA
1958,0.58608824,0.36830458,0.11793489,0.21778366,2015,National,urban/rural,All Households,indiasector,0,India,NA,NA,NA,NA,NA,NA
1959,0.231563583,0.091805071,0.024338411,0.139758512,2015,National,urban/rural,All Households,indiasector,1,India,NA,NA,NA,NA,NA,NA
1960,0.184399083,0.069000579,0.009865059,0.115398504,2015,State,All,All Households,state,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA
1961,0.365752429,0.156308576,0.031971324,0.209443853,2015,State,All,All Households,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
1962,0.447042525,0.243452907,0.075592309,0.203589618,2015,State,All,All Households,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
1963,0.565686226,0.361947924,0.121882662,0.203738302,2015,State,All,All Households,state,99,Assam,NA,NA,NA,NA,NA,NA
1964,0.716506124,0.524269283,0.223870218,0.192236841,2015,State,All,All Households,state,99,Bihar,NA,NA,NA,NA,NA,NA
1965,0.109863207,0.047691967,0.013117446,0.06217124,2015,State,All,All Households,state,99,Chandigarh,NA,NA,NA,NA,NA,NA
1966,0.566397965,0.367861927,0.090323038,0.198536038,2015,State,All,All Households,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
1967,0.418570429,0.243598327,0.063525841,0.174972102,2015,State,All,All Households,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
1968,0.189033136,0.042600293,0.009724814,0.146432843,2015,State,All,All Households,state,99,Delhi,NA,NA,NA,NA,NA,NA
1969,0.148624003,0.054931805,0.004244593,0.093692198,2015,State,All,All Households,state,99,Goa,NA,NA,NA,NA,NA,NA
1970,0.407618791,0.217333123,0.054618645,0.190285668,2015,State,All,All Households,state,99,Gujarat,NA,NA,NA,NA,NA,NA
1971,0.307922214,0.109279878,0.026766151,0.198642336,2015,State,All,All Households,state,99,Haryana,NA,NA,NA,NA,NA,NA
1972,0.29278475,0.081256412,0.005614173,0.211528338,2015,State,All,All Households,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
1973,0.326676786,0.152374506,0.033359181,0.17430228,2015,State,All,All Households,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA
1974,0.670061171,0.46535483,0.154492319,0.204706341,2015,State,All,All Households,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
1975,0.358989358,0.172277734,0.032464791,0.186711624,2015,State,All,All Households,state,99,Karnataka,NA,NA,NA,NA,NA,NA
1976,0.111193277,0.010744187,0.000696917,0.10044909,2015,State,All,All Households,state,99,Kerala,NA,NA,NA,NA,NA,NA
1977,0.240623429,0.01838119,0,0.222242239,2015,State,All,All Households,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA
1978,0.615028858,0.410310537,0.130472735,0.204718321,2015,State,All,All Households,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1979,0.376726061,0.172534615,0.034828186,0.204191446,2015,State,All,All Households,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
1980,0.447147965,0.210216776,0.034357831,0.236931189,2015,State,All,All Households,state,99,Manipur,NA,NA,NA,NA,NA,NA
1981,0.562704206,0.327649862,0.112165928,0.235054344,2015,State,All,All Households,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
1982,0.223907366,0.097377308,0.034024678,0.126530058,2015,State,All,All Households,state,99,Mizoram,NA,NA,NA,NA,NA,NA
1983,0.412673682,0.237006173,0.062514603,0.175667509,2015,State,All,All Households,state,99,Nagaland,NA,NA,NA,NA,NA,NA
1984,0.549518526,0.358599275,0.10628134,0.190919251,2015,State,All,All Households,state,99,Odisha,NA,NA,NA,NA,NA,NA
1985,0.142283306,0.034301702,0.003409401,0.107981604,2015,State,All,All Households,state,99,Puducherry,NA,NA,NA,NA,NA,NA
1986,0.193499148,0.060910173,0.014247447,0.132588975,2015,State,All,All Households,state,99,Punjab,NA,NA,NA,NA,NA,NA
1987,0.540696383,0.319735557,0.112981446,0.220960826,2015,State,All,All Households,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
1988,0.170321584,0.048694607,0.005061302,0.121626977,2015,State,All,All Households,state,99,Sikkim,NA,NA,NA,NA,NA,NA
1989,0.24652575,0.07299795,0.005731182,0.1735278,2015,State,All,All Households,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
1990,0.386335462,0.174963817,0.035228066,0.211371645,2015,State,All,All Households,state,99,Telangana,NA,NA,NA,NA,NA,NA
1991,0.407338083,0.202919796,0.052868325,0.204418287,2015,State,All,All Households,state,99,Tripura,NA,NA,NA,NA,NA,NA
1992,0.604101062,0.407822877,0.14065963,0.196278185,2015,State,All,All Households,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1993,0.367125034,0.172261655,0.039510287,0.194863379,2015,State,All,All Households,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
1994,0.462322295,0.26248768,0.071073495,0.199834615,2015,State,All,All Households,state,99,West Bengal,NA,NA,NA,NA,NA,NA
1995,0.272296935,0.112717837,0.017132124,0.159579098,2015,State,urban/rural,All Households,statesector,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA
1996,0.065077513,0.009654292,0,0.055423221,2015,State,urban/rural,All Households,statesector,1,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA
1997,0.43596521,0.197239131,0.040450882,0.238726079,2015,State,urban/rural,All Households,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
1998,0.196079254,0.057397518,0.011479977,0.138681736,2015,State,urban/rural,All Households,statesector,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA
1999,0.519782186,0.297157258,0.094131656,0.222624928,2015,State,urban/rural,All Households,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2000,0.210043639,0.06847436,0.015187771,0.141569279,2015,State,urban/rural,All Households,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2001,0.612357616,0.400490254,0.136827797,0.211867362,2015,State,urban/rural,All Households,statesector,0,Assam,NA,NA,NA,NA,NA,NA
2002,0.261642426,0.110861465,0.024521587,0.150780961,2015,State,urban/rural,All Households,statesector,1,Assam,NA,NA,NA,NA,NA,NA
2003,0.763132334,0.567896903,0.244236499,0.195235431,2015,State,urban/rural,All Households,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
2004,0.398164332,0.226400182,0.084818929,0.17176415,2015,State,urban/rural,All Households,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
2005,0.567010283,0.24742268,0.072164945,0.319587603,2015,State,urban/rural,All Households,statesector,0,Chandigarh,NA,NA,NA,NA,NA,NA
2006,0.090954483,0.039430618,0.010675096,0.051523865,2015,State,urban/rural,All Households,statesector,1,Chandigarh,NA,NA,NA,NA,NA,NA
2007,0.652123809,0.441400111,0.110217102,0.210723698,2015,State,urban/rural,All Households,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
2008,0.276024371,0.118770704,0.022937141,0.157253667,2015,State,urban/rural,All Households,statesector,1,Chhattisgarh,NA,NA,NA,NA,NA,NA
2009,0.643835306,0.460197479,0.124827065,0.183637827,2015,State,urban/rural,All Households,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
2010,0.225182191,0.05764953,0.01089919,0.167532661,2015,State,urban/rural,All Households,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
2011,0.12336468,0.026828697,0,0.096535983,2015,State,urban/rural,All Households,statesector,0,Delhi,NA,NA,NA,NA,NA,NA
2012,0.189583391,0.042732447,0.009806301,0.146850944,2015,State,urban/rural,All Households,statesector,1,Delhi,NA,NA,NA,NA,NA,NA
2013,0.218054116,0.077603497,0.004920499,0.140450619,2015,State,urban/rural,All Households,statesector,0,Goa,NA,NA,NA,NA,NA,NA
2014,0.106852688,0.041291807,0.003837946,0.065560881,2015,State,urban/rural,All Households,statesector,1,Goa,NA,NA,NA,NA,NA,NA
2015,0.57794857,0.325457245,0.082674108,0.252491325,2015,State,urban/rural,All Households,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
2016,0.17505388,0.069702595,0.016312273,0.105351285,2015,State,urban/rural,All Households,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
2017,0.380340308,0.133340582,0.033650521,0.246999726,2015,State,urban/rural,All Households,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
2018,0.192383558,0.070892476,0.015782556,0.121491082,2015,State,urban/rural,All Households,statesector,1,Haryana,NA,NA,NA,NA,NA,NA
2019,0.312294543,0.087313317,0.005750189,0.224981226,2015,State,urban/rural,All Households,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2020,0.100289837,0.021495536,0.004272167,0.078794301,2015,State,urban/rural,All Households,statesector,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2021,0.405816674,0.196855709,0.043251134,0.208960965,2015,State,urban/rural,All Households,statesector,0,Jammu and Kashmir,NA,NA,NA,NA,NA,NA
2022,0.138166815,0.046420984,0.009796704,0.091745831,2015,State,urban/rural,All Households,statesector,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA
2023,0.772642612,0.561365545,0.19267647,0.211277067,2015,State,urban/rural,All Households,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
2024,0.355278581,0.17073524,0.037320066,0.184543341,2015,State,urban/rural,All Households,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
2025,0.481337696,0.25156343,0.04925593,0.229774266,2015,State,urban/rural,All Households,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
2026,0.189347252,0.062344134,0.009183028,0.127003118,2015,State,urban/rural,All Households,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
2027,0.127562955,0.014343083,0.001312236,0.113219872,2015,State,urban/rural,All Households,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
2028,0.092652783,0.006668034,0,0.085984749,2015,State,urban/rural,All Households,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
2029,0.27917853,0.019344667,0,0.259833863,2015,State,urban/rural,All Households,statesector,0,Lakshadweep,NA,NA,NA,NA,NA,NA
2030,0.230167672,0.018119903,0,0.212047769,2015,State,urban/rural,All Households,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
2031,0.738914788,0.519410074,0.168809325,0.219504714,2015,State,urban/rural,All Households,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2032,0.311395764,0.142917544,0.03651325,0.16847822,2015,State,urban/rural,All Households,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2033,0.520790577,0.272994369,0.057238515,0.247796208,2015,State,urban/rural,All Households,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
2034,0.208589524,0.055288821,0.008673264,0.153300703,2015,State,urban/rural,All Households,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
2035,0.522437036,0.257400602,0.046627901,0.265036434,2015,State,urban/rural,All Households,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
2036,0.328147978,0.13563925,0.014964073,0.192508728,2015,State,urban/rural,All Households,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
2037,0.641645968,0.384338886,0.136664167,0.257307082,2015,State,urban/rural,All Households,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
2038,0.242030054,0.097369887,0.012650104,0.144660167,2015,State,urban/rural,All Households,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
2039,0.402854711,0.202603474,0.074798167,0.200251237,2015,State,urban/rural,All Households,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
2040,0.083438627,0.014777667,0.002018608,0.06866096,2015,State,urban/rural,All Households,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
2041,0.501175225,0.305946261,0.083630264,0.195228964,2015,State,urban/rural,All Households,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
2042,0.243628874,0.105325297,0.022182066,0.138303577,2015,State,urban/rural,All Households,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
2043,0.600976288,0.400829613,0.118740343,0.200146675,2015,State,urban/rural,All Households,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
2044,0.284449786,0.141062751,0.042102635,0.143387035,2015,State,urban/rural,All Households,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
2045,0.214241311,0.071615078,0.004587455,0.142626233,2015,State,urban/rural,All Households,statesector,0,Puducherry,NA,NA,NA,NA,NA,NA
2046,0.109876841,0.017497536,0.002878862,0.092379305,2015,State,urban/rural,All Households,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
2047,0.248304918,0.073918127,0.015262825,0.174386791,2015,State,urban/rural,All Households,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
2048,0.108777709,0.040801845,0.012677827,0.067975864,2015,State,urban/rural,All Households,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
2049,0.631506085,0.386107355,0.138906792,0.24539873,2015,State,urban/rural,All Households,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
2050,0.257879287,0.113027774,0.032239757,0.144851513,2015,State,urban/rural,All Households,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
2051,0.200579107,0.056002561,0.006719286,0.144576546,2015,State,urban/rural,All Households,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
2052,0.100149289,0.031746231,0.001216157,0.068403058,2015,State,urban/rural,All Households,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
2053,0.339374542,0.115922488,0.009214104,0.223452054,2015,State,urban/rural,All Households,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
2054,0.154738262,0.030564062,0.002288072,0.1241742,2015,State,urban/rural,All Households,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
2055,0.517479122,0.264656276,0.05396447,0.252822846,2015,State,urban/rural,All Households,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
2056,0.215270057,0.057967879,0.010788072,0.157302178,2015,State,urban/rural,All Households,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
2057,0.478287905,0.248896465,0.068860382,0.22939144,2015,State,urban/rural,All Households,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
2058,0.224485427,0.084428206,0.011653421,0.140057221,2015,State,urban/rural,All Households,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
2059,0.692323506,0.483721554,0.166005403,0.208601952,2015,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2060,0.337737828,0.178667709,0.064135052,0.159070119,2015,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2061,0.452702165,0.216774374,0.047296077,0.235927791,2015,State,urban/rural,All Households,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
2062,0.208350644,0.089675561,0.025065033,0.118675083,2015,State,urban/rural,All Households,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
2063,0.539214969,0.319309711,0.087026834,0.219905258,2015,State,urban/rural,All Households,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
2064,0.290841222,0.135766849,0.035495389,0.155074373,2015,State,urban/rural,All Households,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
2065,0.66922015,0.463589191,0.184226826,0.205630959,2015,National,All,Age,allindia,99,India,NA,NA,15 to 29,NA,NA,NA
2066,0.48869279,0.303734362,0.112612903,0.184958428,2015,National,All,Age,allindia,99,India,NA,NA,30 to 45,NA,NA,NA
2067,0.432200551,0.235718608,0.059882104,0.196481943,2015,National,All,Age,allindia,99,India,NA,NA,45 to 64,NA,NA,NA
2068,0.442442298,0.246672451,0.054131389,0.195769847,2015,National,All,Age,allindia,99,India,NA,NA,65+,NA,NA,NA
2069,0.76573658,0.627981365,0.232772455,0.137755215,2015,National,All,Age,allindia,99,India,NA,NA,NA,NA,NA,NA
2070,0.765327036,0.563831449,0.233075738,0.201495587,2015,National,urban/rural,Age,indiasector,0,India,NA,NA,15 to 29,NA,NA,NA
2071,0.598383427,0.39409709,0.149467304,0.204286337,2015,National,urban/rural,Age,indiasector,0,India,NA,NA,30 to 45,NA,NA,NA
2072,0.553849459,0.323223203,0.083255999,0.230626256,2015,National,urban/rural,Age,indiasector,0,India,NA,NA,45 to 64,NA,NA,NA
2073,0.551924109,0.324961364,0.0721201,0.226962745,2015,National,urban/rural,Age,indiasector,0,India,NA,NA,65+,NA,NA,NA
2074,0.890256464,0.731927037,0.272479355,0.158329427,2015,National,urban/rural,Age,indiasector,0,India,NA,NA,NA,NA,NA,NA
2075,0.411861002,0.195156261,0.05341712,0.216704741,2015,National,urban/rural,Age,indiasector,1,India,NA,NA,15 to 29,NA,NA,NA
2076,0.257034957,0.112895444,0.034779333,0.144139513,2015,National,urban/rural,Age,indiasector,1,India,NA,NA,30 to 45,NA,NA,NA
2077,0.196562111,0.066218957,0.014606011,0.130343154,2015,National,urban/rural,Age,indiasector,1,India,NA,NA,45 to 64,NA,NA,NA
2078,0.194246694,0.069191232,0.013350938,0.125055462,2015,National,urban/rural,Age,indiasector,1,India,NA,NA,65+,NA,NA,NA
2079,0.035767805,0.018624442,0,0.017143363,2015,National,urban/rural,Age,indiasector,1,India,NA,NA,NA,NA,NA,NA
2080,0.270492345,0.154421225,0.04109627,0.11607112,2015,State,All,Age,state,99,Andaman and Nicobar Islands,NA,NA,15 to 29,NA,NA,NA
2081,0.185896456,0.064151123,0.010741014,0.121745333,2015,State,All,Age,state,99,Andaman and Nicobar Islands,NA,NA,30 to 45,NA,NA,NA
2082,0.17420949,0.066096157,0.007724941,0.108113333,2015,State,All,Age,state,99,Andaman and Nicobar Islands,NA,NA,45 to 64,NA,NA,NA
2083,0.183784187,0.064154766,0.003698623,0.119629421,2015,State,All,Age,state,99,Andaman and Nicobar Islands,NA,NA,65+,NA,NA,NA
2084,0.563305199,0.29724896,0.089066207,0.266056239,2015,State,All,Age,state,99,Andhra Pradesh,NA,NA,15 to 29,NA,NA,NA
2085,0.32792443,0.138315171,0.031354379,0.189609259,2015,State,All,Age,state,99,Andhra Pradesh,NA,NA,30 to 45,NA,NA,NA
2086,0.351149201,0.134745315,0.02355919,0.216403886,2015,State,All,Age,state,99,Andhra Pradesh,NA,NA,45 to 64,NA,NA,NA
2087,0.420648545,0.196185321,0.025704728,0.224463224,2015,State,All,Age,state,99,Andhra Pradesh,NA,NA,65+,NA,NA,NA
2088,0,0,0,0,2015,State,All,Age,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2089,0.492414355,0.275101542,0.089127198,0.217312813,2015,State,All,Age,state,99,Arunachal Pradesh,NA,NA,15 to 29,NA,NA,NA
2090,0.44205749,0.251771063,0.0929389,0.190286427,2015,State,All,Age,state,99,Arunachal Pradesh,NA,NA,30 to 45,NA,NA,NA
2091,0.424225986,0.218750551,0.053191386,0.205475435,2015,State,All,Age,state,99,Arunachal Pradesh,NA,NA,45 to 64,NA,NA,NA
2092,0.540887952,0.274472713,0.057432663,0.266415239,2015,State,All,Age,state,99,Arunachal Pradesh,NA,NA,65+,NA,NA,NA
2093,0,0,0,0,2015,State,All,Age,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2094,0.739582717,0.546767056,0.226626858,0.192815661,2015,State,All,Age,state,99,Assam,NA,NA,15 to 29,NA,NA,NA
2095,0.6017887,0.404366523,0.151690558,0.197422177,2015,State,All,Age,state,99,Assam,NA,NA,30 to 45,NA,NA,NA
2096,0.529889286,0.314602762,0.089495994,0.215286524,2015,State,All,Age,state,99,Assam,NA,NA,45 to 64,NA,NA,NA
2097,0.450726211,0.255441487,0.060016569,0.195284724,2015,State,All,Age,state,99,Assam,NA,NA,65+,NA,NA,NA
