,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
129,0,0.3823,0.1306,0.3355,2023,State,urban/rural,All Households,sector_state,NA,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,1,0.2723,0.0323,0.2091,2023,State,urban/rural,All Households,sector_state,NA,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,0,0.5159,0.1347,0.2974,2023,State,urban/rural,All Households,sector_state,NA,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,1,0.4962,0.0635,0.4080,2023,State,urban/rural,All Households,sector_state,NA,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0,0.1979,0.6358,0.0848,2023,State,urban/rural,All Households,sector_state,NA,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,1,0.0538,0.1471,0.5981,2023,State,urban/rural,All Households,sector_state,NA,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,0,0.2385,0.3603,0.2884,2023,State,urban/rural,All Households,sector_state,NA,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,1,0.1618,0.3233,0.4312,2023,State,urban/rural,All Households,sector_state,NA,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,0,0.2928,0.2422,0.2620,2023,State,urban/rural,All Households,sector_state,NA,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,1,0.2282,0.1922,0.4015,2023,State,urban/rural,All Households,sector_state,NA,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0,0.2797,0.2671,0.3667,2023,State,urban/rural,All Households,sector_state,NA,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,1,0.2154,0.1094,0.4904,2023,State,urban/rural,All Households,sector_state,NA,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,0,0.1619,0.3766,0.3658,2023,State,urban/rural,All Households,sector_state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,1,0.0000,0.0000,0.5601,2023,State,urban/rural,All Households,sector_state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,0,0.2713,0.5347,0.1049,2023,State,urban/rural,All Households,sector_state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,1,0.2571,0.2882,0.3939,2023,State,urban/rural,All Households,sector_state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,0,0.5658,0.1003,0.2157,2023,State,urban/rural,All Households,sector_state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,1,0.4742,0.0594,0.3311,2023,State,urban/rural,All Households,sector_state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,0,0.6566,0.1545,0.0681,2023,State,urban/rural,All Households,sector_state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,1,0.8548,0.0916,0.0535,2023,State,urban/rural,All Households,sector_state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,0,0.3718,0.3588,0.1167,2023,State,urban/rural,All Households,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,1,0.4346,0.1354,0.3647,2023,State,urban/rural,All Households,sector_state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,0,0.2351,0.4349,0.0572,2023,State,urban/rural,All Households,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,1,0.0687,0.5117,0.4196,2023,State,urban/rural,All Households,sector_state,NA,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0,0.3649,0.3729,0.1412,2023,State,urban/rural,All Households,sector_state,NA,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,1,0.4216,0.1941,0.2819,2023,State,urban/rural,All Households,sector_state,NA,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,0,0.3469,0.4810,0.0429,2023,State,urban/rural,All Households,sector_state,NA,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,0,0.3241,0.4967,0.0402,2023,State,urban/rural,All Households,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,1,0.4342,0.1825,0.1557,2023,State,urban/rural,All Households,sector_state,NA,99,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,0,0.3217,0.4793,0.1254,2023,State,urban/rural,All Households,sector_state,NA,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,1,0.1836,0.2888,0.5160,2023,State,urban/rural,All Households,sector_state,NA,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0,0.3433,0.5156,0.0596,2023,State,urban/rural,All Households,sector_state,NA,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,1,0.5319,0.3509,0.0397,2023,State,urban/rural,All Households,sector_state,NA,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0,0.3619,0.3722,0.1024,2023,State,urban/rural,All Households,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,1,0.2973,0.2737,0.4128,2023,State,urban/rural,All Households,sector_state,NA,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,0,0.3989,0.3362,0.1482,2023,State,urban/rural,All Households,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,1,0.3828,0.1844,0.3858,2023,State,urban/rural,All Households,sector_state,NA,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0,0.4536,0.2672,0.1493,2023,State,urban/rural,All Households,sector_state,NA,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,1,0.4278,0.2617,0.2732,2023,State,urban/rural,All Households,sector_state,NA,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0,0.2653,0.5121,0.0686,2023,State,urban/rural,All Households,sector_state,NA,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1,1.0000,0.0000,0.0000,2023,State,urban/rural,All Households,sector_state,NA,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,0,0.3785,0.4961,0.0534,2023,State,urban/rural,All Households,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,1,0.6092,0.3055,0.0853,2023,State,urban/rural,All Households,sector_state,NA,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,0,0.3100,0.5067,0.0681,2023,State,urban/rural,All Households,sector_state,NA,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,1,0.5583,0.1562,0.2855,2023,State,urban/rural,All Households,sector_state,NA,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,0,0.4817,0.3387,0.1057,2023,State,urban/rural,All Households,sector_state,NA,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,1,0.5177,0.1906,0.2673,2023,State,urban/rural,All Households,sector_state,NA,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,0,0.3954,0.5247,0.0510,2023,State,urban/rural,All Households,sector_state,NA,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,1,0.7094,0.1961,0.0945,2023,State,urban/rural,All Households,sector_state,NA,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,0,0.3653,0.3302,0.1526,2023,State,urban/rural,All Households,sector_state,NA,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,1,0.0000,0.0000,1.0000,2023,State,urban/rural,All Households,sector_state,NA,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,0,0.2521,0.4895,0.1303,2023,State,urban/rural,All Households,sector_state,NA,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,1,0.1830,0.1127,0.3164,2023,State,urban/rural,All Households,sector_state,NA,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,0,0.4269,0.3390,0.0788,2023,State,urban/rural,All Households,sector_state,NA,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,1,0.3742,0.2659,0.3041,2023,State,urban/rural,All Households,sector_state,NA,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,0,0.3616,0.3973,0.1063,2023,State,urban/rural,All Households,sector_state,NA,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,1,0.3806,0.2776,0.2795,2023,State,urban/rural,All Households,sector_state,NA,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,0,0.3165,0.4581,0.0796,2023,State,urban/rural,All Households,sector_state,NA,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,1,0.3323,0.4226,0.2014,2023,State,urban/rural,All Households,sector_state,NA,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,0,0.2528,0.3454,0.1159,2023,State,urban/rural,All Households,sector_state,NA,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,1,0.2820,0.1832,0.2264,2023,State,urban/rural,All Households,sector_state,NA,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,0,0.3334,0.4585,0.1022,2023,State,urban/rural,All Households,sector_state,NA,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,1,0.1405,0.2179,0.2828,2023,State,urban/rural,All Households,sector_state,NA,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,0,0.3808,0.3801,0.1295,2023,State,urban/rural,All Households,sector_state,NA,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,1,0.3490,0.1984,0.4101,2023,State,urban/rural,All Households,sector_state,NA,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,0,0.3519,0.4749,0.0727,2023,State,urban/rural,All Households,sector_state,NA,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,1,0.2314,0.3269,0.2035,2023,State,urban/rural,All Households,sector_state,NA,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,0,0.1707,0.7476,0.0400,2023,State,urban/rural,All Households,sector_state,NA,99,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,1,0.1545,0.4228,0.4227,2023,State,urban/rural,All Households,sector_state,NA,99,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,0,0.2849,0.4923,0.0582,2023,State,urban/rural,All Households,sector_state,NA,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,1,0.2510,0.3778,0.3166,2023,State,urban/rural,All Households,sector_state,NA,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,0,0.2676,0.3484,0.1655,2023,State,urban/rural,All Households,sector_state,NA,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,1,0.2411,0.2330,0.1589,2023,State,urban/rural,All Households,sector_state,NA,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,0,0.3067,0.4467,0.1219,2023,State,urban/rural,All Households,sector_state,NA,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,1,0.3729,0.1329,0.2379,2023,State,urban/rural,All Households,sector_state,NA,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,0,0.2767,0.5762,0.0426,2023,State,urban/rural,All Households,sector_state,NA,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,1,0.2343,0.1407,0.1864,2023,State,urban/rural,All Households,sector_state,NA,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,0,0.2327,0.3850,0.1914,2023,State,urban/rural,All Households,sector_state,NA,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,1,0.3857,0.4867,0.0000,2023,State,urban/rural,All Households,sector_state,NA,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,0,0.2044,0.3206,0.2230,2023,State,urban/rural,All Households,sector_state,NA,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,1,0.1336,0.2526,0.2214,2023,State,urban/rural,All Households,sector_state,NA,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,0,0.2186,0.4666,0.1595,2023,State,urban/rural,All Households,sector_state,NA,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,1,0.1180,0.2261,0.1336,2023,State,urban/rural,All Households,sector_state,NA,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0,0.2565,0.4778,0.1219,2023,State,urban/rural,All Households,sector_state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,1,0.0000,0.0000,0.0000,2023,State,urban/rural,All Households,sector_state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0,0.2306,0.6684,0.0479,2023,State,urban/rural,All Households,sector_state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,1,0.3293,0.6707,0.0000,2023,State,urban/rural,All Households,sector_state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0,0.2764,0.3450,0.0620,2023,State,urban/rural,All Households,sector_state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,1,0.1631,0.2049,0.2671,2023,State,urban/rural,All Households,sector_state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0,0.4995,0.2908,0.0961,2023,State,urban/rural,All Households,sector_state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1,0.4641,0.2233,0.1006,2023,State,urban/rural,All Households,sector_state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0,0.4402,0.1647,0.1407,2023,National,All,Age,allindia,NA,99,India,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,1,0.4764,0.0914,0.2868,2023,National,All,Age,allindia,NA,99,India,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,0,0.4681,0.2359,0.2212,2023,National,All,Age,allindia,NA,99,India,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1,0.4768,0.1096,0.3781,2023,National,All,Age,allindia,NA,99,India,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0,0.4064,0.2717,0.2838,2023,National,All,Age,allindia,NA,99,India,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,1,0.3681,0.1218,0.4825,2023,National,All,Age,allindia,NA,99,India,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0,0.1989,0.2948,0.2477,2023,National,All,Age,allindia,NA,99,India,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1,0.2876,0.1316,0.4326,2023,National,All,Age,allindia,NA,99,India,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,0,0.0014,0.0025,0.0000,2023,National,All,Age,allindia,NA,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1,0.0000,0.0000,0.0000,2023,National,All,Age,allindia,NA,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0,0.5116,0.1009,0.1785,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1,0.5036,0.0629,0.2934,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0,0.5198,0.1431,0.2762,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1,0.4995,0.0749,0.3954,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0,0.4420,0.1614,0.3569,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,1,0.3810,0.0872,0.5035,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,0,0.2950,0.1947,0.4048,2023,National,urban/rural,Age,sect_allindia,NA,99,India,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1,0.3170,0.0954,0.4836,2023,National,urban/rural,Age,sect_allindia,NA,99,India,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0,0.0028,0.0000,0.0000,2023,National,urban/rural,Age,sect_allindia,NA,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1,0.0000,0.0000,0.0000,2023,National,urban/rural,Age,sect_allindia,NA,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0,0.3048,0.2858,0.0690,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,1,0.3478,0.2263,0.2557,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0,0.3696,0.4131,0.1162,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,1,0.3605,0.2870,0.2899,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0,0.3376,0.4850,0.1427,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,0.2994,0.3063,0.3708,2023,National,urban/rural,Age,sect_allindia,NA,99,India,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0,0.1057,0.3918,0.0952,2023,National,urban/rural,Age,sect_allindia,NA,99,India,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1,0.1789,0.2653,0.2437,2023,National,urban/rural,Age,sect_allindia,NA,99,India,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0,0.0002,0.0049,0.0000,2023,National,urban/rural,Age,sect_allindia,NA,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1,0.0000,0.0000,0.0000,2023,National,urban/rural,Age,sect_allindia,NA,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,0,0.4141,0.2860,0.1236,2023,State,All,Age,state,NA,99,Jammu and Kashmir,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,1,0.3852,0.1824,0.4023,2023,State,All,Age,state,NA,99,Jammu and Kashmir,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0,0.4526,0.3205,0.1579,2023,State,All,Age,state,NA,99,Jammu and Kashmir,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,1,0.3444,0.1476,0.4982,2023,State,All,Age,state,NA,99,Jammu and Kashmir,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0,0.4242,0.2677,0.2556,2023,State,All,Age,state,NA,99,Jammu and Kashmir,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1,0.2523,0.1275,0.6152,2023,State,All,Age,state,NA,99,Jammu and Kashmir,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0,0.3238,0.2215,0.3350,2023,State,All,Age,state,NA,99,Jammu and Kashmir,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,1,0.2079,0.0000,0.5689,2023,State,All,Age,state,NA,99,Jammu and Kashmir,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0,0.0000,0.0000,0.0000,2023,State,All,Age,state,NA,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0,0.5319,0.1822,0.0931,2023,State,All,Age,state,NA,99,Himachal Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,1,0.5322,0.0000,0.4678,2023,State,All,Age,state,NA,99,Himachal Pradesh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0,0.4997,0.2778,0.1381,2023,State,All,Age,state,NA,99,Himachal Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,1,0.5792,0.0968,0.3240,2023,State,All,Age,state,NA,99,Himachal Pradesh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0,0.4674,0.2710,0.1906,2023,State,All,Age,state,NA,99,Himachal Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,1,0.1534,0.1106,0.7361,2023,State,All,Age,state,NA,99,Himachal Pradesh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0,0.1508,0.3229,0.1138,2023,State,All,Age,state,NA,99,Himachal Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,1,0.0000,1.0000,0.0000,2023,State,All,Age,state,NA,99,Himachal Pradesh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0,0.0000,0.0000,0.0000,2023,State,All,Age,state,NA,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
