State,Code,Indicator,Year,Value
Manipur,cur_rev_gdp,Current revenues,2003,27.25
Manipur,tax_rev_gdp,Tax revenues,2003,5.93
Manipur,own_tax_gdp,State's own tax revenues,2003,1.33
Manipur,inc_tax_gdp,Taxes on Income,2003,0.22
Manipur,prop_tax_gdp,Taxes on Property and Capital,2003,0.06
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2003,1.05
Manipur,central_share_gdp,Share in central government tax,2003,4.61
Manipur,nontax_gdp,Non-tax revenues,2003,21.32
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2003,0.95
Manipur,grants_gdp,Grants from the Centre,2003,20.37
Manipur,loan_rec_gdp,Recovery of loans and advances,2003,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2003,0.0
Manipur,cur_rev_total,Current revenues,2003,99.97
Manipur,tax_rev_total,Tax revenues,2003,21.77
Manipur,own_tax_total,State's own tax revenues,2003,4.87
Manipur,inc_tax_total,Taxes on Income,2003,0.82
Manipur,prop_tax_total,Taxes on Property and Capital,2003,0.2
Manipur,comm_tax_total,Taxes on Commodities and Services,2003,3.85
Manipur,central_share_total,Share in central government tax,2003,16.9
Manipur,nontax_total,Non-tax revenues,2003,78.2
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2003,3.47
Manipur,grants_total,Grants from the Centre,2003,74.73
Manipur,loan_rec_total,Recovery of loans and advances,2003,0.03
Manipur,misc_cap_total,Miscellaneous capital receipts,2003,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2003,3.77
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2003,0.94
Manipur,nontax_taxrev,Non-tax revenues,2003,359.25
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2003,15.95
Manipur,total_rev_gdp,Total revenues,2004,29.15
Manipur,cur_rev_gdp,Current revenues,2004,29.14
Manipur,tax_rev_gdp,Tax revenues,2004,6.16
Manipur,own_tax_gdp,State's own tax revenues,2004,1.36
Manipur,inc_tax_gdp,Taxes on Income,2004,0.19
Manipur,prop_tax_gdp,Taxes on Property and Capital,2004,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2004,1.12
Manipur,central_share_gdp,Share in central government tax,2004,4.8
Manipur,nontax_gdp,Non-tax revenues,2004,22.98
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2004,1.17
Manipur,grants_gdp,Grants from the Centre,2004,21.81
Manipur,loan_rec_gdp,Recovery of loans and advances,2004,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2004,0.0
Manipur,cur_rev_total,Current revenues,2004,99.97
Manipur,tax_rev_total,Tax revenues,2004,21.13
Manipur,own_tax_total,State's own tax revenues,2004,4.66
Manipur,inc_tax_total,Taxes on Income,2004,0.66
Manipur,prop_tax_total,Taxes on Property and Capital,2004,0.16
Manipur,comm_tax_total,Taxes on Commodities and Services,2004,3.83
Manipur,central_share_total,Share in central government tax,2004,16.47
Manipur,nontax_total,Non-tax revenues,2004,78.83
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2004,4.0
Manipur,grants_total,Grants from the Centre,2004,74.83
Manipur,loan_rec_total,Recovery of loans and advances,2004,0.03
Manipur,misc_cap_total,Miscellaneous capital receipts,2004,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2004,3.12
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2004,0.78
Manipur,nontax_taxrev,Non-tax revenues,2004,373.05
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2004,18.93
Manipur,total_rev_gdp,Total revenues,2005,36.17
Manipur,cur_rev_gdp,Current revenues,2005,36.16
Manipur,tax_rev_gdp,Tax revenues,2005,6.56
Manipur,own_tax_gdp,State's own tax revenues,2005,1.43
Manipur,inc_tax_gdp,Taxes on Income,2005,0.18
Manipur,prop_tax_gdp,Taxes on Property and Capital,2005,0.06
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2005,1.18
Manipur,central_share_gdp,Share in central government tax,2005,5.14
Manipur,nontax_gdp,Non-tax revenues,2005,29.6
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2005,1.15
Manipur,grants_gdp,Grants from the Centre,2005,28.45
Manipur,loan_rec_gdp,Recovery of loans and advances,2005,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2005,0.0
Manipur,cur_rev_total,Current revenues,2005,99.97
Manipur,tax_rev_total,Tax revenues,2005,18.14
Manipur,own_tax_total,State's own tax revenues,2005,3.94
Manipur,inc_tax_total,Taxes on Income,2005,0.5
Manipur,prop_tax_total,Taxes on Property and Capital,2005,0.17
Manipur,comm_tax_total,Taxes on Commodities and Services,2005,3.27
Manipur,central_share_total,Share in central government tax,2005,14.2
Manipur,nontax_total,Non-tax revenues,2005,81.83
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2005,3.17
Manipur,grants_total,Grants from the Centre,2005,78.66
Manipur,loan_rec_total,Recovery of loans and advances,2005,0.03
Manipur,misc_cap_total,Miscellaneous capital receipts,2005,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2005,2.74
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2005,0.94
Manipur,nontax_taxrev,Non-tax revenues,2005,451.12
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2005,17.49
Manipur,total_rev_gdp,Total revenues,2006,40.04
Manipur,cur_rev_gdp,Current revenues,2006,40.03
Manipur,tax_rev_gdp,Tax revenues,2006,7.8
Manipur,own_tax_gdp,State's own tax revenues,2006,1.7
Manipur,inc_tax_gdp,Taxes on Income,2006,0.19
Manipur,prop_tax_gdp,Taxes on Property and Capital,2006,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2006,1.46
Manipur,central_share_gdp,Share in central government tax,2006,6.1
Manipur,nontax_gdp,Non-tax revenues,2006,32.23
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2006,2.53
Manipur,grants_gdp,Grants from the Centre,2006,29.7
Manipur,loan_rec_gdp,Recovery of loans and advances,2006,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2006,0.0
Manipur,cur_rev_total,Current revenues,2006,99.97
Manipur,tax_rev_total,Tax revenues,2006,19.48
Manipur,own_tax_total,State's own tax revenues,2006,4.24
Manipur,inc_tax_total,Taxes on Income,2006,0.46
Manipur,prop_tax_total,Taxes on Property and Capital,2006,0.13
Manipur,comm_tax_total,Taxes on Commodities and Services,2006,3.65
Manipur,central_share_total,Share in central government tax,2006,15.24
Manipur,nontax_total,Non-tax revenues,2006,80.49
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2006,6.32
Manipur,grants_total,Grants from the Centre,2006,74.16
Manipur,loan_rec_total,Recovery of loans and advances,2006,0.03
Manipur,misc_cap_total,Miscellaneous capital receipts,2006,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2006,2.38
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2006,0.69
Manipur,nontax_taxrev,Non-tax revenues,2006,413.14
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2006,32.45
Manipur,total_rev_gdp,Total revenues,2007,44.42
Manipur,cur_rev_gdp,Current revenues,2007,44.39
Manipur,tax_rev_gdp,Tax revenues,2007,8.83
Manipur,own_tax_gdp,State's own tax revenues,2007,1.87
Manipur,inc_tax_gdp,Taxes on Income,2007,0.19
Manipur,prop_tax_gdp,Taxes on Property and Capital,2007,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2007,1.63
Manipur,central_share_gdp,Share in central government tax,2007,6.96
Manipur,nontax_gdp,Non-tax revenues,2007,35.56
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2007,2.08
Manipur,grants_gdp,Grants from the Centre,2007,33.48
Manipur,loan_rec_gdp,Recovery of loans and advances,2007,0.03
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2007,0.0
Manipur,cur_rev_total,Current revenues,2007,99.93
Manipur,tax_rev_total,Tax revenues,2007,19.88
Manipur,own_tax_total,State's own tax revenues,2007,4.2
Manipur,inc_tax_total,Taxes on Income,2007,0.42
Manipur,prop_tax_total,Taxes on Property and Capital,2007,0.1
Manipur,comm_tax_total,Taxes on Commodities and Services,2007,3.67
Manipur,central_share_total,Share in central government tax,2007,15.68
Manipur,nontax_total,Non-tax revenues,2007,80.06
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2007,4.69
Manipur,grants_total,Grants from the Centre,2007,75.36
Manipur,loan_rec_total,Recovery of loans and advances,2007,0.07
Manipur,misc_cap_total,Miscellaneous capital receipts,2007,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2007,2.11
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2007,0.53
Manipur,nontax_taxrev,Non-tax revenues,2007,402.73
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2007,23.6
Manipur,total_rev_gdp,Total revenues,2008,44.92
Manipur,cur_rev_gdp,Current revenues,2008,44.92
Manipur,tax_rev_gdp,Tax revenues,2008,8.71
Manipur,own_tax_gdp,State's own tax revenues,2008,1.97
Manipur,inc_tax_gdp,Taxes on Income,2008,0.18
Manipur,prop_tax_gdp,Taxes on Property and Capital,2008,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2008,1.75
Manipur,central_share_gdp,Share in central government tax,2008,6.74
Manipur,nontax_gdp,Non-tax revenues,2008,36.21
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2008,2.94
Manipur,grants_gdp,Grants from the Centre,2008,33.27
Manipur,loan_rec_gdp,Recovery of loans and advances,2008,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2008,0.0
Manipur,cur_rev_total,Current revenues,2008,99.98
Manipur,tax_rev_total,Tax revenues,2008,19.39
Manipur,own_tax_total,State's own tax revenues,2008,4.39
Manipur,inc_tax_total,Taxes on Income,2008,0.4
Manipur,prop_tax_total,Taxes on Property and Capital,2008,0.1
Manipur,comm_tax_total,Taxes on Commodities and Services,2008,3.89
Manipur,central_share_total,Share in central government tax,2008,15.0
Manipur,nontax_total,Non-tax revenues,2008,80.6
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2008,6.54
Manipur,grants_total,Grants from the Centre,2008,74.05
Manipur,loan_rec_total,Recovery of loans and advances,2008,0.02
Manipur,misc_cap_total,Miscellaneous capital receipts,2008,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2008,2.06
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2008,0.53
Manipur,nontax_taxrev,Non-tax revenues,2008,415.74
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2008,33.75
Manipur,total_rev_gdp,Total revenues,2009,40.3
Manipur,cur_rev_gdp,Current revenues,2009,40.27
Manipur,tax_rev_gdp,Tax revenues,2009,8.25
Manipur,own_tax_gdp,State's own tax revenues,2009,2.04
Manipur,inc_tax_gdp,Taxes on Income,2009,0.18
Manipur,prop_tax_gdp,Taxes on Property and Capital,2009,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2009,1.8
Manipur,central_share_gdp,Share in central government tax,2009,6.21
Manipur,nontax_gdp,Non-tax revenues,2009,32.02
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2009,2.49
Manipur,grants_gdp,Grants from the Centre,2009,29.53
Manipur,loan_rec_gdp,Recovery of loans and advances,2009,0.03
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2009,0.0
Manipur,cur_rev_total,Current revenues,2009,99.92
Manipur,tax_rev_total,Tax revenues,2009,20.47
Manipur,own_tax_total,State's own tax revenues,2009,5.06
Manipur,inc_tax_total,Taxes on Income,2009,0.45
Manipur,prop_tax_total,Taxes on Property and Capital,2009,0.13
Manipur,comm_tax_total,Taxes on Commodities and Services,2009,4.47
Manipur,central_share_total,Share in central government tax,2009,15.42
Manipur,nontax_total,Non-tax revenues,2009,79.44
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2009,6.18
Manipur,grants_total,Grants from the Centre,2009,73.26
Manipur,loan_rec_total,Recovery of loans and advances,2009,0.08
Manipur,misc_cap_total,Miscellaneous capital receipts,2009,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2009,2.22
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2009,0.64
Manipur,nontax_taxrev,Non-tax revenues,2009,388.05
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2009,30.21
Manipur,total_rev_gdp,Total revenues,2010,51.01
Manipur,cur_rev_gdp,Current revenues,2010,51.0
Manipur,tax_rev_gdp,Tax revenues,2010,11.81
Manipur,own_tax_gdp,State's own tax revenues,2010,2.51
Manipur,inc_tax_gdp,Taxes on Income,2010,0.18
Manipur,prop_tax_gdp,Taxes on Property and Capital,2010,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2010,2.29
Manipur,central_share_gdp,Share in central government tax,2010,9.3
Manipur,nontax_gdp,Non-tax revenues,2010,39.19
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2010,2.44
Manipur,grants_gdp,Grants from the Centre,2010,36.75
Manipur,loan_rec_gdp,Recovery of loans and advances,2010,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2010,0.0
Manipur,cur_rev_total,Current revenues,2010,99.98
Manipur,tax_rev_total,Tax revenues,2010,23.16
Manipur,own_tax_total,State's own tax revenues,2010,4.92
Manipur,inc_tax_total,Taxes on Income,2010,0.35
Manipur,prop_tax_total,Taxes on Property and Capital,2010,0.09
Manipur,comm_tax_total,Taxes on Commodities and Services,2010,4.48
Manipur,central_share_total,Share in central government tax,2010,18.24
Manipur,nontax_total,Non-tax revenues,2010,76.82
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2010,4.78
Manipur,grants_total,Grants from the Centre,2010,72.04
Manipur,loan_rec_total,Recovery of loans and advances,2010,0.02
Manipur,misc_cap_total,Miscellaneous capital receipts,2010,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2010,1.49
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2010,0.39
Manipur,nontax_taxrev,Non-tax revenues,2010,331.76
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2010,20.66
Manipur,total_rev_gdp,Total revenues,2011,43.79
Manipur,cur_rev_gdp,Current revenues,2011,43.78
Manipur,tax_rev_gdp,Tax revenues,2011,11.79
Manipur,own_tax_gdp,State's own tax revenues,2011,2.85
Manipur,inc_tax_gdp,Taxes on Income,2011,0.17
Manipur,prop_tax_gdp,Taxes on Property and Capital,2011,0.04
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2011,2.64
Manipur,central_share_gdp,Share in central government tax,2011,8.94
Manipur,nontax_gdp,Non-tax revenues,2011,31.99
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2011,2.41
Manipur,grants_gdp,Grants from the Centre,2011,29.58
Manipur,loan_rec_gdp,Recovery of loans and advances,2011,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2011,0.0
Manipur,cur_rev_total,Current revenues,2011,99.97
Manipur,tax_rev_total,Tax revenues,2011,26.91
Manipur,own_tax_total,State's own tax revenues,2011,6.51
Manipur,inc_tax_total,Taxes on Income,2011,0.38
Manipur,prop_tax_total,Taxes on Property and Capital,2011,0.1
Manipur,comm_tax_total,Taxes on Commodities and Services,2011,6.03
Manipur,central_share_total,Share in central government tax,2011,20.41
Manipur,nontax_total,Non-tax revenues,2011,73.05
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2011,5.51
Manipur,grants_total,Grants from the Centre,2011,67.54
Manipur,loan_rec_total,Recovery of loans and advances,2011,0.03
Manipur,misc_cap_total,Miscellaneous capital receipts,2011,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2011,1.42
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2011,0.37
Manipur,nontax_taxrev,Non-tax revenues,2011,271.43
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2011,20.47
Manipur,total_rev_gdp,Total revenues,2012,49.63
Manipur,cur_rev_gdp,Current revenues,2012,49.62
Manipur,tax_rev_gdp,Tax revenues,2012,12.01
Manipur,own_tax_gdp,State's own tax revenues,2012,2.42
Manipur,inc_tax_gdp,Taxes on Income,2012,0.17
Manipur,prop_tax_gdp,Taxes on Property and Capital,2012,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2012,2.2
Manipur,central_share_gdp,Share in central government tax,2012,9.59
Manipur,nontax_gdp,Non-tax revenues,2012,37.61
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2012,1.69
Manipur,grants_gdp,Grants from the Centre,2012,35.93
Manipur,loan_rec_gdp,Recovery of loans and advances,2012,0.0
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2012,0.0
Manipur,cur_rev_total,Current revenues,2012,99.99
Manipur,tax_rev_total,Tax revenues,2012,24.2
Manipur,own_tax_total,State's own tax revenues,2012,4.88
Manipur,inc_tax_total,Taxes on Income,2012,0.34
Manipur,prop_tax_total,Taxes on Property and Capital,2012,0.11
Manipur,comm_tax_total,Taxes on Commodities and Services,2012,4.43
Manipur,central_share_total,Share in central government tax,2012,19.32
Manipur,nontax_total,Non-tax revenues,2012,75.79
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2012,3.4
Manipur,grants_total,Grants from the Centre,2012,72.39
Manipur,loan_rec_total,Recovery of loans and advances,2012,0.01
Manipur,misc_cap_total,Miscellaneous capital receipts,2012,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2012,1.41
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2012,0.44
Manipur,nontax_taxrev,Non-tax revenues,2012,313.15
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2012,14.04
Manipur,total_rev_gdp,Total revenues,2013,45.01
Manipur,cur_rev_gdp,Current revenues,2013,45.01
Manipur,tax_rev_gdp,Tax revenues,2013,11.81
Manipur,own_tax_gdp,State's own tax revenues,2013,2.92
Manipur,inc_tax_gdp,Taxes on Income,2013,0.15
Manipur,prop_tax_gdp,Taxes on Property and Capital,2013,0.06
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2013,2.71
Manipur,central_share_gdp,Share in central government tax,2013,8.89
Manipur,nontax_gdp,Non-tax revenues,2013,33.19
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2013,1.61
Manipur,grants_gdp,Grants from the Centre,2013,31.58
Manipur,loan_rec_gdp,Recovery of loans and advances,2013,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2013,0.0
Manipur,cur_rev_total,Current revenues,2013,99.98
Manipur,tax_rev_total,Tax revenues,2013,26.24
Manipur,own_tax_total,State's own tax revenues,2013,6.49
Manipur,inc_tax_total,Taxes on Income,2013,0.34
Manipur,prop_tax_total,Taxes on Property and Capital,2013,0.12
Manipur,comm_tax_total,Taxes on Commodities and Services,2013,6.02
Manipur,central_share_total,Share in central government tax,2013,19.75
Manipur,nontax_total,Non-tax revenues,2013,73.74
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2013,3.58
Manipur,grants_total,Grants from the Centre,2013,70.16
Manipur,loan_rec_total,Recovery of loans and advances,2013,0.02
Manipur,misc_cap_total,Miscellaneous capital receipts,2013,0.0
Manipur,inc_tax_taxrev,Taxes on Income,2013,1.3
Manipur,prop_tax_taxrev,Taxes on Property and Capital,2013,0.47
Manipur,nontax_taxrev,Non-tax revenues,2013,280.99
Manipur,own_nontax_taxrev,State's Own Non-Tax Revenue,2013,13.64
Manipur,total_rev_gdp,Total revenues,2014,44.12
Manipur,cur_rev_gdp,Current revenues,2014,44.12
Manipur,tax_rev_gdp,Tax revenues,2014,11.27
Manipur,own_tax_gdp,State's own tax revenues,2014,2.85
Manipur,inc_tax_gdp,Taxes on Income,2014,0.13
Manipur,prop_tax_gdp,Taxes on Property and Capital,2014,0.05
Manipur,comm_tax_gdp,Taxes on Commodities and Services,2014,2.67
Manipur,central_share_gdp,Share in central government tax,2014,8.42
Manipur,nontax_gdp,Non-tax revenues,2014,32.85
Manipur,own_nontax_gdp,State's Own Non-Tax Revenue,2014,1.01
Manipur,grants_gdp,Grants from the Centre,2014,31.83
Manipur,loan_rec_gdp,Recovery of loans and advances,2014,0.01
Manipur,misc_cap_gdp,Miscellaneous capital receipts,2014,0.0
Manipur,cur_rev_total,Current revenues,2014,99.99
Manipur,tax_rev_total,Tax revenues,2014,25.55
Manipur,own_tax_total,State's own tax revenues,2014,6.46
Manipur,inc_tax_total,Taxes on Income,2014,0.29
Manipur,prop_tax_total,Taxes on Property and Capital,2014,0.11
Manipur,comm_tax_total,Taxes on Commodities and Services,2014,6.06
Manipur,central_share_total,Share in central government tax,2014,19.09
Manipur,nontax_total,Non-tax revenues,2014,74.44
Manipur,own_nontax_total,State's Own Non-Tax Revenue,2014,2.3
