State,Code,Indicator,Year,Value
Goa,loans_nondev_gdp,Non-Development Purposes,1997,0.02
Goa,cur_total_total,Total current expenditure,1997,90.59
Goa,cur_dev_total,Current developmental expenditure,1997,45.84
Goa,cur_dev_ss_total,Social Services,1997,25.15
Goa,cur_dev_es_total,Economic Services,1997,20.69
Goa,cur_nondev_total,Current non-developmental expenditure,1997,44.75
Goa,cur_nd_org_total,Organs of State,1997,0.7
Goa,cur_nd_fis_total,Fiscal Services,1997,0.55
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,1997,9.54
Goa,cur_nd_adm_total,Administrative Services,1997,4.64
Goa,cur_nd_pen_total,Pensions,1997,2.4
Goa,cur_nd_mis_total,Miscellaneous General Services,1997,26.92
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1997,0.0
Goa,cap_outlay_total,Total Capital Outlay,1997,9.23
Goa,cap_dev_total,Development Capital Outlay,1997,8.24
Goa,cap_dev_ss_total,Social Services,1997,2.23
Goa,cap_dev_es_total,Economic Services,1997,6.01
Goa,cap_nondev_total,Non-Development Capital Outlay,1997,0.99
Goa,loans_total,Loans and Advances,1997,0.18
Goa,loans_dev_total,Development Purposes,1997,0.1
Goa,loans_ss_total,Social Services,1997,0.09
Goa,loans_es_total,Economic Services,1997,0.01
Goa,loans_nondev_total,Non-Development Purposes,1997,0.08
Goa,total_exp_gdp,Total,1998,23.06
Goa,cur_total_gdp,Total current expenditure,1998,20.88
Goa,cur_dev_gdp,Current developmental expenditure,1998,11.13
Goa,cur_dev_ss_gdp,Social Services,1998,5.86
Goa,cur_dev_es_gdp,Economic Services,1998,5.27
Goa,cur_nondev_gdp,Current non-developmental expenditure,1998,9.76
Goa,cur_nd_org_gdp,Organs of State,1998,0.15
Goa,cur_nd_fis_gdp,Fiscal Services,1998,0.14
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1998,2.33
Goa,cur_nd_adm_gdp,Administrative Services,1998,1.13
Goa,cur_nd_pen_gdp,Pensions,1998,1.02
Goa,cur_nd_mis_gdp,Miscellaneous General Services,1998,4.99
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1998,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,1998,2.07
Goa,cap_dev_gdp,Development Capital Outlay,1998,1.83
Goa,cap_dev_ss_gdp,Social Services,1998,0.62
Goa,cap_dev_es_gdp,Economic Services,1998,1.22
Goa,cap_nondev_gdp,Non-Development Capital Outlay,1998,0.24
Goa,loans_gdp,Loans and Advances,1998,0.1
Goa,loans_dev_gdp,Development Purposes,1998,0.08
Goa,loans_ss_gdp,Social Services,1998,0.08
Goa,loans_es_gdp,Economic Services,1998,0.0
Goa,loans_nondev_gdp,Non-Development Purposes,1998,0.02
Goa,cur_total_total,Total current expenditure,1998,90.56
Goa,cur_dev_total,Current developmental expenditure,1998,48.25
Goa,cur_dev_ss_total,Social Services,1998,25.4
Goa,cur_dev_es_total,Economic Services,1998,22.85
Goa,cur_nondev_total,Current non-developmental expenditure,1998,42.31
Goa,cur_nd_org_total,Organs of State,1998,0.67
Goa,cur_nd_fis_total,Fiscal Services,1998,0.59
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,1998,10.11
Goa,cur_nd_adm_total,Administrative Services,1998,4.88
Goa,cur_nd_pen_total,Pensions,1998,4.44
Goa,cur_nd_mis_total,Miscellaneous General Services,1998,21.62
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1998,0.0
Goa,cap_outlay_total,Total Capital Outlay,1998,8.99
Goa,cap_dev_total,Development Capital Outlay,1998,7.96
Goa,cap_dev_ss_total,Social Services,1998,2.67
Goa,cap_dev_es_total,Economic Services,1998,5.28
Goa,cap_nondev_total,Non-Development Capital Outlay,1998,1.03
Goa,loans_total,Loans and Advances,1998,0.45
Goa,loans_dev_total,Development Purposes,1998,0.37
Goa,loans_ss_total,Social Services,1998,0.36
Goa,loans_es_total,Economic Services,1998,0.01
Goa,loans_nondev_total,Non-Development Purposes,1998,0.08
Goa,total_exp_gdp,Total,1999,22.93
Goa,cur_total_gdp,Total current expenditure,1999,20.93
Goa,cur_dev_gdp,Current developmental expenditure,1999,12.11
Goa,cur_dev_ss_gdp,Social Services,1999,6.05
Goa,cur_dev_es_gdp,Economic Services,1999,6.06
Goa,cur_nondev_gdp,Current non-developmental expenditure,1999,8.82
Goa,cur_nd_org_gdp,Organs of State,1999,0.19
Goa,cur_nd_fis_gdp,Fiscal Services,1999,0.13
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1999,2.69
Goa,cur_nd_adm_gdp,Administrative Services,1999,1.1
Goa,cur_nd_pen_gdp,Pensions,1999,0.99
Goa,cur_nd_mis_gdp,Miscellaneous General Services,1999,3.72
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1999,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,1999,1.88
Goa,cap_dev_gdp,Development Capital Outlay,1999,1.7
Goa,cap_dev_ss_gdp,Social Services,1999,0.53
Goa,cap_dev_es_gdp,Economic Services,1999,1.17
Goa,cap_nondev_gdp,Non-Development Capital Outlay,1999,0.18
Goa,loans_gdp,Loans and Advances,1999,0.12
Goa,loans_dev_gdp,Development Purposes,1999,0.09
Goa,loans_ss_gdp,Social Services,1999,0.09
Goa,loans_es_gdp,Economic Services,1999,0.0
Goa,loans_nondev_gdp,Non-Development Purposes,1999,0.03
Goa,cur_total_total,Total current expenditure,1999,91.28
Goa,cur_dev_total,Current developmental expenditure,1999,52.8
Goa,cur_dev_ss_total,Social Services,1999,26.37
Goa,cur_dev_es_total,Economic Services,1999,26.43
Goa,cur_nondev_total,Current non-developmental expenditure,1999,38.48
Goa,cur_nd_org_total,Organs of State,1999,0.82
Goa,cur_nd_fis_total,Fiscal Services,1999,0.56
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,1999,11.73
Goa,cur_nd_adm_total,Administrative Services,1999,4.8
Goa,cur_nd_pen_total,Pensions,1999,4.33
Goa,cur_nd_mis_total,Miscellaneous General Services,1999,16.24
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1999,0.0
Goa,cap_outlay_total,Total Capital Outlay,1999,8.21
Goa,cap_dev_total,Development Capital Outlay,1999,7.41
Goa,cap_dev_ss_total,Social Services,1999,2.32
Goa,cap_dev_es_total,Economic Services,1999,5.09
Goa,cap_nondev_total,Non-Development Capital Outlay,1999,0.8
Goa,loans_total,Loans and Advances,1999,0.5
Goa,loans_dev_total,Development Purposes,1999,0.38
Goa,loans_ss_total,Social Services,1999,0.37
Goa,loans_es_total,Economic Services,1999,0.0
Goa,loans_nondev_total,Non-Development Purposes,1999,0.12
Goa,total_exp_gdp,Total,2000,26.03
Goa,cur_total_gdp,Total current expenditure,2000,23.32
Goa,cur_dev_gdp,Current developmental expenditure,2000,12.7
Goa,cur_dev_ss_gdp,Social Services,2000,5.91
Goa,cur_dev_es_gdp,Economic Services,2000,6.8
Goa,cur_nondev_gdp,Current non-developmental expenditure,2000,10.62
Goa,cur_nd_org_gdp,Organs of State,2000,0.18
Goa,cur_nd_fis_gdp,Fiscal Services,2000,0.14
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2000,3.01
Goa,cur_nd_adm_gdp,Administrative Services,2000,1.18
Goa,cur_nd_pen_gdp,Pensions,2000,1.18
Goa,cur_nd_mis_gdp,Miscellaneous General Services,2000,4.93
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2000,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,2000,2.49
Goa,cap_dev_gdp,Development Capital Outlay,2000,2.42
Goa,cap_dev_ss_gdp,Social Services,2000,0.99
Goa,cap_dev_es_gdp,Economic Services,2000,1.43
Goa,cap_nondev_gdp,Non-Development Capital Outlay,2000,0.07
Goa,loans_gdp,Loans and Advances,2000,0.21
Goa,loans_dev_gdp,Development Purposes,2000,0.18
Goa,loans_ss_gdp,Social Services,2000,0.09
Goa,loans_es_gdp,Economic Services,2000,0.08
Goa,loans_nondev_gdp,Non-Development Purposes,2000,0.04
Goa,cur_total_total,Total current expenditure,2000,89.61
Goa,cur_dev_total,Current developmental expenditure,2000,48.8
Goa,cur_dev_ss_total,Social Services,2000,22.69
Goa,cur_dev_es_total,Economic Services,2000,26.11
Goa,cur_nondev_total,Current non-developmental expenditure,2000,40.81
Goa,cur_nd_org_total,Organs of State,2000,0.71
Goa,cur_nd_fis_total,Fiscal Services,2000,0.53
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,2000,11.58
Goa,cur_nd_adm_total,Administrative Services,2000,4.54
Goa,cur_nd_pen_total,Pensions,2000,4.53
Goa,cur_nd_mis_total,Miscellaneous General Services,2000,18.93
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2000,0.0
Goa,cap_outlay_total,Total Capital Outlay,2000,9.58
Goa,cap_dev_total,Development Capital Outlay,2000,9.31
Goa,cap_dev_ss_total,Social Services,2000,3.81
Goa,cap_dev_es_total,Economic Services,2000,5.51
Goa,cap_nondev_total,Non-Development Capital Outlay,2000,0.27
Goa,loans_total,Loans and Advances,2000,0.81
Goa,loans_dev_total,Development Purposes,2000,0.67
Goa,loans_ss_total,Social Services,2000,0.36
Goa,loans_es_total,Economic Services,2000,0.32
Goa,loans_nondev_total,Non-Development Purposes,2000,0.14
Goa,total_exp_gdp,Total,2001,29.77
Goa,cur_total_gdp,Total current expenditure,2001,27.3
Goa,cur_dev_gdp,Current developmental expenditure,2001,13.26
Goa,cur_dev_ss_gdp,Social Services,2001,6.21
Goa,cur_dev_es_gdp,Economic Services,2001,7.05
Goa,cur_nondev_gdp,Current non-developmental expenditure,2001,14.04
Goa,cur_nd_org_gdp,Organs of State,2001,0.21
Goa,cur_nd_fis_gdp,Fiscal Services,2001,0.15
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2001,3.39
Goa,cur_nd_adm_gdp,Administrative Services,2001,1.2
Goa,cur_nd_pen_gdp,Pensions,2001,1.51
Goa,cur_nd_mis_gdp,Miscellaneous General Services,2001,7.59
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2001,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,2001,2.4
Goa,cap_dev_gdp,Development Capital Outlay,2001,2.31
Goa,cap_dev_ss_gdp,Social Services,2001,0.6
Goa,cap_dev_es_gdp,Economic Services,2001,1.71
Goa,cap_nondev_gdp,Non-Development Capital Outlay,2001,0.09
Goa,loans_gdp,Loans and Advances,2001,0.08
Goa,loans_dev_gdp,Development Purposes,2001,0.03
Goa,loans_ss_gdp,Social Services,2001,0.03
Goa,loans_es_gdp,Economic Services,2001,0.0
Goa,loans_nondev_gdp,Non-Development Purposes,2001,0.05
Goa,cur_total_total,Total current expenditure,2001,91.68
Goa,cur_dev_total,Current developmental expenditure,2001,44.54
Goa,cur_dev_ss_total,Social Services,2001,20.87
Goa,cur_dev_es_total,Economic Services,2001,23.67
Goa,cur_nondev_total,Current non-developmental expenditure,2001,47.15
Goa,cur_nd_org_total,Organs of State,2001,0.7
Goa,cur_nd_fis_total,Fiscal Services,2001,0.49
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,2001,11.39
Goa,cur_nd_adm_total,Administrative Services,2001,4.02
Goa,cur_nd_pen_total,Pensions,2001,5.06
Goa,cur_nd_mis_total,Miscellaneous General Services,2001,25.49
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2001,0.0
Goa,cap_outlay_total,Total Capital Outlay,2001,8.06
Goa,cap_dev_total,Development Capital Outlay,2001,7.76
Goa,cap_dev_ss_total,Social Services,2001,2.02
Goa,cap_dev_es_total,Economic Services,2001,5.74
Goa,cap_nondev_total,Non-Development Capital Outlay,2001,0.31
Goa,loans_total,Loans and Advances,2001,0.26
Goa,loans_dev_total,Development Purposes,2001,0.1
Goa,loans_ss_total,Social Services,2001,0.09
Goa,loans_es_total,Economic Services,2001,0.0
Goa,loans_nondev_total,Non-Development Purposes,2001,0.16
Goa,total_exp_gdp,Total,2002,25.26
Goa,cur_total_gdp,Total current expenditure,2002,22.77
Goa,cur_dev_gdp,Current developmental expenditure,2002,12.39
Goa,cur_dev_ss_gdp,Social Services,2002,6.26
Goa,cur_dev_es_gdp,Economic Services,2002,6.13
Goa,cur_nondev_gdp,Current non-developmental expenditure,2002,10.38
Goa,cur_nd_org_gdp,Organs of State,2002,0.2
Goa,cur_nd_fis_gdp,Fiscal Services,2002,0.12
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2002,3.32
Goa,cur_nd_adm_gdp,Administrative Services,2002,1.11
Goa,cur_nd_pen_gdp,Pensions,2002,1.57
Goa,cur_nd_mis_gdp,Miscellaneous General Services,2002,4.05
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2002,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,2002,2.35
Goa,cap_dev_gdp,Development Capital Outlay,2002,2.18
Goa,cap_dev_ss_gdp,Social Services,2002,0.63
Goa,cap_dev_es_gdp,Economic Services,2002,1.55
Goa,cap_nondev_gdp,Non-Development Capital Outlay,2002,0.17
Goa,loans_gdp,Loans and Advances,2002,0.14
Goa,loans_dev_gdp,Development Purposes,2002,0.11
Goa,loans_ss_gdp,Social Services,2002,0.03
Goa,loans_es_gdp,Economic Services,2002,0.08
Goa,loans_nondev_gdp,Non-Development Purposes,2002,0.03
Goa,cur_total_total,Total current expenditure,2002,90.15
Goa,cur_dev_total,Current developmental expenditure,2002,49.06
Goa,cur_dev_ss_total,Social Services,2002,24.78
Goa,cur_dev_es_total,Economic Services,2002,24.28
Goa,cur_nondev_total,Current non-developmental expenditure,2002,41.08
Goa,cur_nd_org_total,Organs of State,2002,0.79
Goa,cur_nd_fis_total,Fiscal Services,2002,0.49
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,2002,13.15
Goa,cur_nd_adm_total,Administrative Services,2002,4.39
Goa,cur_nd_pen_total,Pensions,2002,6.22
Goa,cur_nd_mis_total,Miscellaneous General Services,2002,16.04
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2002,0.0
Goa,cap_outlay_total,Total Capital Outlay,2002,9.3
Goa,cap_dev_total,Development Capital Outlay,2002,8.62
Goa,cap_dev_ss_total,Social Services,2002,2.49
Goa,cap_dev_es_total,Economic Services,2002,6.13
Goa,cap_nondev_total,Non-Development Capital Outlay,2002,0.68
Goa,loans_total,Loans and Advances,2002,0.55
Goa,loans_dev_total,Development Purposes,2002,0.42
Goa,loans_ss_total,Social Services,2002,0.12
Goa,loans_es_total,Economic Services,2002,0.3
Goa,loans_nondev_total,Non-Development Purposes,2002,0.13
Goa,total_exp_gdp,Total,2003,20.57
Goa,cur_total_gdp,Total current expenditure,2003,17.48
Goa,cur_dev_gdp,Current developmental expenditure,2003,11.72
Goa,cur_dev_ss_gdp,Social Services,2003,5.59
Goa,cur_dev_es_gdp,Economic Services,2003,6.12
Goa,cur_nondev_gdp,Current non-developmental expenditure,2003,5.77
Goa,cur_nd_org_gdp,Organs of State,2003,0.18
Goa,cur_nd_fis_gdp,Fiscal Services,2003,0.13
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2003,3.31
Goa,cur_nd_adm_gdp,Administrative Services,2003,1.04
Goa,cur_nd_pen_gdp,Pensions,2003,1.09
Goa,cur_nd_mis_gdp,Miscellaneous General Services,2003,0.02
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2003,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,2003,2.99
Goa,cap_dev_gdp,Development Capital Outlay,2003,2.71
Goa,cap_dev_ss_gdp,Social Services,2003,0.88
Goa,cap_dev_es_gdp,Economic Services,2003,1.83
Goa,cap_nondev_gdp,Non-Development Capital Outlay,2003,0.28
Goa,loans_gdp,Loans and Advances,2003,0.1
Goa,loans_dev_gdp,Development Purposes,2003,0.07
Goa,loans_ss_gdp,Social Services,2003,0.05
Goa,loans_es_gdp,Economic Services,2003,0.03
Goa,loans_nondev_gdp,Non-Development Purposes,2003,0.03
Goa,cur_total_total,Total current expenditure,2003,85.0
Goa,cur_dev_total,Current developmental expenditure,2003,56.97
Goa,cur_dev_ss_total,Social Services,2003,27.2
Goa,cur_dev_es_total,Economic Services,2003,29.77
Goa,cur_nondev_total,Current non-developmental expenditure,2003,28.03
Goa,cur_nd_org_total,Organs of State,2003,0.86
Goa,cur_nd_fis_total,Fiscal Services,2003,0.64
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,2003,16.11
Goa,cur_nd_adm_total,Administrative Services,2003,5.04
Goa,cur_nd_pen_total,Pensions,2003,5.31
Goa,cur_nd_mis_total,Miscellaneous General Services,2003,0.08
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2003,0.0
Goa,cap_outlay_total,Total Capital Outlay,2003,14.53
Goa,cap_dev_total,Development Capital Outlay,2003,13.19
Goa,cap_dev_ss_total,Social Services,2003,4.27
Goa,cap_dev_es_total,Economic Services,2003,8.91
Goa,cap_nondev_total,Non-Development Capital Outlay,2003,1.34
Goa,loans_total,Loans and Advances,2003,0.47
Goa,loans_dev_total,Development Purposes,2003,0.35
Goa,loans_ss_total,Social Services,2003,0.22
Goa,loans_es_total,Economic Services,2003,0.13
Goa,loans_nondev_total,Non-Development Purposes,2003,0.12
Goa,total_exp_gdp,Total,2004,19.09
Goa,cur_total_gdp,Total current expenditure,2004,15.61
Goa,cur_dev_gdp,Current developmental expenditure,2004,10.52
Goa,cur_dev_ss_gdp,Social Services,2004,5.36
Goa,cur_dev_es_gdp,Economic Services,2004,5.16
Goa,cur_nondev_gdp,Current non-developmental expenditure,2004,5.08
Goa,cur_nd_org_gdp,Organs of State,2004,0.17
Goa,cur_nd_fis_gdp,Fiscal Services,2004,0.11
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2004,2.75
Goa,cur_nd_adm_gdp,Administrative Services,2004,0.91
Goa,cur_nd_pen_gdp,Pensions,2004,1.13
Goa,cur_nd_mis_gdp,Miscellaneous General Services,2004,0.01
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2004,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,2004,3.42
Goa,cap_dev_gdp,Development Capital Outlay,2004,2.86
Goa,cap_dev_ss_gdp,Social Services,2004,0.73
Goa,cap_dev_es_gdp,Economic Services,2004,2.13
Goa,cap_nondev_gdp,Non-Development Capital Outlay,2004,0.56
Goa,loans_gdp,Loans and Advances,2004,0.06
Goa,loans_dev_gdp,Development Purposes,2004,0.04
Goa,loans_ss_gdp,Social Services,2004,0.03
Goa,loans_es_gdp,Economic Services,2004,0.01
Goa,loans_nondev_gdp,Non-Development Purposes,2004,0.02
Goa,cur_total_total,Total current expenditure,2004,81.76
Goa,cur_dev_total,Current developmental expenditure,2004,55.14
Goa,cur_dev_ss_total,Social Services,2004,28.09
Goa,cur_dev_es_total,Economic Services,2004,27.04
Goa,cur_nondev_total,Current non-developmental expenditure,2004,26.63
Goa,cur_nd_org_total,Organs of State,2004,0.89
Goa,cur_nd_fis_total,Fiscal Services,2004,0.56
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,2004,14.43
Goa,cur_nd_adm_total,Administrative Services,2004,4.77
Goa,cur_nd_pen_total,Pensions,2004,5.9
Goa,cur_nd_mis_total,Miscellaneous General Services,2004,0.07
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2004,0.0
Goa,cap_outlay_total,Total Capital Outlay,2004,17.92
Goa,cap_dev_total,Development Capital Outlay,2004,14.99
Goa,cap_dev_ss_total,Social Services,2004,3.82
Goa,cap_dev_es_total,Economic Services,2004,11.17
Goa,cap_nondev_total,Non-Development Capital Outlay,2004,2.93
Goa,loans_total,Loans and Advances,2004,0.31
Goa,loans_dev_total,Development Purposes,2004,0.21
Goa,loans_ss_total,Social Services,2004,0.18
Goa,loans_es_total,Economic Services,2004,0.03
Goa,loans_nondev_total,Non-Development Purposes,2004,0.11
Goa,total_exp_gdp,Total,2005,19.8
Goa,cur_total_gdp,Total current expenditure,2005,15.61
Goa,cur_dev_gdp,Current developmental expenditure,2005,10.32
Goa,cur_dev_ss_gdp,Social Services,2005,5.25
Goa,cur_dev_es_gdp,Economic Services,2005,5.06
Goa,cur_nondev_gdp,Current non-developmental expenditure,2005,5.29
Goa,cur_nd_org_gdp,Organs of State,2005,0.16
Goa,cur_nd_fis_gdp,Fiscal Services,2005,0.1
Goa,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2005,3.0
Goa,cur_nd_adm_gdp,Administrative Services,2005,0.91
Goa,cur_nd_pen_gdp,Pensions,2005,1.11
Goa,cur_nd_mis_gdp,Miscellaneous General Services,2005,0.02
Goa,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2005,0.0
Goa,cap_outlay_gdp,Total Capital Outlay,2005,4.14
Goa,cap_dev_gdp,Development Capital Outlay,2005,3.46
Goa,cap_dev_ss_gdp,Social Services,2005,0.68
Goa,cap_dev_es_gdp,Economic Services,2005,2.77
Goa,cap_nondev_gdp,Non-Development Capital Outlay,2005,0.68
Goa,loans_gdp,Loans and Advances,2005,0.05
Goa,loans_dev_gdp,Development Purposes,2005,0.03
Goa,loans_ss_gdp,Social Services,2005,0.02
Goa,loans_es_gdp,Economic Services,2005,0.01
Goa,loans_nondev_gdp,Non-Development Purposes,2005,0.02
Goa,cur_total_total,Total current expenditure,2005,78.86
Goa,cur_dev_total,Current developmental expenditure,2005,52.11
Goa,cur_dev_ss_total,Social Services,2005,26.53
Goa,cur_dev_es_total,Economic Services,2005,25.58
Goa,cur_nondev_total,Current non-developmental expenditure,2005,26.74
Goa,cur_nd_org_total,Organs of State,2005,0.78
Goa,cur_nd_fis_total,Fiscal Services,2005,0.51
Goa,cur_nd_int_total,Interest Payments and Servicing of Debt,2005,15.13
Goa,cur_nd_adm_total,Administrative Services,2005,4.62
Goa,cur_nd_pen_total,Pensions,2005,5.61
Goa,cur_nd_mis_total,Miscellaneous General Services,2005,0.09
Goa,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2005,0.0
Goa,cap_outlay_total,Total Capital Outlay,2005,20.89
Goa,cap_dev_total,Development Capital Outlay,2005,17.47
Goa,cap_dev_ss_total,Social Services,2005,3.45
Goa,cap_dev_es_total,Economic Services,2005,14.01
Goa,cap_nondev_total,Non-Development Capital Outlay,2005,3.42
