,X,sector,sector_type,year,edu_cat,youth,sex1,dem,statename,unemp_cws,lf_cws,emp_cws,unpaid_emp,salaried,casual,self_emp,neet,agri_cws,services_cws,ind_cws,X46,JQdim365,JQdim215,POV_365,POV_215
5684,508,99,All,2023,NA,1,NA,Youth,Kerala,0.320420653,0.388187557,0.263804257,0.005012488,0.702021897,0.169464216,0.128513858,0.281625837,0.022100644,0.705370605,0.272528768,496,1.9175,2.0254,0.1138,0.0528
5689,638,0,Rural,2023,NA,1,NA,Youth,Kerala,0.371924013,0.393107176,0.246901184,0.004525101,0.647580564,0.22585085,0.126568556,0.326643258,0.031748496,0.683187187,0.28506434,624,1.7955,1.8483,0.0903,0.0582
5787,1978,0,Rural,2022,NA,NA,NA,All,Kerala,0.101499446,0.524557948,0.471315593,0.028900236,0.300659359,0.285527855,0.413812786,0.302675277,0.313875914,0.429163128,0.256960958,1926,1.3289,1.4381,0.23,0.1342
5789,1912,99,All,2022,NA,NA,NA,All,Kerala,0.103599437,0.501169205,0.449248344,0.021622108,0.361705989,0.243725687,0.394568324,0.290631831,0.235390246,0.493886828,0.270722926,1861,1.425,1.5543,0.2295,0.129
5792,1979,1,Urban,2022,NA,NA,NA,All,Kerala,0.106273025,0.474247932,0.423848182,0.013244743,0.439841956,0.190221444,0.369936615,0.277410507,0.134933338,0.576729238,0.288337439,1927,1.548,1.7031,0.2288,0.1224
5908,1633,0,Rural,2022,NA,0,NA,Youth,Kerala,0.048994709,0.565348685,0.537649572,0.034085859,0.250611842,0.292599857,0.456788301,NA,0.353435904,0.395174533,0.251389533,1592,1.261,1.3778,0.2444,0.1398
5913,1501,99,All,2022,NA,0,NA,Youth,Kerala,0.051945481,0.540331423,0.512263656,0.025353502,0.310830534,0.250247419,0.438922077,NA,0.268606603,0.465071738,0.266321659,1462,1.3467,1.481,0.243,0.1365
5914,1635,1,Urban,2022,NA,0,NA,Youth,Kerala,0.055763908,0.511066377,0.48256731,0.015138431,0.389314801,0.195048586,0.415636629,NA,0.158046827,0.556170166,0.285782963,1594,1.4583,1.6155,0.2412,0.1322
6013,1636,1,Urban,2022,NA,1,NA,Youth,Kerala,0.304307133,0.369795233,0.257263929,0.007872407,0.708721757,0.164533824,0.12674439,0.277410507,0.011935146,0.686133862,0.301930994,1595,2.0254,2.1689,0.163,0.0704
6016,1502,99,All,2022,NA,1,NA,Youth,Kerala,0.315629721,0.386254579,0.264341146,0.010673002,0.651003599,0.206640646,0.142355785,0.290631831,0.046509113,0.657740533,0.29575035,1463,1.8704,1.9714,0.1526,0.0865
6017,1634,0,Rural,2022,NA,1,NA,Youth,Kerala,0.325135112,0.401247501,0.270787865,0.013224087,0.601053417,0.243080482,0.155866101,0.302675277,0.076429926,0.633168578,0.290401518,1593,1.7362,1.8005,0.1435,0.1005
6130,2977,0,Rural,2021,NA,NA,NA,All,Kerala,0.135958135,0.520055652,0.44934985,0.020146463,0.298635185,0.285902828,0.415461987,0.307176203,0.318187028,0.414434046,0.267378956,2898,1.3524,1.4789,0.2478,0.1507
6131,2911,99,All,2021,NA,NA,NA,All,Kerala,0.137751549,0.503139794,0.433831543,0.016249197,0.339337051,0.263974279,0.39668867,0.296337694,0.242627233,0.491630942,0.265741825,2833,1.395,1.5562,0.2654,0.1486
6133,2978,1,Urban,2021,NA,NA,NA,All,Kerala,0.139708713,0.485892177,0.418008804,0.01227548,0.38397041,0.23992762,0.376101971,0.285108209,0.159808844,0.576243699,0.263947457,2899,1.4417,1.641,0.2846,0.1463
6252,2632,0,Rural,2021,NA,0,NA,Youth,Kerala,0.078529358,0.560332596,0.516330004,0.02379781,0.253600359,0.283574104,0.462825507,NA,0.359011531,0.394299477,0.246688992,2564,1.2709,1.4091,0.2644,0.1579
6254,2500,99,All,2021,NA,0,NA,Youth,Kerala,0.08215493,0.538120747,0.493911505,0.019082351,0.296456158,0.26429075,0.439253092,NA,0.273642808,0.469375223,0.256981939,2434,1.3282,1.4974,0.2785,0.1555
6256,2634,1,Urban,2021,NA,0,NA,Youth,Kerala,0.086150244,0.51559788,0.471179008,0.014300853,0.344103038,0.2428516,0.413045377,NA,0.178783476,0.552797318,0.268419206,2566,1.3919,1.5955,0.2943,0.1528
6350,2635,1,Urban,2021,NA,1,NA,Youth,Kerala,0.342731565,0.398796439,0.262116313,0.006337182,0.594168544,0.224511087,0.181320354,0.285108209,0.059803709,0.699817061,0.240379244,2567,1.7041,1.8808,0.2336,0.1119
6351,2501,99,All,2021,NA,1,NA,Youth,Kerala,0.35375613,0.401688844,0.259588957,0.008032546,0.576115191,0.26222685,0.161657959,0.296337694,0.071480885,0.614439607,0.314079493,2435,1.7638,1.8811,0.1927,0.1108
6354,2633,0,Rural,2021,NA,1,NA,Youth,Kerala,0.364247352,0.404480577,0.257149577,0.009668887,0.558353782,0.299332649,0.142313555,0.307176203,0.082969211,0.530442953,0.386587858,2565,1.8226,1.8815,0.1524,0.1098
6464,3976,0,Rural,2020,NA,NA,NA,All,Kerala,0.158034042,0.506055951,0.426081896,0.017857527,0.271484762,0.294702888,0.43381235,0.325395554,0.307404608,0.393098474,0.299496919,3870,1.2719,1.436,0.2781,0.1586
6466,3910,99,All,2020,NA,NA,NA,All,Kerala,0.168080151,0.484696388,0.403228551,0.014772871,0.336042285,0.261298925,0.402658761,0.303277701,0.230456069,0.47071299,0.298830926,3805,1.3823,1.5465,0.2755,0.161
6469,3977,1,Urban,2020,NA,NA,NA,All,Kerala,0.180435747,0.460776985,0.377636343,0.011318533,0.417556763,0.219120979,0.363322258,0.279642493,0.133231148,0.568779409,0.297989458,3871,1.5218,1.6859,0.2722,0.164
6588,3631,0,Rural,2020,NA,0,NA,Youth,Kerala,0.101164915,0.550869167,0.495140523,0.020125501,0.240594566,0.296649992,0.462755471,NA,0.342154443,0.364868462,0.292977095,3536,1.2426,1.4156,0.2845,0.1588
6592,3499,99,All,2020,NA,0,NA,Youth,Kerala,0.110555135,0.523892462,0.465973467,0.016109113,0.29983744,0.266094953,0.434067607,NA,0.257429361,0.442879349,0.29969129,3406,1.3348,1.508,0.2844,0.1639
6595,3633,1,Urban,2020,NA,0,NA,Youth,Kerala,0.1224925,0.493189096,0.432777137,0.011537879,0.376919568,0.226339191,0.396741271,NA,0.147104397,0.54446137,0.308434218,3538,1.4548,1.6283,0.2842,0.1705
6682,3634,1,Urban,2020,NA,1,NA,Youth,Kerala,0.396684229,0.37002179,0.223239973,0.010704356,0.638339341,0.179904357,0.181756303,0.279642493,0.057924334,0.700782478,0.241293177,3539,1.886,1.9991,0.2075,0.1289
6683,3500,99,All,2020,NA,1,NA,Youth,Kerala,0.403015733,0.371256351,0.221634194,0.010905564,0.556439042,0.232103199,0.211457759,0.303277701,0.066328317,0.640075922,0.293595761,3407,1.6717,1.7806,0.2215,0.1435
6685,3632,0,Rural,2020,NA,1,NA,Youth,Kerala,0.408902705,0.372411638,0.220131516,0.011093854,0.478714496,0.281640649,0.23964487,0.325395554,0.074303813,0.582464516,0.343231648,3537,1.4684,1.5732,0.2348,0.1574
6795,5036,0,Rural,2019,NA,NA,NA,All,Kerala,0.164719254,0.48616749,0.406086326,0.021668766,0.286067665,0.269061536,0.4448708,0.34671244,0.291931778,0.435820162,0.272248089,4842,1.116,1.2571,0.3324,0.2195
6796,4970,99,All,2019,NA,NA,NA,All,Kerala,0.166559726,0.471678317,0.393115699,0.017547492,0.346662581,0.23612307,0.417214364,0.342254102,0.206598669,0.513239563,0.280161798,4777,1.2141,1.3761,0.3263,0.2087
6797,5037,1,Urban,2019,NA,NA,NA,All,Kerala,0.168605536,0.456553698,0.379576206,0.013245462,0.414332747,0.1993386,0.386328638,0.337602854,0.11130178,0.599698663,0.288999528,4843,1.3235,1.5089,0.3196,0.1968
6921,4691,0,Rural,2019,NA,0,NA,Youth,Kerala,0.09339951,0.519546688,0.471021295,0.026227921,0.250140727,0.26387015,0.485989153,NA,0.32437858,0.413505793,0.262115657,4508,1.0802,1.2297,0.3434,0.2238
6923,4559,99,All,2019,NA,0,NA,Youth,Kerala,0.098661534,0.502003491,0.452475071,0.020911846,0.310500503,0.23471722,0.454782277,NA,0.232628271,0.491831452,0.275540262,4378,1.1717,1.3399,0.3359,0.2129
6926,4693,1,Urban,2019,NA,0,NA,Youth,Kerala,0.10456273,0.483687311,0.433111668,0.015361526,0.379036009,0.201615542,0.419348449,NA,0.128450453,0.58076632,0.290783256,4510,1.2756,1.4651,0.3274,0.2005
7018,4694,1,Urban,2019,NA,1,NA,Youth,Kerala,0.401030093,0.37932682,0.227205351,0.007222793,0.605836153,0.186984986,0.207178876,0.337602854,0.01826123,0.702416778,0.279321969,4511,1.5837,1.7463,0.2772,0.1764
7019,4560,99,All,2019,NA,1,NA,Youth,Kerala,0.418417394,0.385334432,0.224103808,0.007968275,0.554549217,0.244204968,0.2012458,0.342254102,0.056960985,0.636309266,0.306729764,4379,1.4576,1.5838,0.2711,0.1846
7020,4692,0,Rural,2019,NA,1,NA,Youth,Kerala,0.434582055,0.391092867,0.221130922,0.008682834,0.504039288,0.30055806,0.195402622,0.34671244,0.095074445,0.571203232,0.333722323,4509,1.3335,1.4238,0.2649,0.1927
7113,6089,0,Rural,2018,NA,NA,NA,All,Kerala,0.115658365,0.475612789,0.420604199,0.013491035,0.266695738,0.330472738,0.402831495,0.317300856,0.273090184,0.419411063,0.307498723,5837,1.2047,1.3845,0.2947,0.1634
7116,6023,99,All,2018,NA,NA,NA,All,Kerala,0.118026048,0.474046618,0.418096751,0.012458898,0.327225059,0.287071377,0.385703564,0.312131345,0.193090662,0.495525122,0.311384201,5772,1.3168,1.5103,0.288,0.1514
7119,6090,1,Urban,2018,NA,NA,NA,All,Kerala,0.120821439,0.472210735,0.415157557,0.011249024,0.399121761,0.23551923,0.365359008,0.305925161,0.09808486,0.585916638,0.315998524,5838,1.4499,1.6598,0.28,0.1372
7236,5744,0,Rural,2018,NA,0,NA,Youth,Kerala,0.055205464,0.528880537,0.49968344,0.0151811,0.23362717,0.332516164,0.433856696,NA,0.301171064,0.397064447,0.301764518,5503,1.1637,1.3476,0.3023,0.1654
7238,5612,99,All,2018,NA,0,NA,Youth,Kerala,0.055353738,0.516315162,0.487735182,0.014171345,0.288052529,0.290093452,0.421854019,NA,0.216971636,0.473123759,0.309904605,5373,1.2627,1.4577,0.2968,0.156
7239,5746,1,Urban,2018,NA,0,NA,Youth,Kerala,0.055535428,0.501709163,0.473846525,0.012997605,0.354780257,0.238081455,0.407138288,NA,0.113761492,0.566355944,0.319882601,5505,1.3839,1.5927,0.29,0.1446
7347,5747,1,Urban,2018,NA,1,NA,Youth,Kerala,0.365535229,0.386935383,0.245496869,0.00619415,0.646537185,0.221222565,0.132240221,0.305925161,0.010612831,0.695060909,0.294326246,5506,1.818,2.0344,0.2241,0.096
7348,5613,99,All,2018,NA,1,NA,Youth,Kerala,0.377715945,0.353972077,0.220271185,0.007594257,0.573654354,0.26805985,0.158285812,0.312131345,0.04287615,0.636432767,0.320691109,5374,1.6575,1.8413,0.2324,0.1225
7350,5745,0,Rural,2018,NA,1,NA,Youth,Kerala,0.389739573,0.32651481,0.199259058,0.008760498,0.498858035,0.316126794,0.185015187,0.317300856,0.07598649,0.576265395,0.347748131,5504,1.4927,1.6431,0.241,0.1496
7454,7142,0,Rural,2017,NA,NA,NA,All,Kerala,0.133486152,0.44917509,0.389216423,0.010167122,0.30488348,0.306435019,0.388681501,0.337453246,0.245974317,0.450414568,0.3036111,6809,1.3121,1.4617,0.2431,0.1344
7458,7076,99,All,2017,NA,NA,NA,All,Kerala,0.148268074,0.447812527,0.381416231,0.009006504,0.345427066,0.270920068,0.383652836,0.332911313,0.180481538,0.513712049,0.305806398,6744,1.3668,1.532,0.2507,0.1332
7463,7143,1,Urban,2017,NA,NA,NA,All,Kerala,0.167062461,0.44609198,0.371566772,0.00754097,0.399064541,0.223935321,0.377000123,0.32671237,0.093854301,0.597435594,0.308710098,6810,1.4391,1.625,0.2607,0.1316
7576,6797,0,Rural,2017,NA,0,NA,Youth,Kerala,0.075080469,0.48017019,0.444118768,0.011709243,0.28719452,0.297425956,0.415379524,NA,0.274404049,0.439918458,0.285677493,6475,1.2797,1.4424,0.2586,0.1427
7580,6665,99,All,2017,NA,0,NA,Youth,Kerala,0.083316423,0.475336254,0.435732961,0.010139117,0.321577638,0.266943932,0.4114784,NA,0.201127604,0.500709176,0.298163235,6345,1.3282,1.5005,0.2625,0.1404
7581,6799,1,Urban,2017,NA,0,NA,Youth,Kerala,0.09367314,0.469394028,0.425424427,0.008208993,0.365711749,0.227817297,0.406470954,NA,0.10709209,0.578721762,0.314186156,6477,1.3905,1.575,0.2675,0.1375
7676,6798,0,Rural,2017,NA,1,NA,Youth,Kerala,0.345411211,0.363934249,0.238227278,0.005926071,0.395595729,0.352635205,0.251769096,0.337453246,0.100215428,0.504228055,0.395556539,6476,1.4784,1.5605,0.1636,0.0921
7682,6666,99,All,2017,NA,1,NA,Youth,Kerala,0.389366716,0.368589103,0.225072786,0.005746427,0.478343457,0.293079674,0.228576854,0.332911313,0.065433107,0.58616966,0.348397255,6346,1.5816,1.7076,0.1848,0.093
7686,6800,1,Urban,2017,NA,1,NA,Youth,Kerala,0.447596818,0.374942154,0.207119241,0.005501246,0.608241618,0.199588925,0.192169458,0.32671237,0.010831498,0.714802325,0.2743662,6478,1.7436,1.9384,0.2181,0.0945
7790,8242,1,Urban,2011,NA,NA,NA,All,Kerala,0.085443906,0.476278335,0.435583264,0.014078541,0.373472869,0.269333988,0.357193142,0.176988229,0.072641566,0.620622694,0.306735724,NA,NA,NA,NA,NA
7792,8175,99,All,2011,NA,NA,NA,All,Kerala,0.101130128,0.49405688,0.44409284,0.015958877,0.239480287,0.374011517,0.386508197,0.193490043,0.237350509,0.448174953,0.314474523,NA,NA,NA,NA,NA
7793,8241,0,Rural,2011,NA,NA,NA,All,Kerala,0.106716849,0.500713646,0.447279066,0.016662925,0.190621749,0.412180752,0.397197515,0.19954744,0.297409326,0.385294288,0.317296386,NA,NA,NA,NA,NA
7918,7898,1,Urban,2011,NA,0,NA,Youth,Kerala,0.039646558,0.508374333,0.488219023,0.014707598,0.348928452,0.251055032,0.400016516,0,0.083782986,0.620812833,0.295404166,NA,NA,NA,NA,NA
7925,7764,99,All,2011,NA,0,NA,Youth,Kerala,0.048965722,0.53082639,0.504834116,0.016395489,0.220037416,0.354773849,0.42518872,0,0.272902101,0.429166317,0.297931552,NA,NA,NA,NA,NA
7929,7896,0,Rural,2011,NA,0,NA,Youth,Kerala,0.052253328,0.539227724,0.511051297,0.017027078,0.173962548,0.391850382,0.434187084,0,0.340506822,0.360658139,0.298835039,NA,NA,NA,NA,NA
8011,7899,1,Urban,2011,NA,1,NA,Youth,Kerala,0.227890626,0.398102254,0.307378471,0.012546347,0.468427658,0.340049684,0.191522673,0.310436368,0.029538825,0.619887114,0.350574076,NA,NA,NA,NA,NA
8014,7765,99,All,2011,NA,1,NA,Youth,Kerala,0.268191904,0.404355109,0.295910329,0.014893731,0.32040143,0.454078674,0.225519881,0.344714284,0.089384794,0.527288854,0.383326322,NA,NA,NA,NA,NA
8017,7897,0,Rural,2011,NA,1,NA,Youth,Kerala,0.282985687,0.406699985,0.291609704,0.015774017,0.261888772,0.49915275,0.238958493,0.357568741,0.113041058,0.490686089,0.396272838,NA,NA,NA,NA,NA
38,877,0,Rural,2023,NA,NA,Male,Gender,Ladakh,0.046198472,0.73911649,0.704970419,0.046912666,0.316449225,0.129362613,0.554188132,0.130225182,0.218211561,0.547567427,0.234220982,NA,NA,NA,NA,NA
40,737,99,All,2023,NA,NA,Male,Gender,Ladakh,0.047622509,0.737934113,0.70279187,0.043923348,0.332247108,0.131599888,0.536153018,0.126344979,0.187784716,0.584957123,0.227258176,NA,NA,NA,NA,NA
59,879,1,Urban,2023,NA,NA,Male,Gender,Ladakh,0.05631797,0.730795741,0.689638793,0.025875485,0.429746538,0.145407647,0.424845815,0.10449972,0,0.815714061,0.184285954,NA,NA,NA,NA,NA
170,1875,0,Rural,2022,NA,NA,Male,Gender,Ladakh,0.062956035,0.610029459,0.571624398,0.005569072,0.24089621,0.265050411,0.494053394,0.086149253,0.196049601,0.477090836,0.326859564,NA,NA,NA,NA,NA
174,1733,99,All,2022,NA,NA,Male,Gender,Ladakh,0.065604597,0.61693126,0.576457739,0.006076848,0.268172383,0.247236788,0.484590828,0.091804415,0.176632792,0.50745374,0.315913469,NA,NA,NA,NA,NA
208,1877,1,Urban,2022,NA,NA,Male,Gender,Ladakh,0.08785782,0.681736648,0.621840775,0.010844674,0.50360316,0.093480766,0.402916104,0.156369597,0.00903913,0.769527078,0.221433774,NA,NA,NA,NA,NA
243,2874,0,Rural,2021,NA,NA,Male,Gender,Ladakh,0.04613911,0.749589622,0.715004265,0.027106484,0.288861006,0.281130105,0.430008918,0.112716883,0.129111946,0.450799227,0.420088828,NA,NA,NA,NA,NA
244,2732,99,All,2021,NA,NA,Male,Gender,Ladakh,0.049923308,0.73645097,0.699684918,0.026519472,0.302613527,0.27687791,0.420508564,0.112008348,0.117582552,0.463546604,0.418870836,NA,NA,NA,NA,NA
298,2876,1,Urban,2021,NA,NA,Male,Gender,Ladakh,0.086509861,0.629734159,0.57525593,0.021751555,0.439769685,0.234470189,0.325760126,0.107643478,0.001187344,0.592238009,0.406574667,NA,NA,NA,NA,NA
373,3875,1,Urban,2020,NA,NA,Male,Gender,Ladakh,0.07409627,0.79078275,0.732188702,0.014110685,0.41707179,0.108160838,0.474767387,0.164864063,0,0.653932333,0.346067697,NA,NA,NA,NA,NA
430,3731,99,All,2020,NA,NA,Male,Gender,Ladakh,0.114634566,0.723587811,0.640639603,0.002425469,0.607340336,0.021248428,0.371411234,0.142185673,0.147993162,0.627840459,0.224166363,NA,NA,NA,NA,NA
435,3873,0,Rural,2020,NA,NA,Male,Gender,Ladakh,0.124011122,0.709640324,0.621637046,0,0.65385735,0,0.34614262,0.132137537,0.184174657,0.621461511,0.194363803,NA,NA,NA,NA,NA
446,4935,1,Urban,2019,NA,NA,Male,Gender,Ladakh,0.024044074,0.722990453,0.705606818,0.0155998,0.48527059,0.049890924,0.464838505,0.028474195,0.067313761,0.756739557,0.175946698,NA,NA,NA,NA,NA
448,4791,99,All,2019,NA,NA,Male,Gender,Ladakh,0.029656768,0.675704658,0.655665398,0.002053324,0.567521751,0.17359063,0.258887649,0.080163069,0.100623466,0.587556839,0.311819673,NA,NA,NA,NA,NA
451,4933,0,Rural,2019,NA,NA,Male,Gender,Ladakh,0.030576812,0.668537259,0.648095489,0,0.581095397,0.194004416,0.224900201,0.085467383,0.106120467,0.559637129,0.334242374,NA,NA,NA,NA,NA
556,5986,0,Rural,2018,NA,NA,Male,Gender,Ladakh,0,0.744300485,0.744300485,0.010039327,0.427683085,0.135499746,0.436817169,0,0.243621841,0.511542737,0.244835421,NA,NA,NA,NA,NA
557,5844,99,All,2018,NA,NA,Male,Gender,Ladakh,0.00033455,0.741178215,0.740930259,0.007932809,0.441402525,0.119403325,0.439194173,0,0.204811826,0.559616268,0.235571921,NA,NA,NA,NA,NA
558,5988,1,Urban,2018,NA,NA,Male,Gender,Ladakh,0.001620111,0.729420245,0.728238523,0,0.494207233,0.057449825,0.448342949,0,0.055436011,0.74464637,0.199917644,NA,NA,NA,NA,NA
669,7041,1,Urban,2017,NA,NA,Male,Gender,Ladakh,0.026404662,0.835415661,0.813356817,0.054398082,0.426677376,0.064395592,0.508927047,0.04265618,0.136576667,0.598255932,0.265167356,NA,NA,NA,NA,NA
696,6897,99,All,2017,NA,NA,Male,Gender,Ladakh,0.070830189,0.723962367,0.672683954,0.009422768,0.516174436,0.054531116,0.429294467,0.091997027,0.173946291,0.657923579,0.168130115,NA,NA,NA,NA,NA
718,7039,0,Rural,2017,NA,NA,Male,Gender,Ladakh,0.07949315,0.705606043,0.649515212,0.002015341,0.534632802,0.052496608,0.412870586,0.097631641,0.181653619,0.670229793,0.148116603,NA,NA,NA,NA,NA
789,8140,1,Urban,2011,NA,NA,Male,Gender,Ladakh,0.014033602,0.767864287,0.757088423,0.004917101,0.596693337,0.212542012,0.190764636,0.020363726,0.010698065,0.728717327,0.260584623,NA,NA,NA,NA,NA
866,7996,99,All,2011,NA,NA,Male,Gender,Ladakh,0.053058174,0.719367623,0.681199253,0.023742473,0.346556485,0.195262775,0.458180726,0.131168306,0.163657576,0.45484826,0.381494164,NA,NA,NA,NA,NA
874,8138,0,Rural,2011,NA,NA,Male,Gender,Ladakh,0.060561616,0.710736632,0.667693317,0.027092822,0.296079457,0.191775873,0.512144685,0.149612963,0.194524437,0.399582118,0.405893445,NA,NA,NA,NA,NA
946,878,0,Rural,2023,NA,NA,Female,Gender,Ladakh,0.068365864,0.525352776,0.489436597,0.05693543,0.126388371,0.014755074,0.858856559,0.277612835,0.74283725,0.194401711,0.062761039,NA,NA,NA,NA,NA
965,738,99,All,2023,NA,NA,Female,Gender,Ladakh,0.091041312,0.500940621,0.455334336,0.052246407,0.136983797,0.019309577,0.843706608,0.308180839,0.713105679,0.220559433,0.066334926,NA,NA,NA,NA,NA
994,880,1,Urban,2023,NA,NA,Female,Gender,Ladakh,0.343854815,0.329982221,0.216516241,0.019409198,0.304712683,0.091408849,0.603878438,0.534158647,0.242444515,0.634644747,0.122910723,NA,NA,NA,NA,NA
1048,1876,0,Rural,2022,NA,NA,Female,Gender,Ladakh,0.055961676,0.584256232,0.551560283,0.170024812,0.110334493,0,0.889665484,0.340167969,0.837434232,0.145267457,0.017298331,NA,NA,NA,NA,NA
1052,1734,99,All,2022,NA,NA,Female,Gender,Ladakh,0.062354557,0.573035717,0.537304342,0.157136276,0.13213259,0.000921106,0.86694634,0.33528325,0.808723569,0.167995796,0.023280608,NA,NA,NA,NA,NA
1095,1878,1,Urban,2022,NA,NA,Female,Gender,Ladakh,0.15253444,0.450886458,0.382110745,0.016828848,0.4746629,0.015395155,0.509941936,0.280477852,0.357571423,0.525143802,0.11728476,NA,NA,NA,NA,NA
1111,2875,0,Rural,2021,NA,NA,Female,Gender,Ladakh,0.006010362,0.443436354,0.440771133,0.177658409,0.222199231,0,0.777800739,0.283979416,0.752666295,0.234102204,0.013231478,NA,NA,NA,NA,NA
1118,2733,99,All,2021,NA,NA,Female,Gender,Ladakh,0.019399293,0.433186531,0.424783021,0.161362186,0.247253314,0.005782689,0.746963978,0.278143764,0.69967854,0.270169377,0.030152088,NA,NA,NA,NA,NA
1201,2877,1,Urban,2021,NA,NA,Female,Gender,Ladakh,0.158199683,0.349450052,0.294167161,0.028229272,0.553940713,0.0765687,0.369490594,0.224584892,0.051054116,0.711668313,0.237277597,NA,NA,NA,NA,NA
1248,3874,0,Rural,2020,NA,NA,Female,Gender,Ladakh,0.041411769,0.749545395,0.718505383,0.069563128,0.344007999,0,0.655992031,0.243201748,0.607514203,0.285142064,0.107343704,NA,NA,NA,NA,NA
1265,3732,99,All,2020,NA,NA,Female,Gender,Ladakh,0.057208024,0.673515439,0.63498497,0.066381045,0.362753719,0,0.637246311,0.269563764,0.585714221,0.313147545,0.101138234,NA,NA,NA,NA,NA
1325,3876,1,Urban,2020,NA,NA,Female,Gender,Ladakh,0.256809145,0.295177877,0.219373494,0.050546482,0.668275893,0,0.331724107,0.312091619,0.2304129,0.7695871,0,NA,NA,NA,NA,NA
