,sector,sector_type,year,state,sex1_female,sex1_male,youth,working_age,working_age_female,working_age_male,age_cohort_1,age_cohort_2,age_cohort_3,age_cohort_4,age_cohort_female_1,age_cohort_female_2,age_cohort_female_3,age_cohort_female_4,age_cohort_male_1,age_cohort_male_2,age_cohort_male_3,age_cohort_male_4
422,0,Rural,2020,Kerala,0.527406275,0.472593725,0.204091161,0.812742829,0.833501697,0.789576352,0.25111407,0.24414131,0.346736342,0.158008277,0.244250193,0.244782582,0.342687219,0.168279991,0.259200156,0.243385836,0.351506472,0.145907521
423,1,Urban,2020,Kerala,0.527103126,0.472896874,0.214830026,0.816362381,0.821554422,0.810575247,0.263155222,0.247034535,0.337126613,0.152683631,0.235845208,0.262020439,0.345425248,0.156709105,0.294007957,0.230104595,0.327751458,0.14813596
465,99,All,2019,Kerala,0.527162015,0.472837985,0.209499151,0.805998981,0.823986948,0.785944402,0.259924829,0.245137215,0.33698374,0.157954201,0.244501963,0.251022428,0.348122895,0.156352699,0.277951926,0.238258243,0.323963732,0.159826115
530,0,Rural,2019,Kerala,0.526362479,0.473637521,0.211096033,0.812364817,0.835696459,0.786435902,0.259853721,0.236677662,0.341782004,0.161686599,0.240366459,0.245118707,0.35107702,0.163437814,0.282866836,0.226709381,0.330805272,0.159618527
531,1,Urban,2019,Kerala,0.527983308,0.472016692,0.207858726,0.799459517,0.81199491,0.785437763,0.259999067,0.253967792,0.331975043,0.154058114,0.248860866,0.257245064,0.345009178,0.148884892,0.272879183,0.250177979,0.316902488,0.160040379
573,99,All,2018,Kerala,0.535522878,0.464477122,0.208568335,0.801059544,0.806097329,0.79525125,0.260365576,0.250563562,0.336315304,0.152755544,0.250136346,0.261053115,0.335872293,0.152938247,0.27232033,0.238304585,0.33683306,0.15254204
638,0,Rural,2018,Kerala,0.53729403,0.46270597,0.210456327,0.799529672,0.798045814,0.801252782,0.263225138,0.243346408,0.336340278,0.157088175,0.251850367,0.256348073,0.334696412,0.157105163,0.276380688,0.228309304,0.338241488,0.157068536
639,1,Urban,2018,Kerala,0.533438146,0.466561854,0.20634602,0.80286032,0.815643072,0.78824532,0.257013589,0.259023488,0.336286068,0.14767684,0.248148054,0.266511023,0.337236345,0.148104563,0.267502218,0.250165164,0.335161805,0.147170812
681,99,All,2017,Kerala,0.531015396,0.468984604,0.202930555,0.787039101,0.803835094,0.768021643,0.257840484,0.26816541,0.32289505,0.151099041,0.245629504,0.277113974,0.325971901,0.151284605,0.2723113,0.25756079,0.319248766,0.150879145
746,0,Rural,2017,Kerala,0.530928671,0.469071329,0.208365679,0.781400561,0.799738467,0.760644436,0.266656667,0.266651869,0.315820128,0.150871336,0.256116003,0.275416017,0.314754158,0.153713807,0.279200554,0.256222159,0.317088634,0.147488654
747,1,Urban,2017,Kerala,0.531126738,0.468873262,0.195954427,0.794276357,0.80909121,0.777494431,0.246708125,0.270076573,0.331828713,0.151386574,0.232330367,0.279267341,0.340198427,0.148203865,0.263656765,0.259242445,0.321962416,0.155138403
33,99,All,2023,Lakshadweep,0.473830312,0.526169688,0.222919062,0.790620625,0.758873701,0.819209635,0.281954527,0.333616525,0.286445647,0.097983308,0.247498348,0.340424031,0.298107386,0.11397025,0.310697943,0.327937722,0.276717395,0.084646963
96,0,Rural,2023,Lakshadweep,0.468414485,0.531585515,0.229572892,0.801587522,0.7089324,0.883231997,0.286397785,0.332834482,0.289601028,0.091166735,0.277707845,0.320149451,0.275738567,0.126404122,0.292543918,0.341806233,0.299405575,0.066244267
97,1,Urban,2023,Lakshadweep,0.475985289,0.524014711,0.220271498,0.786256909,0.77842927,0.793367088,0.280152082,0.333933771,0.285165638,0.100748509,0.236725271,0.347654194,0.306084365,0.109536171,0.318855822,0.32170561,0.26652199,0.092916586
140,99,All,2022,Lakshadweep,0.553981483,0.446018517,0.204990521,0.76290071,0.777122319,0.745236635,0.268698812,0.299038976,0.311194986,0.121067204,0.259696096,0.313349873,0.319078743,0.107875273,0.280359179,0.280503452,0.300983936,0.138153419
204,0,Rural,2022,Lakshadweep,0.56856811,0.43143189,0.196319461,0.707943261,0.686203301,0.736593485,0.277309597,0.332268417,0.303241462,0.087180495,0.323142946,0.284268051,0.318484962,0.074104011,0.221039608,0.391198874,0.284526914,0.103234611
205,1,Urban,2022,Lakshadweep,0.549382627,0.450617373,0.207724333,0.780227661,0.806788266,0.74784559,0.26623553,0.289532989,0.313470274,0.130761191,0.242088214,0.321420699,0.31924355,0.117247537,0.297995746,0.247592092,0.305876851,0.148535296
248,99,All,2021,Lakshadweep,0.492844313,0.507155687,0.223925337,0.781443775,0.793844283,0.769393146,0.286553353,0.330016106,0.315543145,0.067887381,0.269938797,0.358933568,0.299515665,0.071611941,0.303212196,0.301021606,0.331613302,0.064152896
312,0,Rural,2021,Lakshadweep,0.528948426,0.471051574,0.160788864,0.75538677,0.776597023,0.731569529,0.212856337,0.393694431,0.338501126,0.054948103,0.242003277,0.396907061,0.306628227,0.054461423,0.178112507,0.389864892,0.376494378,0.055528242
313,1,Urban,2021,Lakshadweep,0.479160815,0.520839185,0.247854158,0.79131943,0.801060259,0.78235805,0.313216329,0.306977838,0.307237118,0.0725687,0.28126961,0.34353134,0.29663077,0.078568287,0.343309194,0.272545516,0.317227989,0.066917278
356,99,All,2020,Lakshadweep,0.481245399,0.518754601,0.234034032,0.742492855,0.790014505,0.698407352,0.315200359,0.32133469,0.273332715,0.090132244,0.331584573,0.342934757,0.246378794,0.079101853,0.29800716,0.298668087,0.301617503,0.101707265
420,0,Rural,2020,Lakshadweep,0.523250818,0.476749182,0.210396573,0.714307606,0.771983922,0.651005566,0.294546187,0.362208813,0.1918239,0.1514211,0.332277775,0.356848538,0.138159931,0.172713771,0.245438546,0.369185239,0.26166749,0.123708718
421,1,Urban,2020,Lakshadweep,0.464891195,0.535108805,0.243236929,0.753466427,0.797915697,0.71484983,0.322823852,0.306247979,0.303417712,0.067510456,0.331290692,0.337035775,0.29226023,0.039413322,0.314613283,0.276392102,0.314237475,0.094757132
464,99,All,2019,Lakshadweep,0.509622693,0.490377307,0.246272981,0.790891767,0.770061016,0.812540054,0.311386436,0.342797846,0.266280502,0.079535209,0.29883498,0.328920215,0.315776765,0.056468047,0.323748559,0.356466174,0.217530861,0.102254406
528,0,Rural,2019,Lakshadweep,0.432274163,0.567725837,0.284632832,0.871348321,0.86060375,0.879529417,0.326657951,0.321744233,0.243007571,0.10859026,0.279219538,0.257318228,0.346213281,0.117248945,0.362000942,0.369743496,0.166116267,0.102139287
529,1,Urban,2019,Lakshadweep,0.529078543,0.470921457,0.236624151,0.770654202,0.751453459,0.792226195,0.307043225,0.34878549,0.2728993,0.071271963,0.303451717,0.345772624,0.308613151,0.0421625,0.310870618,0.351996243,0.234839976,0.102293164
