statename,sector,Year,quint_label,group,dem,real_wage_23,sex_cat,youth_cat,cws_type,emp_type,sex_label,youth_lab,cws_label,emp_label
Maharashtra,Urban,2023,Total,EmpType,Emp Type,10922.42,NA,NA,NA,3,NA,NA,NA,Casual
Maharashtra,Urban,2023,1,EmpType,Emp Type,8227.94,NA,NA,NA,1,NA,NA,NA,Salaried
Maharashtra,Urban,2023,1,EmpType,Emp Type,5142.46,NA,NA,NA,2,NA,NA,NA,Self-employed
Maharashtra,Urban,2023,1,EmpType,Emp Type,5160.31,NA,NA,NA,3,NA,NA,NA,Casual
Maharashtra,Urban,2023,2,EmpType,Emp Type,14398.9,NA,NA,NA,1,NA,NA,NA,Salaried
Maharashtra,Urban,2023,2,EmpType,Emp Type,12717.96,NA,NA,NA,2,NA,NA,NA,Self-employed
Maharashtra,Urban,2023,2,EmpType,Emp Type,8796.09,NA,NA,NA,3,NA,NA,NA,Casual
Maharashtra,Urban,2023,3,EmpType,Emp Type,20569.85,NA,NA,NA,1,NA,NA,NA,Salaried
Maharashtra,Urban,2023,3,EmpType,Emp Type,20524.21,NA,NA,NA,2,NA,NA,NA,Self-employed
Maharashtra,Urban,2023,3,EmpType,Emp Type,10989.02,NA,NA,NA,3,NA,NA,NA,Casual
Maharashtra,Urban,2023,4,EmpType,Emp Type,35857.71,NA,NA,NA,1,NA,NA,NA,Salaried
Maharashtra,Urban,2023,4,EmpType,Emp Type,30854.78,NA,NA,NA,2,NA,NA,NA,Self-employed
Maharashtra,Urban,2023,4,EmpType,Emp Type,13260.33,NA,NA,NA,3,NA,NA,NA,Casual
Maharashtra,Urban,2023,5,EmpType,Emp Type,56724.75,NA,NA,NA,1,NA,NA,NA,Salaried
Maharashtra,Urban,2023,5,EmpType,Emp Type,56724.75,NA,NA,NA,2,NA,NA,NA,Self-employed
Maharashtra,Urban,2023,5,EmpType,Emp Type,18605.95,NA,NA,NA,3,NA,NA,NA,Casual
Manipur,Urban,2017,Total,Total,All Households,12148.18,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2017,1,Total,All Households,6074.09,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2017,2,Total,All Households,9718.54,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2017,3,Total,All Households,12495.27,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2017,4,Total,All Households,19437.09,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2017,5,Total,All Households,36444.54,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2018,Total,Total,All Households,13698.48,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2018,1,Total,All Households,5707.7,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2018,2,Total,All Households,11415.4,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2018,3,Total,All Households,13698.48,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2018,4,Total,All Households,22830.79,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2018,5,Total,All Households,36529.27,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2019,Total,Total,All Households,11030.35,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2019,1,Total,All Households,5252.55,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2019,2,Total,All Households,9454.59,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2019,3,Total,All Households,12606.12,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2019,4,Total,All Households,15757.65,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2019,5,Total,All Households,31515.3,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2020,Total,Total,All Households,14001.61,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2020,1,Total,All Households,5600.65,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2020,2,Total,All Households,9334.41,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2020,3,Total,All Households,14001.61,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2020,4,Total,All Households,18668.82,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2020,5,Total,All Households,32670.43,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2021,Total,Total,All Households,14036.3,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2021,1,Total,All Households,6082.4,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2021,2,Total,All Households,9357.53,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2021,3,Total,All Households,14036.3,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2021,4,Total,All Households,18715.06,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2021,5,Total,All Households,32751.36,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2022,Total,Total,All Households,12769.26,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2022,1,Total,All Households,5654.29,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2022,2,Total,All Households,9423.81,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2022,3,Total,All Households,14135.71,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2022,4,Total,All Households,17434.04,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2022,5,Total,All Households,30156.19,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2023,Total,Total,All Households,11836.51,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2023,1,Total,All Households,5299.93,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2023,2,Total,All Households,8833.21,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2023,3,Total,All Households,11969,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2023,4,Total,All Households,15899.78,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2023,5,Total,All Households,33080.38,NA,NA,NA,NA,NA,NA,NA,NA
Manipur,Urban,2017,Total,Gender,Sex,16619.08,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2017,Total,Gender,Sex,8442.24,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2017,1,Gender,Sex,8612.53,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2017,1,Gender,Sex,4195.6,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2017,2,Gender,Sex,12918.79,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2017,2,Gender,Sex,6924.62,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2017,3,Gender,Sex,16681.51,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2017,3,Gender,Sex,8612.53,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2017,4,Gender,Sex,24402.16,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2017,4,Gender,Sex,14354.21,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2017,5,Gender,Sex,41955.96,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2017,5,Gender,Sex,43062.64,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2018,Total,Gender,Sex,18996.49,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2018,Total,Gender,Sex,10351.09,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2018,1,Gender,Sex,9153.22,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2018,1,Gender,Sex,3928.36,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2018,2,Gender,Sex,13244.51,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2018,2,Gender,Sex,6762.64,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2018,3,Gender,Sex,19022.53,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2018,3,Gender,Sex,10460.82,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2018,4,Gender,Sex,26189.07,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2018,4,Gender,Sex,19022.53,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2018,5,Gender,Sex,39733.53,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2018,5,Gender,Sex,41849.57,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2019,Total,Gender,Sex,14931.47,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2019,Total,Gender,Sex,9693.56,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2019,1,Gender,Sex,8588.73,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2019,1,Gender,Sex,3712.89,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2019,2,Gender,Sex,12269.62,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2019,2,Gender,Sex,7270.17,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2019,3,Gender,Sex,14931.47,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2019,3,Gender,Sex,9809.19,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2019,4,Gender,Sex,24233.9,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2019,4,Gender,Sex,12442.89,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2019,5,Gender,Sex,39262.77,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2019,5,Gender,Sex,36350.84,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2020,Total,Gender,Sex,16145.36,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2020,Total,Gender,Sex,10506.86,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2020,1,Gender,Sex,9458.19,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2020,1,Gender,Sex,4320.51,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2020,2,Gender,Sex,12636.94,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2020,2,Gender,Sex,7093.64,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2020,3,Gender,Sex,16145.36,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2020,3,Gender,Sex,10506.86,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2020,4,Gender,Sex,22013.78,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2020,4,Gender,Sex,16471.14,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2020,5,Gender,Sex,37824.7,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2020,5,Gender,Sex,39389.84,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2021,Total,Gender,Sex,16800.16,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2021,Total,Gender,Sex,10832.89,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2021,1,Gender,Sex,8992.75,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2021,1,Gender,Sex,5030.91,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2021,2,Gender,Sex,13407.67,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2021,2,Gender,Sex,7266.87,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2021,3,Gender,Sex,16800.16,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2021,3,Gender,Sex,10935.33,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2021,4,Gender,Sex,22359.61,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2021,4,Gender,Sex,16192.46,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2021,5,Gender,Sex,38219.18,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2021,5,Gender,Sex,38273.66,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2022,Total,Gender,Sex,16126.59,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2022,Total,Gender,Sex,8681.56,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2022,1,Gender,Sex,9766.76,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2022,1,Gender,Sex,4171.95,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2022,2,Gender,Sex,13409.83,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2022,2,Gender,Sex,6450.64,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2022,3,Gender,Sex,16126.59,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2022,3,Gender,Sex,8686.66,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2022,4,Gender,Sex,21502.13,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2022,4,Gender,Sex,13029.99,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2022,5,Gender,Sex,34910.53,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2022,5,Gender,Sex,31736.85,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2023,Total,Gender,Sex,15702.33,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2023,Total,Gender,Sex,8241.68,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2023,1,Gender,Sex,9355.24,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2023,1,Gender,Sex,4116.26,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2023,2,Gender,Sex,12942.89,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2023,2,Gender,Sex,6313.48,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2023,3,Gender,Sex,15702.33,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2023,3,Gender,Sex,8280.95,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2023,4,Gender,Sex,21095.82,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2023,4,Gender,Sex,10907.86,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2023,5,Gender,Sex,40939.91,1,NA,NA,NA,Male,NA,NA,NA
Manipur,Urban,2023,5,Gender,Sex,28773.9,2,NA,NA,NA,Female,NA,NA,NA
Manipur,Urban,2017,Total,Youth,Youth,8856.68,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2017,Total,Youth,Youth,14640.32,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2017,1,Youth,Youth,5373.05,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2017,1,Youth,Youth,6924.62,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2017,2,Youth,Youth,7035.2,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2017,2,Youth,Youth,11188.26,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2017,3,Youth,Youth,9090.46,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2017,3,Youth,Youth,14764.33,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2017,4,Youth,Youth,12567.79,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2017,4,Youth,Youth,22158.78,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2017,5,Youth,Youth,23703.38,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2017,5,Youth,Youth,41955.96,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2018,Total,Youth,Youth,10460.82,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2018,Total,Youth,Youth,15893.41,NA,2,NA,NA,NA,NonYouth,NA,NA
,,,,,,,,,,,,,,
Manipur,Urban,2018,1,Youth,Youth,6340.84,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2018,1,Youth,Youth,6617.52,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2018,2,Youth,Youth,8004,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2018,2,Youth,Youth,12664.33,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2018,3,Youth,Youth,10460.82,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2018,3,Youth,Youth,15893.41,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2018,4,Youth,Youth,15882.04,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2018,4,Youth,Youth,26152.06,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2018,5,Youth,Youth,23064.16,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2018,5,Youth,Youth,41849.57,NA,2,NA,NA,NA,NonYouth,NA,NA
,,,,,,,,,,,,,,
Manipur,Urban,2019,Total,Youth,Youth,9954.31,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2019,Total,Youth,Youth,13613.94,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2019,1,Youth,Youth,6159.31,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2019,1,Youth,Youth,6159.31,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2019,2,Youth,Youth,8588.73,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2019,2,Youth,Youth,9901.05,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2019,3,Youth,Youth,11138.68,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2019,3,Youth,Youth,14540.34,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2019,4,Youth,Youth,12636.93,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2019,4,Youth,Youth,18664.34,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2019,5,Youth,Youth,18404.42,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2019,5,Youth,Youth,37683.46,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2020,Total,Youth,Youth,11710.49,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2020,Total,Youth,Youth,15796.17,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2020,1,Youth,Youth,6304.12,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2020,1,Youth,Youth,6588.46,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2020,2,Youth,Youth,9477.7,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2020,2,Youth,Youth,10922.42,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2020,3,Youth,Youth,12636.94,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2020,3,Youth,Youth,15796.17,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2020,4,Youth,Youth,13842.33,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2020,4,Youth,Youth,21602.54,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2020,5,Youth,Youth,21729.4,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2020,5,Youth,Youth,38432.66,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2021,Total,Youth,Youth,10935.33,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2021,Total,Youth,Youth,16403,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2021,1,Youth,Youth,5589.9,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2021,1,Youth,Youth,7266.87,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2021,2,Youth,Youth,8943.85,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2021,2,Youth,Youth,11213.68,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2021,3,Youth,Youth,11179.81,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2021,3,Youth,Youth,16403,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2021,4,Youth,Youth,13440.13,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2021,4,Youth,Youth,21870.66,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2021,5,Youth,Youth,17100.35,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2021,5,Youth,Youth,38273.66,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2022,Total,Youth,Youth,10429.87,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2022,Total,Youth,Youth,15341.55,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2022,1,Youth,Youth,4854.9,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2022,1,Youth,Youth,6347.37,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2022,2,Youth,Youth,9307.13,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2022,2,Youth,Youth,10788.68,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2022,3,Youth,Youth,10429.87,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2022,3,Youth,Youth,15644.8,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2022,4,Youth,Youth,14676.22,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2022,4,Youth,Youth,19544.98,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2022,5,Youth,Youth,19273.52,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2022,5,Youth,Youth,36504.53,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2023,Total,Youth,Youth,9409.77,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2023,Total,Youth,Youth,13701.86,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2023,1,Youth,Youth,5234.68,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2023,1,Youth,Youth,5865.67,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2023,2,Youth,Youth,8128.54,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2023,2,Youth,Youth,9862.56,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2023,3,Youth,Youth,9409.77,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2023,3,Youth,Youth,13716.9,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2023,4,Youth,Youth,12810.46,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2023,4,Youth,Youth,18543.79,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2023,5,Youth,Youth,15775.03,NA,1,NA,NA,NA,Youth,NA,NA
Manipur,Urban,2023,5,Youth,Youth,38538.46,NA,2,NA,NA,NA,NonYouth,NA,NA
Manipur,Urban,2017,Total,CWSType,CWS Type,12586.79,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2017,Total,CWSType,CWS Type,11368.71,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2017,Total,CWSType,CWS Type,18291.52,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2017,1,CWSType,CWS Type,6331.68,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2017,1,CWSType,CWS Type,4306.26,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2017,1,CWSType,CWS Type,7192.45,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2017,2,CWSType,CWS Type,9730.88,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2017,2,CWSType,CWS Type,7105.45,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2017,2,CWSType,CWS Type,13849.24,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2017,3,CWSType,CWS Type,12789.8,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2017,3,CWSType,CWS Type,11483.37,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2017,3,CWSType,CWS Type,19287.87,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2017,4,CWSType,CWS Type,15477.44,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2017,4,CWSType,CWS Type,14662.42,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2017,4,CWSType,CWS Type,28708.43,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2017,5,CWSType,CWS Type,24402.16,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2017,5,CWSType,CWS Type,21531.32,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2017,5,CWSType,CWS Type,49246.41,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2018,Total,CWSType,CWS Type,13705.61,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2018,Total,CWSType,CWS Type,13235.04,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2018,Total,CWSType,CWS Type,19852.55,NA,NA,3,NA,NA,NA,Services,NA
,,,,,,,,,,,,,,
Manipur,Urban,2018,1,CWSType,CWS Type,7941.02,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2018,1,CWSType,CWS Type,5125.37,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2018,1,CWSType,CWS Type,7763.32,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2018,2,CWSType,CWS Type,12172.75,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2018,2,CWSType,CWS Type,10130.18,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2018,2,CWSType,CWS Type,13076.03,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2018,3,CWSType,CWS Type,15376.11,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2018,3,CWSType,CWS Type,13235.04,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2018,3,CWSType,CWS Type,19866.77,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2018,4,CWSType,CWS Type,19641.8,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2018,4,CWSType,CWS Type,15882.04,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2018,4,CWSType,CWS Type,29167.88,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2018,5,CWSType,CWS Type,26489.02,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2018,5,CWSType,CWS Type,26189.07,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2018,5,CWSType,CWS Type,46355.79,NA,NA,3,NA,NA,NA,Services,NA
,,,,,,,,,,,,,,
Manipur,Urban,2019,Total,CWSType,CWS Type,12318.63,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2019,Total,CWSType,CWS Type,12116.95,NA,NA,2,NA,NA,NA,Industry,NA
Manipur,Urban,2019,Total,CWSType,CWS Type,14782.35,NA,NA,3,NA,NA,NA,Services,NA
Manipur,Urban,2019,1,CWSType,CWS Type,7425.78,NA,NA,1,NA,NA,NA,Agriculture,NA
Manipur,Urban,2019,1,CWSType,CWS Type,4294.37,NA,NA,2,NA,NA,NA,Industry,NA
