,real_wage_23,year,level,area,dem,quint_label,SourceSheet,Year,sector,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type,quintile_overall,nat_quint
10004,3832.98,2020,State,All,Sex,3,state_quint,2020,99,NA,Tripura,3,NA,Gender,2,NA,NA,NA,3,NA
10005,12923.88,2020,State,All,Sex,4,state_quint,2020,99,NA,Tripura,4,NA,Gender,1,NA,NA,NA,4,NA
10006,6212.71,2020,State,All,Sex,4,state_quint,2020,99,NA,Tripura,4,NA,Gender,2,NA,NA,NA,4,NA
10007,21953.78,2020,State,All,Sex,5,state_quint,2020,99,NA,Tripura,5,NA,Gender,1,NA,NA,NA,5,NA
10008,11492.27,2020,State,All,Sex,5,state_quint,2020,99,NA,Tripura,5,NA,Gender,2,NA,NA,NA,5,NA
10009,NA,2020,State,All,Sex,Total,state_quint,2020,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
10010,NA,2020,State,All,Sex,Total,state_quint,2020,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
10299,9622.12,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
10300,3230.97,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
10301,12808.58,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
10302,6908.24,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
10735,5309.1,2020,State,urban/rural,Sex,1,state_sec_quint,2020,0,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
10736,1061.82,2020,State,urban/rural,Sex,1,state_sec_quint,2020,0,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
10737,7509.52,2020,State,urban/rural,Sex,2,state_sec_quint,2020,0,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
10738,1804.15,2020,State,urban/rural,Sex,2,state_sec_quint,2020,0,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
10739,9632.36,2020,State,urban/rural,Sex,3,state_sec_quint,2020,0,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
10740,3285.41,2020,State,urban/rural,Sex,3,state_sec_quint,2020,0,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
10741,11308.39,2020,State,urban/rural,Sex,4,state_sec_quint,2020,0,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
10742,5472.51,2020,State,urban/rural,Sex,4,state_sec_quint,2020,0,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
10743,19385.81,2020,State,urban/rural,Sex,5,state_sec_quint,2020,0,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
10744,9154.41,2020,State,urban/rural,Sex,5,state_sec_quint,2020,0,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
10745,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
10746,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
10747,6773.37,2020,State,urban/rural,Sex,1,state_sec_quint,2020,1,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
10748,1182.27,2020,State,urban/rural,Sex,1,state_sec_quint,2020,1,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
10749,9458.19,2020,State,urban/rural,Sex,2,state_sec_quint,2020,1,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
10750,3546.82,2020,State,urban/rural,Sex,2,state_sec_quint,2020,1,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
10751,12808.58,2020,State,urban/rural,Sex,3,state_sec_quint,2020,1,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
10752,6908.24,2020,State,urban/rural,Sex,3,state_sec_quint,2020,1,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
10753,20332.51,2020,State,urban/rural,Sex,4,state_sec_quint,2020,1,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
10754,11288.95,2020,State,urban/rural,Sex,4,state_sec_quint,2020,1,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
10755,41379.57,2020,State,urban/rural,Sex,5,state_sec_quint,2020,1,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
10756,39343.27,2020,State,urban/rural,Sex,5,state_sec_quint,2020,1,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
10757,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
10758,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
11286,12378.26,2021,State,All,Sex,Total,state_quint,2021,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
11287,4342.7,2021,State,All,Sex,Total,state_quint,2021,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
11496,7268.23,2021,State,All,Sex,1,state_quint,2021,99,NA,Tripura,1,NA,Gender,1,NA,NA,NA,1,NA
11497,1686.81,2021,State,All,Sex,1,state_quint,2021,99,NA,Tripura,1,NA,Gender,2,NA,NA,NA,1,NA
11498,9576.08,2021,State,All,Sex,2,state_quint,2021,99,NA,Tripura,2,NA,Gender,1,NA,NA,NA,2,NA
11499,2784.91,2021,State,All,Sex,2,state_quint,2021,99,NA,Tripura,2,NA,Gender,2,NA,NA,NA,2,NA
11500,12378.26,2021,State,All,Sex,3,state_quint,2021,99,NA,Tripura,3,NA,Gender,1,NA,NA,NA,3,NA
11501,4342.7,2021,State,All,Sex,3,state_quint,2021,99,NA,Tripura,3,NA,Gender,2,NA,NA,NA,3,NA
11502,16388.97,2021,State,All,Sex,4,state_quint,2021,99,NA,Tripura,4,NA,Gender,1,NA,NA,NA,4,NA
11503,6569.38,2021,State,All,Sex,4,state_quint,2021,99,NA,Tripura,4,NA,Gender,2,NA,NA,NA,4,NA
11504,27930.23,2021,State,All,Sex,5,state_quint,2021,99,NA,Tripura,5,NA,Gender,1,NA,NA,NA,5,NA
11505,11807.69,2021,State,All,Sex,5,state_quint,2021,99,NA,Tripura,5,NA,Gender,2,NA,NA,NA,5,NA
11506,NA,2021,State,All,Sex,Total,state_quint,2021,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
11507,NA,2021,State,All,Sex,Total,state_quint,2021,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
11756,11820.62,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
11757,3907.37,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
11758,16192.46,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
11759,5416.45,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
12172,7229.2,2021,State,urban/rural,Sex,1,state_sec_quint,2021,0,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
12173,1675.81,2021,State,urban/rural,Sex,1,state_sec_quint,2021,0,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
12174,9365.13,2021,State,urban/rural,Sex,2,state_sec_quint,2021,0,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
12175,2807.4,2021,State,urban/rural,Sex,2,state_sec_quint,2021,0,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
12176,11822.93,2021,State,urban/rural,Sex,3,state_sec_quint,2021,0,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
12177,3957.15,2021,State,urban/rural,Sex,3,state_sec_quint,2021,0,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
12178,15082.33,2021,State,urban/rural,Sex,4,state_sec_quint,2021,0,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
12179,6555.59,2021,State,urban/rural,Sex,4,state_sec_quint,2021,0,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
12180,22984.54,2021,State,urban/rural,Sex,5,state_sec_quint,2021,0,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
12181,10343.04,2021,State,urban/rural,Sex,5,state_sec_quint,2021,0,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
12182,NA,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
12183,NA,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
12184,7654.73,2021,State,urban/rural,Sex,1,state_sec_quint,2021,1,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
12185,1782.78,2021,State,urban/rural,Sex,1,state_sec_quint,2021,1,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
12186,11179.81,2021,State,urban/rural,Sex,2,state_sec_quint,2021,1,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
12187,2736.03,2021,State,urban/rural,Sex,2,state_sec_quint,2021,1,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
12188,16249.34,2021,State,urban/rural,Sex,3,state_sec_quint,2021,1,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
12189,5416.45,2021,State,urban/rural,Sex,3,state_sec_quint,2021,1,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
12190,22481.87,2021,State,urban/rural,Sex,4,state_sec_quint,2021,1,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
12191,12999.47,2021,State,urban/rural,Sex,4,state_sec_quint,2021,1,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
12192,43331.57,2021,State,urban/rural,Sex,5,state_sec_quint,2021,1,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
12193,44719.23,2021,State,urban/rural,Sex,5,state_sec_quint,2021,1,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
12194,NA,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
12195,NA,2021,State,urban/rural,Sex,Total,state_sec_quint,2021,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
12642,14302.35,2022,State,All,Sex,Total,state_quint,2022,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
12643,4144.55,2022,State,All,Sex,Total,state_quint,2022,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
12862,7511.96,2022,State,All,Sex,1,state_quint,2022,99,NA,Tripura,1,NA,Gender,1,NA,NA,NA,1,NA
12863,1596.33,2022,State,All,Sex,1,state_quint,2022,99,NA,Tripura,1,NA,Gender,2,NA,NA,NA,1,NA
12864,10642.19,2022,State,All,Sex,2,state_quint,2022,99,NA,Tripura,2,NA,Gender,1,NA,NA,NA,2,NA
12865,2889.22,2022,State,All,Sex,2,state_quint,2022,99,NA,Tripura,2,NA,Gender,2,NA,NA,NA,2,NA
12866,14302.35,2022,State,All,Sex,3,state_quint,2022,99,NA,Tripura,3,NA,Gender,1,NA,NA,NA,3,NA
12867,4153.22,2022,State,All,Sex,3,state_quint,2022,99,NA,Tripura,3,NA,Gender,2,NA,NA,NA,3,NA
12868,18689.48,2022,State,All,Sex,4,state_quint,2022,99,NA,Tripura,4,NA,Gender,1,NA,NA,NA,4,NA
12869,6779.41,2022,State,All,Sex,4,state_quint,2022,99,NA,Tripura,4,NA,Gender,2,NA,NA,NA,4,NA
12870,29664.13,2022,State,All,Sex,5,state_quint,2022,99,NA,Tripura,5,NA,Gender,1,NA,NA,NA,5,NA
12871,11928.68,2022,State,All,Sex,5,state_quint,2022,99,NA,Tripura,5,NA,Gender,2,NA,NA,NA,5,NA
12872,NA,2022,State,All,Sex,Total,state_quint,2022,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
12873,NA,2022,State,All,Sex,Total,state_quint,2022,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
13152,13728.54,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
13153,3854.43,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
13154,15713.44,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
13155,5576.12,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
13589,7455.43,2022,State,urban/rural,Sex,1,state_sec_quint,2022,0,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
13590,1596.33,2022,State,urban/rural,Sex,1,state_sec_quint,2022,0,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
13591,10588.38,2022,State,urban/rural,Sex,2,state_sec_quint,2022,0,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
13592,2797.57,2022,State,urban/rural,Sex,2,state_sec_quint,2022,0,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
13593,13772.63,2022,State,urban/rural,Sex,3,state_sec_quint,2022,0,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
13594,3854.43,2022,State,urban/rural,Sex,3,state_sec_quint,2022,0,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
13595,17726.25,2022,State,urban/rural,Sex,4,state_sec_quint,2022,0,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
13596,6324.6,2022,State,urban/rural,Sex,4,state_sec_quint,2022,0,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
13597,29350.66,2022,State,urban/rural,Sex,5,state_sec_quint,2022,0,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
13598,9667.47,2022,State,urban/rural,Sex,5,state_sec_quint,2022,0,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
13599,NA,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
13600,NA,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
13601,8417.92,2022,State,urban/rural,Sex,1,state_sec_quint,2022,1,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
13602,2523.54,2022,State,urban/rural,Sex,1,state_sec_quint,2022,1,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
13603,12166.08,2022,State,urban/rural,Sex,2,state_sec_quint,2022,1,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
13604,3736.87,2022,State,urban/rural,Sex,2,state_sec_quint,2022,1,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
13605,15742.41,2022,State,urban/rural,Sex,3,state_sec_quint,2022,1,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
13606,6083.04,2022,State,urban/rural,Sex,3,state_sec_quint,2022,1,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
13607,23273.69,2022,State,urban/rural,Sex,4,state_sec_quint,2022,1,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
13608,9958.33,2022,State,urban/rural,Sex,4,state_sec_quint,2022,1,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
13609,39833.33,2022,State,urban/rural,Sex,5,state_sec_quint,2022,1,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
13610,35484.4,2022,State,urban/rural,Sex,5,state_sec_quint,2022,1,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
13611,NA,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
13612,NA,2022,State,urban/rural,Sex,Total,state_sec_quint,2022,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
14121,13234.2,2023,State,All,Sex,Total,state_quint,2023,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
14122,4161.58,2023,State,All,Sex,Total,state_quint,2023,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
14341,7109.71,2023,State,All,Sex,1,state_quint,2023,99,NA,Tripura,1,NA,Gender,1,NA,NA,NA,1,NA
14342,1849.59,2023,State,All,Sex,1,state_quint,2023,99,NA,Tripura,1,NA,Gender,2,NA,NA,NA,1,NA
14343,10287.59,2023,State,All,Sex,2,state_quint,2023,99,NA,Tripura,2,NA,Gender,1,NA,NA,NA,2,NA
14344,2778.47,2023,State,All,Sex,2,state_quint,2023,99,NA,Tripura,2,NA,Gender,2,NA,NA,NA,2,NA
14345,13234.2,2023,State,All,Sex,3,state_quint,2023,99,NA,Tripura,3,NA,Gender,1,NA,NA,NA,3,NA
14346,4161.58,2023,State,All,Sex,3,state_quint,2023,99,NA,Tripura,3,NA,Gender,2,NA,NA,NA,3,NA
14347,16654.48,2023,State,All,Sex,4,state_quint,2023,99,NA,Tripura,4,NA,Gender,1,NA,NA,NA,4,NA
14348,6193.35,2023,State,All,Sex,4,state_quint,2023,99,NA,Tripura,4,NA,Gender,2,NA,NA,NA,4,NA
14349,27648.88,2023,State,All,Sex,5,state_quint,2023,99,NA,Tripura,5,NA,Gender,1,NA,NA,NA,5,NA
14350,11113.9,2023,State,All,Sex,5,state_quint,2023,99,NA,Tripura,5,NA,Gender,2,NA,NA,NA,5,NA
14351,NA,2023,State,All,Sex,Total,state_quint,2023,99,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
14352,NA,2023,State,All,Sex,Total,state_quint,2023,99,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
14639,12734.68,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
14640,3702.81,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
14641,15460.63,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
14642,6581.2,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
15066,7047.68,2023,State,urban/rural,Sex,1,state_sec_quint,2023,0,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
15067,1834.29,2023,State,urban/rural,Sex,1,state_sec_quint,2023,0,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
15068,9908.52,2023,State,urban/rural,Sex,2,state_sec_quint,2023,0,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
15069,2777.11,2023,State,urban/rural,Sex,2,state_sec_quint,2023,0,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
15070,12734.68,2023,State,urban/rural,Sex,3,state_sec_quint,2023,0,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
15071,3702.81,2023,State,urban/rural,Sex,3,state_sec_quint,2023,0,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
15072,15456.07,2023,State,urban/rural,Sex,4,state_sec_quint,2023,0,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
15073,5961.44,2023,State,urban/rural,Sex,4,state_sec_quint,2023,0,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
15074,23753.29,2023,State,urban/rural,Sex,5,state_sec_quint,2023,0,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
15075,9592.67,2023,State,urban/rural,Sex,5,state_sec_quint,2023,0,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
15076,NA,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
15077,NA,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
15078,8931.63,2023,State,urban/rural,Sex,1,state_sec_quint,2023,1,NA,Tripura,NA,1,Gender,1,NA,NA,NA,1,NA
15079,1912.41,2023,State,urban/rural,Sex,1,state_sec_quint,2023,1,NA,Tripura,NA,1,Gender,2,NA,NA,NA,1,NA
15080,12168.3,2023,State,urban/rural,Sex,2,state_sec_quint,2023,1,NA,Tripura,NA,2,Gender,1,NA,NA,NA,2,NA
15081,4272.02,2023,State,urban/rural,Sex,2,state_sec_quint,2023,1,NA,Tripura,NA,2,Gender,2,NA,NA,NA,2,NA
15082,15942.42,2023,State,urban/rural,Sex,3,state_sec_quint,2023,1,NA,Tripura,NA,3,Gender,1,NA,NA,NA,3,NA
15083,6645.36,2023,State,urban/rural,Sex,3,state_sec_quint,2023,1,NA,Tripura,NA,3,Gender,2,NA,NA,NA,3,NA
15084,23456.62,2023,State,urban/rural,Sex,4,state_sec_quint,2023,1,NA,Tripura,NA,4,Gender,1,NA,NA,NA,4,NA
15085,11722.36,2023,State,urban/rural,Sex,4,state_sec_quint,2023,1,NA,Tripura,NA,4,Gender,2,NA,NA,NA,4,NA
15086,39872.16,2023,State,urban/rural,Sex,5,state_sec_quint,2023,1,NA,Tripura,NA,5,Gender,1,NA,NA,NA,5,NA
15087,38090.75,2023,State,urban/rural,Sex,5,state_sec_quint,2023,1,NA,Tripura,NA,5,Gender,2,NA,NA,NA,5,NA
15088,NA,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA,NA,NA
15089,NA,2023,State,urban/rural,Sex,Total,state_sec_quint,2023,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA,NA,NA
15638,7756.1,2017,State,All,Youth,Total,state_quint,2017,99,NA,Tripura,NA,NA,Youth,NA,1,NA,NA,NA,NA
15639,10693.51,2017,State,All,Youth,Total,state_quint,2017,99,NA,Tripura,NA,NA,Youth,NA,2,NA,NA,NA,NA
15640,3351.92,2017,State,All,Youth,Total,state_quint,2017,99,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA,NA,NA
15892,3976.23,2017,State,All,Youth,1,state_quint,2017,99,NA,Tripura,1,NA,Youth,NA,1,NA,NA,1,NA
15893,5177.83,2017,State,All,Youth,1,state_quint,2017,99,NA,Tripura,1,NA,Youth,NA,2,NA,NA,1,NA
15894,6436.93,2017,State,All,Youth,2,state_quint,2017,99,NA,Tripura,2,NA,Youth,NA,1,NA,NA,2,NA
15895,7858.51,2017,State,All,Youth,2,state_quint,2017,99,NA,Tripura,2,NA,Youth,NA,2,NA,NA,2,NA
15896,7766.75,2017,State,All,Youth,3,state_quint,2017,99,NA,Tripura,3,NA,Youth,NA,1,NA,NA,3,NA
15897,10693.51,2017,State,All,Youth,3,state_quint,2017,99,NA,Tripura,3,NA,Youth,NA,2,NA,NA,3,NA
15898,9324.55,2017,State,All,Youth,4,state_quint,2017,99,NA,Tripura,4,NA,Youth,NA,1,NA,NA,4,NA
15899,13752.39,2017,State,All,Youth,4,state_quint,2017,99,NA,Tripura,4,NA,Youth,NA,2,NA,NA,4,NA
15900,14407.26,2017,State,All,Youth,5,state_quint,2017,99,NA,Tripura,5,NA,Youth,NA,1,NA,NA,5,NA
15901,27330.25,2017,State,All,Youth,5,state_quint,2017,99,NA,Tripura,5,NA,Youth,NA,2,NA,NA,5,NA
15902,NA,2017,State,All,Youth,Total,state_quint,2017,99,NA,Tripura,NA,NA,Youth,NA,1,NA,NA,NA,NA
15903,NA,2017,State,All,Youth,Total,state_quint,2017,99,NA,Tripura,NA,NA,Youth,NA,2,NA,NA,NA,NA
15904,3351.92,2017,State,All,Youth,Total,state_quint,2017,99,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA,NA,NA
16242,7756.1,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,1,NA,NA,NA,NA
16243,10341.46,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,2,NA,NA,NA,NA
16244,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA,NA,NA
16245,7946.71,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Youth,NA,1,NA,NA,NA,NA
16246,13301.64,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Youth,NA,2,NA,NA,NA,NA
16247,3351.92,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA,NA,NA
16749,3976.23,2017,State,urban/rural,Youth,1,state_sec_quint,2017,0,NA,Tripura,NA,1,Youth,NA,1,NA,NA,1,NA
16750,5149.54,2017,State,urban/rural,Youth,1,state_sec_quint,2017,0,NA,Tripura,NA,1,Youth,NA,2,NA,NA,1,NA
16751,5793.23,2017,State,urban/rural,Youth,2,state_sec_quint,2017,0,NA,Tripura,NA,2,Youth,NA,1,NA,NA,2,NA
16752,7756.1,2017,State,urban/rural,Youth,2,state_sec_quint,2017,0,NA,Tripura,NA,2,Youth,NA,2,NA,NA,2,NA
16753,7756.1,2017,State,urban/rural,Youth,3,state_sec_quint,2017,0,NA,Tripura,NA,3,Youth,NA,1,NA,NA,3,NA
16754,10355.67,2017,State,urban/rural,Youth,3,state_sec_quint,2017,0,NA,Tripura,NA,3,Youth,NA,2,NA,NA,3,NA
16755,9086.17,2017,State,urban/rural,Youth,4,state_sec_quint,2017,0,NA,Tripura,NA,4,Youth,NA,1,NA,NA,4,NA
16756,13097.51,2017,State,urban/rural,Youth,4,state_sec_quint,2017,0,NA,Tripura,NA,4,Youth,NA,2,NA,NA,4,NA
16757,15448.62,2017,State,urban/rural,Youth,5,state_sec_quint,2017,0,NA,Tripura,NA,5,Youth,NA,1,NA,NA,5,NA
16758,20926.93,2017,State,urban/rural,Youth,5,state_sec_quint,2017,0,NA,Tripura,NA,5,Youth,NA,2,NA,NA,5,NA
16759,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,1,NA,NA,NA,NA
16760,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,2,NA,NA,NA,NA
16761,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA,NA,NA
16762,3413.06,2017,State,urban/rural,Youth,1,state_sec_quint,2017,1,NA,Tripura,NA,1,Youth,NA,1,NA,NA,1,NA
16763,6480.42,2017,State,urban/rural,Youth,1,state_sec_quint,2017,1,NA,Tripura,NA,1,Youth,NA,2,NA,NA,1,NA
16764,6826.12,2017,State,urban/rural,Youth,2,state_sec_quint,2017,1,NA,Tripura,NA,2,Youth,NA,1,NA,NA,2,NA
16765,10595.61,2017,State,urban/rural,Youth,2,state_sec_quint,2017,1,NA,Tripura,NA,2,Youth,NA,2,NA,NA,2,NA
