,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
1164,0,0.415953249,0.197350144,0.323165894,2022,State,All,Education,state,99,Uttrakhand,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1165,1,0.433539838,0.120018996,0.397173643,2022,State,All,Education,state,99,Uttrakhand,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1166,0,0.2587488,0.634289503,0.005029672,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1167,1,0,0.700622022,0.299377978,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1168,0,0.398034096,0.500873029,0.045527287,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1169,1,0.365258604,0.438665986,0.196075395,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1170,0,0.499377638,0.325224519,0.12961109,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1171,1,0.32965064,0.132189512,0.501986206,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1172,0,0.432553172,0.275584161,0.252669722,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1173,1,0.225586087,0.20935522,0.547215343,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1174,0,0.440547943,0.249386758,0.281740725,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1175,1,0.343848705,0.163771078,0.44881925,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1176,0,0.385427535,0.204160243,0.365412056,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1177,1,0.235532537,0.164692387,0.569600463,2022,State,All,Education,state,99,Haryana,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1178,0,0.330389589,0.556890905,0,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1179,1,0,0,0,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1180,0,0.332179576,0.547749221,0.015277721,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1181,1,0.262731969,0.737268031,0,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1182,0,0.402677149,0.438696831,0.058087546,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1183,1,0.265227973,0.598904014,0.081073828,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1184,0,0.350955367,0.434827179,0.140909255,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1185,1,0.333922118,0.509475172,0.15660271,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1186,0,0.224437669,0.474111617,0.218921885,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1187,1,0.435868651,0.21959348,0.344537884,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1188,0,0.416883737,0.300898761,0.166535467,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1189,1,0.573635042,0.179216355,0.239598975,2022,State,All,Education,state,99,Delhi,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1190,0,0.3197532,0.582941532,0.017989349,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1191,1,0.458922416,0.315605491,0.182478279,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1192,0,0.446967512,0.432335645,0.034632564,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1193,1,0.539231539,0.30873698,0.131218851,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1194,0,0.582794487,0.213960782,0.104362093,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1195,1,0.551418602,0.135815576,0.288705289,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1196,0,0.584217548,0.192547798,0.192371532,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1197,1,0.486568958,0.132677913,0.351492286,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1198,0,0.606672883,0.140254572,0.228785098,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1199,1,0.477758348,0.107784256,0.40135771,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1200,0,0.610630989,0.107530259,0.241581962,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1201,1,0.52795732,0.07286381,0.378086269,2022,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1202,0,0.423663378,0.461113393,0.028259786,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1203,1,0.662601829,0.112553515,0.029045505,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1204,0,0.551744163,0.31538251,0.051591326,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1205,1,0.67050302,0.170024425,0.119098343,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1206,0,0.614775181,0.182433546,0.146998256,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1207,1,0.58081919,0.123467512,0.243970364,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1208,0,0.559115112,0.140222117,0.257488132,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1209,1,0.521743774,0.077690087,0.366913527,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1210,0,0.547424972,0.116286203,0.279798627,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1211,1,0.446081132,0.098063149,0.399507463,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1212,0,0.493313283,0.111258745,0.313269824,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1213,1,0.420495272,0.08412075,0.423053175,2022,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1214,0,0.491185427,0.432049662,0.019707577,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1215,1,0.666538,0.333462,0,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1216,0,0.534374774,0.313154489,0.090868421,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1217,1,0.59146142,0.198870361,0.111957744,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1218,0,0.552315533,0.228259459,0.18261759,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1219,1,0.521926045,0.243981048,0.2057219,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1220,0,0.469866097,0.176417485,0.32193926,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1221,1,0.442426413,0.142840296,0.397473216,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1222,0,0.395043612,0.177730247,0.402189761,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1223,1,0.367123127,0.144067332,0.468660176,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1224,0,0.332877696,0.205232605,0.430803925,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1225,1,0.318431973,0.239383861,0.422261357,2022,State,All,Education,state,99,Bihar,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1226,0,0,0.939353704,0,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1227,0,0.106962249,0.802725196,0.008018698,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1228,1,0,1,0,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1229,0,0.403956801,0.520372808,0.042328503,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1230,1,1,0,0,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1231,0,0.577384114,0.313261181,0.107660808,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1232,1,0.714716733,0,0.285283267,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1233,0,0.690710366,0.207147464,0.096810028,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1234,1,0.485690147,0.514309883,0,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1235,0,0.56450069,0.28300947,0.141524166,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1236,1,0.80418539,0.14537099,0.050443646,2022,State,All,Education,state,99,Sikkim,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1237,0,0.037308048,0.921398461,0,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1238,1,0,1,0,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1239,0,0.257521182,0.691807389,0.013540528,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1240,1,0.222230539,0.596185505,0.177100286,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1241,0,0.551025748,0.377140641,0.039200954,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1242,1,0.73326093,0.248087406,0.008937088,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1243,0,0.712350428,0.228040025,0.048920076,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1244,1,0.873355806,0.097176813,0.029467389,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1245,0,0.698490679,0.251151949,0.03352119,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1246,1,0.773719847,0.136158988,0.086993352,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1247,0,0.747287214,0.200647235,0.025019212,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1248,1,0.836810827,0.072654061,0.089518316,2022,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1249,0,0.064730503,0.894601583,0,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1250,1,0.260620624,0.739379406,0,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1251,0,0.24795486,0.680683613,0.018013425,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1252,1,0.51596427,0.48403576,0,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1253,0,0.490364015,0.396666408,0.032738309,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1254,1,0.76114428,0.133935183,0.082450248,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1255,0,0.668156743,0.240234733,0.053503945,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1256,1,0.855720282,0.103601187,0.032071237,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1257,0,0.790890694,0.119729444,0.056116659,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1258,1,0.87996155,0.102123849,0.017914571,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1259,0,0.798329175,0.104955256,0.049835414,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1260,1,0.875575423,0.077708237,0.046716329,2022,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1261,0,0.2056804,0.704907775,0.005594924,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1262,1,0.133006841,0.349791586,0.093479685,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1263,0,0.421610236,0.465741187,0.049316887,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1264,1,0.608911037,0.237398922,0.118367635,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1265,0,0.538775802,0.293643028,0.146440238,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1266,1,0.679777384,0.140807763,0.150141403,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1267,0,0.559882939,0.243924424,0.184215367,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1268,1,0.591199815,0.217301399,0.172899336,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1269,0,0.694961548,0.113430493,0.16635114,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1270,1,0.716280997,0.140735999,0.123554826,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1271,0,0.613559842,0.163269624,0.206740603,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1272,1,0.613169253,0.137385324,0.230597615,2022,State,All,Education,state,99,Manipur,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1273,0,0.140855595,0.830738068,0.011153878,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1274,1,0,0.327813119,0,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1275,0,0.239534914,0.68400991,0.018417243,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1276,1,0.299696177,0.437902361,0,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1277,0,0.509122968,0.345150977,0.09072987,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1278,1,0.526536167,0.231817886,0.132470474,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1279,0,0.572752714,0.235089764,0.158292294,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1280,1,0.695303142,0.099943317,0.103708535,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1281,0,0.626713037,0.178875238,0.134763598,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1282,1,0.819884419,0.10654746,0.073568106,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1283,0,0.466994762,0.177216068,0.276977181,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1284,1,0.619480789,0.182746544,0.146838084,2022,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1285,0,0.190541059,0.709396482,0.035490848,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1286,0,0.340484053,0.441345245,0.037585415,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1287,1,1,0,0,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1288,0,0.452158749,0.325580657,0.118009962,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1289,1,0.794473827,0,0.205526203,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1290,0,0.548767686,0.15937674,0.250249177,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1291,1,0.551678896,0.060204197,0.388116896,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1292,0,0.492925286,0.122828826,0.357651114,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1293,1,0.719008386,0.048360821,0.232630759,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1294,0,0.509703159,0.09528859,0.370019197,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1295,1,0.607601523,0,0.365340501,2022,State,All,Education,state,99,Tripura,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1296,0,0.138301387,0.861698627,0,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1297,1,0,0.445300788,0.554699183,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1298,0,0.235545605,0.708940029,0.035376508,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1299,1,0.255111158,0.588889301,0.131057799,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1300,0,0.444648683,0.382262021,0.155064866,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1301,1,0.413009197,0.192137927,0.346135587,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1302,0,0.635885537,0.193133116,0.165736586,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1303,1,0.552245677,0.044352658,0.381860107,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1304,0,0.590179861,0.178531364,0.227563694,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1305,1,0.601715028,0.058130171,0.327962577,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1306,0,0.625611782,0.133919463,0.232950583,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1307,1,0.64173919,0.07994616,0.277886182,2022,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1308,0,0.2122695,0.737528861,0,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1309,1,0.667603016,0,0,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1310,0,0.310462862,0.53347826,0.054849751,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1311,1,0.591623127,0.372247934,0.036128908,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
1312,0,0.523628235,0.250633925,0.147077262,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1313,1,0.583436191,0.176662639,0.214490026,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
1314,0,0.498859704,0.171908751,0.290492982,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1315,1,0.566168368,0.127667353,0.287604958,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
1316,0,0.471762151,0.159932271,0.352515012,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1317,1,0.427769393,0.159726933,0.403132319,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1318,0,0.406692296,0.116208769,0.44784385,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1319,1,0.341039062,0.117136084,0.524019599,2022,State,All,Education,state,99,Assam,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
1320,0,0.306748062,0.562216699,0.022414923,2022,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
1321,1,0.495288998,0.283813655,0.220897347,2022,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
