State,Code,Indicator,Year,Value
Goa,interest_pct_gdp,Interest payments,2007,2.33
Goa,liab_pct_gdp,Total liabilities,2007,34.66
Goa,loans_pct_gdp,Loans and Advances,2007,0.13
Goa,primary_balance,Primary balance,2007,-0.52
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2007,15.36
Goa,sector_other,Other,2007,5.54
Goa,total_exp_pct_gdp,Total expenditures,2007,18.22
Goa,capex_pct_gdp,Capital Outlay,2008,3.6
Goa,cur_exp_pct_gdp,Total current expenditure,2008,13.76
Goa,fiscal_balance,Fiscal balance,2008,-3.31
Goa,gdp_growth,"GDP growth, percent",2008,10.02
Goa,gdp_percapita,"GDP per capita, thousand INR",2008,27.36
Goa,growth_pcgdp,Growth of real per capita income,2008,3.82
Goa,interest_pct_gdp,Interest payments,2008,2.05
Goa,liab_pct_gdp,Total liabilities,2008,28.72
Goa,loans_pct_gdp,Loans and Advances,2008,0.12
Goa,primary_balance,Primary balance,2008,-1.26
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2008,14.17
Goa,sector_other,Other,2008,10.02
Goa,total_exp_pct_gdp,Total expenditures,2008,17.48
Goa,capex_pct_gdp,Capital Outlay,2009,3.8
Goa,cur_exp_pct_gdp,Total current expenditure,2009,14.82
Goa,fiscal_balance,Fiscal balance,2009,-4.38
Goa,gdp_growth,"GDP growth, percent",2009,10.2
Goa,gdp_percapita,"GDP per capita, thousand INR",2009,30.15
Goa,growth_pcgdp,Growth of real per capita income,2009,5.43
Goa,interest_pct_gdp,Interest payments,2009,2.04
Goa,liab_pct_gdp,Total liabilities,2009,29.55
Goa,loans_pct_gdp,Loans and Advances,2009,0.13
Goa,primary_balance,Primary balance,2009,-2.34
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2009,14.37
Goa,sector_other,Other,2009,10.2
Goa,total_exp_pct_gdp,Total expenditures,2009,18.75
Goa,capex_pct_gdp,Capital Outlay,2010,3.71
Goa,cur_exp_pct_gdp,Total current expenditure,2010,14.53
Goa,fiscal_balance,Fiscal balance,2010,-1.76
Goa,gdp_growth,"GDP growth, percent",2010,16.89
Goa,gdp_percapita,"GDP per capita, thousand INR",2010,35.25
Goa,growth_pcgdp,Growth of real per capita income,2010,15.72
Goa,interest_pct_gdp,Interest payments,2010,1.98
Goa,liab_pct_gdp,Total liabilities,2010,29.04
Goa,loans_pct_gdp,Loans and Advances,2010,0.05
Goa,primary_balance,Primary balance,2010,0.22
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2010,16.53
Goa,sector_other,Other,2010,16.89
Goa,total_exp_pct_gdp,Total expenditures,2010,18.29
Goa,capex_pct_gdp,Capital Outlay,2011,2.79
Goa,cur_exp_pct_gdp,Total current expenditure,2011,12.94
Goa,fiscal_balance,Fiscal balance,2011,-2.11
Goa,gdp_growth,"GDP growth, percent",2011,20.2
Goa,gdp_percapita,"GDP per capita, thousand INR",2011,42.37
Goa,growth_pcgdp,Growth of real per capita income,2011,17.31
Goa,inflation,Inflation,2011,4.23
Goa,interest_pct_gdp,Interest payments,2011,1.66
Goa,liab_pct_gdp,Total liabilities,2011,23.49
Goa,loans_pct_gdp,Loans and Advances,2011,0.02
Goa,primary_balance,Primary balance,2011,-0.45
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2011,13.64
Goa,sector_other,Other,2011,20.2
Goa,total_exp_pct_gdp,Total expenditures,2011,15.76
Goa,capex_pct_gdp,Capital Outlay,2012,2.47
Goa,cur_exp_pct_gdp,Total current expenditure,2012,15.9
Goa,fiscal_balance,Fiscal balance,2012,-3.05
Goa,gdp_growth,"GDP growth, percent",2012,-15.38
Goa,gdp_percapita,"GDP per capita, thousand INR",2012,35.85
Goa,growth_pcgdp,Growth of real per capita income,2012,-15.2
Goa,inflation,Inflation,2012,6.89
Goa,interest_pct_gdp,Interest payments,2012,2.1
Goa,liab_pct_gdp,Total liabilities,2012,29.52
Goa,loans_pct_gdp,Loans and Advances,2012,0.01
Goa,primary_balance,Primary balance,2012,-0.95
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2012,15.33
Goa,sector_agriculture,Agriculture,2012,0.57
Goa,sector_industry,Industry,2012,-15.76
Goa,sector_other,Other,2012,0.07
Goa,sector_services,Services,2012,-0.27
Goa,total_exp_pct_gdp,Total expenditures,2012,18.38
Goa,capex_pct_gdp,Capital Outlay,2013,2.81
Goa,cur_exp_pct_gdp,Total current expenditure,2013,18.94
Goa,fiscal_balance,Fiscal balance,2013,-3.81
Goa,gdp_growth,"GDP growth, percent",2013,-11.94
Goa,gdp_percapita,"GDP per capita, thousand INR",2013,31.57
Goa,growth_pcgdp,Growth of real per capita income,2013,-14.39
Goa,inflation,Inflation,2013,10.46
Goa,interest_pct_gdp,Interest payments,2013,2.48
Goa,liab_pct_gdp,Total liabilities,2013,36.96
Goa,loans_pct_gdp,Loans and Advances,2013,0.01
Goa,pov_index,Multilateral poverty index,2013,5.15
Goa,primary_balance,Primary balance,2013,-1.33
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2013,17.96
Goa,sector_agriculture,Agriculture,2013,2.32
Goa,sector_industry,Industry,2013,-14.8
Goa,sector_other,Other,2013,0.71
Goa,sector_services,Services,2013,-0.17
Goa,total_exp_pct_gdp,Total expenditures,2013,21.76
Goa,capex_pct_gdp,Capital Outlay,2014,2.58
Goa,cur_exp_pct_gdp,Total current expenditure,2014,15.5
Goa,fiscal_balance,Fiscal balance,2014,-2.01
Goa,gdp_growth,"GDP growth, percent",2014,27.08
Goa,gdp_percapita,"GDP per capita, thousand INR",2014,40.12
Goa,growth_pcgdp,Growth of real per capita income,2014,27.99
Goa,inflation,Inflation,2014,6.61
Goa,interest_pct_gdp,Interest payments,2014,2.11
Goa,liab_pct_gdp,Total liabilities,2014,29.46
Goa,loans_pct_gdp,Loans and Advances,2014,0.01
Goa,primary_balance,Primary balance,2014,0.1
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2014,16.08
Goa,sector_agriculture,Agriculture,2014,-0.03
Goa,sector_industry,Industry,2014,23.38
Goa,sector_other,Other,2014,3.5
Goa,sector_services,Services,2014,0.23
Goa,total_exp_pct_gdp,Total expenditures,2014,18.09
Goa,capex_pct_gdp,Capital Outlay,2015,2.95
Goa,cur_exp_pct_gdp,Total current expenditure,2015,15.29
Goa,fiscal_balance,Fiscal balance,2015,-2.71
Goa,gdp_growth,"GDP growth, percent",2015,14.89
Goa,gdp_percapita,"GDP per capita, thousand INR",2015,46.09
Goa,growth_pcgdp,Growth of real per capita income,2015,15.56
Goa,inflation,Inflation,2015,4.69
Goa,interest_pct_gdp,Interest payments,2015,1.95
Goa,liab_pct_gdp,Total liabilities,2015,28.43
Goa,loans_pct_gdp,Loans and Advances,2015,0.0
Goa,pov_index,Multilateral poverty index,2015,3.76
Goa,primary_balance,Primary balance,2015,-0.76
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2015,15.53
Goa,sector_agriculture,Agriculture,2015,1.01
Goa,sector_industry,Industry,2015,9.18
Goa,sector_other,Other,2015,4.85
Goa,sector_services,Services,2015,-0.15
Goa,total_exp_pct_gdp,Total expenditures,2015,18.24
Goa,capex_pct_gdp,Capital Outlay,2016,2.6
Goa,cur_exp_pct_gdp,Total current expenditure,2016,14.08
Goa,fiscal_balance,Fiscal balance,2016,-1.5
Goa,gdp_growth,"GDP growth, percent",2016,11.19
Goa,gdp_percapita,"GDP per capita, thousand INR",2016,51.25
Goa,growth_pcgdp,Growth of real per capita income,2016,9.79
Goa,inflation,Inflation,2016,5.21
Goa,interest_pct_gdp,Interest payments,2016,1.82
Goa,liab_pct_gdp,Total liabilities,2016,26.84
Goa,loans_pct_gdp,Loans and Advances,2016,0.01
Goa,primary_balance,Primary balance,2016,0.33
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2016,15.19
Goa,sector_agriculture,Agriculture,2016,1.67
Goa,sector_industry,Industry,2016,8.72
Goa,sector_other,Other,2016,0.02
Goa,sector_services,Services,2016,0.79
Goa,total_exp_pct_gdp,Total expenditures,2016,16.69
Goa,capex_pct_gdp,Capital Outlay,2017,3.02
Goa,cur_exp_pct_gdp,Total current expenditure,2017,15.2
Goa,fiscal_balance,Fiscal balance,2017,-2.33
Goa,gdp_growth,"GDP growth, percent",2017,2.74
Goa,gdp_percapita,"GDP per capita, thousand INR",2017,52.65
Goa,growth_pcgdp,Growth of real per capita income,2017,0.79
Goa,inflation,Inflation,2017,3.77
Goa,interest_pct_gdp,Interest payments,2017,1.79
Goa,liab_pct_gdp,Total liabilities,2017,26.88
Goa,loans_pct_gdp,Loans and Advances,2017,0.05
Goa,primary_balance,Primary balance,2017,-0.54
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2017,15.94
Goa,sector_agriculture,Agriculture,2017,0.24
Goa,sector_industry,Industry,2017,0.97
Goa,sector_other,Other,2017,1.55
Goa,sector_services,Services,2017,-0.02
Goa,total_exp_pct_gdp,Total expenditures,2017,18.27
Goa,capex_pct_gdp,Capital Outlay,2018,3.01
Goa,cur_exp_pct_gdp,Total current expenditure,2018,15.42
Goa,fiscal_balance,Fiscal balance,2018,-2.52
Goa,gdp_growth,"GDP growth, percent",2018,0.78
Goa,gdp_percapita,"GDP per capita, thousand INR",2018,53.06
Goa,growth_pcgdp,Growth of real per capita income,2018,0.15
Goa,inflation,Inflation,2018,2.7
Goa,interest_pct_gdp,Interest payments,2018,1.87
Goa,liab_pct_gdp,Total liabilities,2018,28.53
Goa,loans_pct_gdp,Loans and Advances,2018,0.0
Goa,primary_balance,Primary balance,2018,-0.64
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2018,15.92
Goa,sector_agriculture,Agriculture,2018,0.08
Goa,sector_industry,Industry,2018,-0.05
Goa,sector_other,Other,2018,0.84
Goa,sector_services,Services,2018,-0.09
Goa,total_exp_pct_gdp,Total expenditures,2018,18.43
Goa,capex_pct_gdp,Capital Outlay,2019,2.21
Goa,cur_exp_pct_gdp,Total current expenditure,2019,15.43
Goa,fiscal_balance,Fiscal balance,2019,-2.52
Goa,gdp_growth,"GDP growth, percent",2019,3.3
Goa,gdp_percapita,"GDP per capita, thousand INR",2019,54.81
Goa,growth_pcgdp,Growth of real per capita income,2019,1.69
Goa,inflation,Inflation,2019,4.18
Goa,interest_pct_gdp,Interest payments,2019,1.95
Goa,liab_pct_gdp,Total liabilities,2019,30.18
Goa,loans_pct_gdp,Loans and Advances,2019,0.02
Goa,pov_index,Multilateral poverty index,2019,0.84
Goa,primary_balance,Primary balance,2019,-0.57
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2019,15.14
Goa,sector_agriculture,Agriculture,2019,1.22
Goa,sector_industry,Industry,2019,0.31
Goa,sector_other,Other,2019,1.65
Goa,sector_services,Services,2019,0.11
Goa,total_exp_pct_gdp,Total expenditures,2019,17.66
Goa,capex_pct_gdp,Capital Outlay,2020,2.79
Goa,cur_exp_pct_gdp,Total current expenditure,2020,16.28
Goa,fiscal_balance,Fiscal balance,2020,-3.69
Goa,gdp_growth,"GDP growth, percent",2020,-4.16
Goa,gdp_percapita,"GDP per capita, thousand INR",2020,52.53
Goa,growth_pcgdp,Growth of real per capita income,2020,-6.18
Goa,inflation,Inflation,2020,6.97
Goa,interest_pct_gdp,Interest payments,2020,1.99
Goa,liab_pct_gdp,Total liabilities,2020,35.89
Goa,loans_pct_gdp,Loans and Advances,2020,0.0
Goa,primary_balance,Primary balance,2020,-1.7
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2020,15.38
Goa,sector_agriculture,Agriculture,2020,0.2
Goa,sector_industry,Industry,2020,-0.88
Goa,sector_other,Other,2020,-3.41
Goa,sector_services,Services,2020,-0.07
Goa,total_exp_pct_gdp,Total expenditures,2020,19.06
Goa,capex_pct_gdp,Capital Outlay,2021,3.3
Goa,cur_exp_pct_gdp,Total current expenditure,2021,17.52
Goa,cvi,Climate Vulnerability Index,2021,0.43
Goa,fiscal_balance,Fiscal balance,2021,-3.23
Goa,gdp_growth,"GDP growth, percent",2021,5.35
Goa,gdp_percapita,"GDP per capita, thousand INR",2021,55.34
Goa,growth_pcgdp,Growth of real per capita income,2021,4.04
Goa,inflation,Inflation,2021,4.28
Goa,interest_pct_gdp,Interest payments,2021,2.19
Goa,liab_pct_gdp,Total liabilities,2021,35.01
Goa,loans_pct_gdp,Loans and Advances,2021,0.0
Goa,primary_balance,Primary balance,2021,-1.04
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2021,17.59
Goa,sector_agriculture,Agriculture,2021,0.11
Goa,sector_industry,Industry,2021,2.36
Goa,sector_other,Other,2021,2.99
Goa,sector_services,Services,2021,-0.11
Goa,total_exp_pct_gdp,Total expenditures,2021,20.82
Goa,capex_pct_gdp,Capital Outlay,2022,3.86
Goa,cur_exp_pct_gdp,Total current expenditure,2022,16.7
Goa,fiscal_balance,Fiscal balance,2022,-1.17
Goa,gdp_growth,"GDP growth, percent",2022,8.18
Goa,gdp_percapita,"GDP per capita, thousand INR",2022,59.87
Goa,growth_pcgdp,Growth of real per capita income,2022,8.89
Goa,inflation,Inflation,2022,3.17
Goa,interest_pct_gdp,Interest payments,2022,2.04
Goa,liab_pct_gdp,Total liabilities,2022,35.63
Goa,loans_pct_gdp,Loans and Advances,2022,0.0
Goa,pov_index,Multilateral poverty index,2022,0.37
Goa,primary_balance,Primary balance,2022,0.86
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2022,19.39
Goa,sector_agriculture,Agriculture,2022,0.25
Goa,sector_industry,Industry,2022,3.13
Goa,sector_other,Other,2022,4.68
Goa,sector_services,Services,2022,0.12
Goa,total_exp_pct_gdp,Total expenditures,2022,20.56
Goa,capex_pct_gdp,Capital Outlay,2023,4.77
Goa,cur_exp_pct_gdp,Total current expenditure,2023,20.35
Goa,fiscal_balance,Fiscal balance,2023,-3.86
Goa,inflation,Inflation,2023,2.97
Goa,interest_pct_gdp,Interest payments,2023,1.95
Goa,loans_pct_gdp,Loans and Advances,2023,0.01
Goa,primary_balance,Primary balance,2023,-1.91
Goa,rev_pct_gdp,"Fiscal revenues, pct of GDP",2023,21.27
Goa,total_exp_pct_gdp,Total expenditures,2023,25.13
Goa,inflation,Inflation,2024,1.16
Gujarat,capex_pct_gdp,Capital Outlay,1990,1.95
Gujarat,cur_exp_pct_gdp,Total current expenditure,1990,11.17
Gujarat,fiscal_balance,Fiscal balance,1990,-5.25
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1990,123.62
Gujarat,interest_pct_gdp,Interest payments,1990,1.45
Gujarat,loans_pct_gdp,Loans and Advances,1990,1.38
Gujarat,primary_balance,Primary balance,1990,-3.8
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1990,9.25
Gujarat,total_exp_pct_gdp,Total expenditures,1990,14.5
Gujarat,capex_pct_gdp,Capital Outlay,1991,2.19
Gujarat,cur_exp_pct_gdp,Total current expenditure,1991,12.16
Gujarat,fiscal_balance,Fiscal balance,1991,-4.58
Gujarat,gdp_growth,"GDP growth, percent",1991,-6.49
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1991,115.6
Gujarat,growth_pcgdp,Growth of real per capita income,1991,-9.84
Gujarat,interest_pct_gdp,Interest payments,1991,1.66
Gujarat,loans_pct_gdp,Loans and Advances,1991,1.05
Gujarat,primary_balance,Primary balance,1991,-2.91
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1991,10.83
Gujarat,sector_other,Other,1991,-6.49
Gujarat,total_exp_pct_gdp,Total expenditures,1991,15.4
Gujarat,capex_pct_gdp,Capital Outlay,1992,1.61
Gujarat,cur_exp_pct_gdp,Total current expenditure,1992,12.51
Gujarat,fiscal_balance,Fiscal balance,1992,-3.25
Gujarat,gdp_growth,"GDP growth, percent",1992,28.39
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1992,148.41
Gujarat,growth_pcgdp,Growth of real per capita income,1992,29.82
Gujarat,interest_pct_gdp,Interest payments,1992,1.87
Gujarat,loans_pct_gdp,Loans and Advances,1992,1.04
Gujarat,primary_balance,Primary balance,1992,-1.38
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1992,11.9
Gujarat,sector_other,Other,1992,28.39
Gujarat,total_exp_pct_gdp,Total expenditures,1992,15.15
Gujarat,capex_pct_gdp,Capital Outlay,1993,1.14
Gujarat,cur_exp_pct_gdp,Total current expenditure,1993,12.64
Gujarat,fiscal_balance,Fiscal balance,1993,-1.79
Gujarat,gdp_growth,"GDP growth, percent",1993,-1.8
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1993,145.75
Gujarat,growth_pcgdp,Growth of real per capita income,1993,-4.76
Gujarat,interest_pct_gdp,Interest payments,1993,1.91
Gujarat,loans_pct_gdp,Loans and Advances,1993,0.83
Gujarat,primary_balance,Primary balance,1993,0.12
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1993,12.81
Gujarat,sector_other,Other,1993,-1.8
Gujarat,total_exp_pct_gdp,Total expenditures,1993,14.6
Gujarat,capex_pct_gdp,Capital Outlay,1994,1.36
Gujarat,cur_exp_pct_gdp,Total current expenditure,1994,10.65
Gujarat,fiscal_balance,Fiscal balance,1994,-1.99
Gujarat,gdp_growth,"GDP growth, percent",1994,18.02
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1994,172.01
Gujarat,growth_pcgdp,Growth of real per capita income,1994,17.75
Gujarat,interest_pct_gdp,Interest payments,1994,1.68
Gujarat,loans_pct_gdp,Loans and Advances,1994,1.01
Gujarat,primary_balance,Primary balance,1994,-0.31
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1994,11.02
Gujarat,sector_other,Other,1994,18.02
Gujarat,total_exp_pct_gdp,Total expenditures,1994,13.01
Gujarat,capex_pct_gdp,Capital Outlay,1995,1.57
Gujarat,cur_exp_pct_gdp,Total current expenditure,1995,10.93
Gujarat,fiscal_balance,Fiscal balance,1995,-2.43
Gujarat,gdp_growth,"GDP growth, percent",1995,5.49
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1995,181.46
Gujarat,growth_pcgdp,Growth of real per capita income,1995,0.99
Gujarat,interest_pct_gdp,Interest payments,1995,1.66
Gujarat,loans_pct_gdp,Loans and Advances,1995,0.58
Gujarat,primary_balance,Primary balance,1995,-0.77
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1995,10.66
Gujarat,sector_other,Other,1995,5.49
Gujarat,total_exp_pct_gdp,Total expenditures,1995,13.09
Gujarat,capex_pct_gdp,Capital Outlay,1996,1.55
Gujarat,cur_exp_pct_gdp,Total current expenditure,1996,10.72
Gujarat,fiscal_balance,Fiscal balance,1996,-2.67
Gujarat,gdp_growth,"GDP growth, percent",1996,14.24
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1996,207.29
Gujarat,growth_pcgdp,Growth of real per capita income,1996,13.37
Gujarat,interest_pct_gdp,Interest payments,1996,1.68
Gujarat,loans_pct_gdp,Loans and Advances,1996,0.5
Gujarat,primary_balance,Primary balance,1996,-0.99
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1996,10.1
Gujarat,sector_other,Other,1996,14.24
Gujarat,total_exp_pct_gdp,Total expenditures,1996,12.77
Gujarat,capex_pct_gdp,Capital Outlay,1997,1.83
Gujarat,cur_exp_pct_gdp,Total current expenditure,1997,11.94
Gujarat,fiscal_balance,Fiscal balance,1997,-3.25
Gujarat,gdp_growth,"GDP growth, percent",1997,2.11
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1997,211.66
Gujarat,growth_pcgdp,Growth of real per capita income,1997,-1.42
Gujarat,interest_pct_gdp,Interest payments,1997,1.85
Gujarat,loans_pct_gdp,Loans and Advances,1997,0.42
Gujarat,primary_balance,Primary balance,1997,-1.4
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1997,10.94
Gujarat,sector_other,Other,1997,2.11
Gujarat,total_exp_pct_gdp,Total expenditures,1997,14.19
Gujarat,capex_pct_gdp,Capital Outlay,1998,1.95
Gujarat,cur_exp_pct_gdp,Total current expenditure,1998,13.29
Gujarat,fiscal_balance,Fiscal balance,1998,-5.01
Gujarat,gdp_growth,"GDP growth, percent",1998,7.18
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1998,226.86
Gujarat,growth_pcgdp,Growth of real per capita income,1998,5.51
Gujarat,interest_pct_gdp,Interest payments,1998,1.93
Gujarat,loans_pct_gdp,Loans and Advances,1998,0.62
Gujarat,primary_balance,Primary balance,1998,-3.09
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1998,10.85
Gujarat,sector_other,Other,1998,7.18
Gujarat,total_exp_pct_gdp,Total expenditures,1998,15.86
Gujarat,capex_pct_gdp,Capital Outlay,1999,2.22
Gujarat,cur_exp_pct_gdp,Total current expenditure,1999,14.42
Gujarat,fiscal_balance,Fiscal balance,1999,-5.71
Gujarat,gdp_growth,"GDP growth, percent",1999,1.02
Gujarat,gdp_percapita,"GDP per capita, thousand INR",1999,229.18
Gujarat,growth_pcgdp,Growth of real per capita income,1999,-3.18
Gujarat,interest_pct_gdp,Interest payments,1999,2.31
Gujarat,loans_pct_gdp,Loans and Advances,1999,0.52
Gujarat,primary_balance,Primary balance,1999,-3.4
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",1999,11.44
Gujarat,sector_other,Other,1999,1.02
Gujarat,total_exp_pct_gdp,Total expenditures,1999,17.16
Gujarat,capex_pct_gdp,Capital Outlay,2000,2.44
Gujarat,cur_exp_pct_gdp,Total current expenditure,2000,17.94
Gujarat,fiscal_balance,Fiscal balance,2000,-8.31
Gujarat,gdp_growth,"GDP growth, percent",2000,-4.89
Gujarat,gdp_percapita,"GDP per capita, thousand INR",2000,217.98
Gujarat,growth_pcgdp,Growth of real per capita income,2000,-8.68
Gujarat,interest_pct_gdp,Interest payments,2000,2.55
Gujarat,loans_pct_gdp,Loans and Advances,2000,0.75
Gujarat,primary_balance,Primary balance,2000,-5.76
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",2000,12.81
Gujarat,sector_other,Other,2000,-4.89
Gujarat,total_exp_pct_gdp,Total expenditures,2000,21.12
Gujarat,capex_pct_gdp,Capital Outlay,2001,1.29
Gujarat,cur_exp_pct_gdp,Total current expenditure,2001,16.63
Gujarat,fiscal_balance,Fiscal balance,2001,-6.38
Gujarat,gdp_growth,"GDP growth, percent",2001,8.41
Gujarat,gdp_percapita,"GDP per capita, thousand INR",2001,236.3
Gujarat,growth_pcgdp,Growth of real per capita income,2001,5.65
Gujarat,interest_pct_gdp,Interest payments,2001,3.08
Gujarat,loans_pct_gdp,Loans and Advances,2001,0.17
Gujarat,primary_balance,Primary balance,2001,-3.3
Gujarat,rev_pct_gdp,"Fiscal revenues, pct of GDP",2001,11.7
Gujarat,sector_other,Other,2001,8.41
