State,Variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Rajasthan,ln_REXP_CAP_IV_pot,713.7401733,717.7718506,720.4005127,717.9967041,710.3484497,699.4815063,686.588501,676.1843262,667.9209595,660.8768311,657.1037598,656.9517212,663.5286255,671.1376953,668.0615845,654.9276123,638.2014771,625.4038696,621.3478394,627.574646,644.3486328,674.545166,708.9975586,742.7926025,780.8712158,814.5022583,812.1950073,777.2183228,730.5287476,679.3528442,620.6943359,560.2070923,496.5549622,433.4346008,
Sikkim,ln_REXP_CAP_IV_pot,,,,85.12310791,99.46891022,110.9112091,116.2371902,109.5235291,84.31006622,39.61196518,-25.55482101,-104.7282715,-194.2177429,-289.8728943,-391.9392395,-482.1889038,-477.3123474,-401.0567017,-219.2923737,-17.92756081,134.4718323,232.9737396,280.422821,304.7124634,313.73172,301.9280396,263.400116,193.0574188,84.27154541,-61.34941101,-200.9778137,-244.2266083,-252.759079,,
Telangana,ln_REXP_CAP_IV_pot,,,,,,,,,,,,,,,-1144.909668,-1163.285156,-1182.682007,-1202.202637,-1215.927124,-1209.789917,-1159.384277,-1030.943359,-789.4061279,-418.9672241,38.27690125,423.0577087,683.6932373,834.3226929,905.6589355,929.9143066,934.0548096,935.0998535,942.1513672,951.0367432,
Tamil Nadu,ln_REXP_CAP_IV_pot,728.875,732.5009155,737.5498047,741.9937744,745.4310913,742.8529663,733.7138062,718.5758057,704.8516235,696.0061646,692.4758301,696.8756104,708.2213745,723.7755737,740.4140625,757.3667603,774.1478882,786.6246948,796.0083618,802.0917969,807.8494263,813.8703003,815.9653931,817.477417,825.4886475,837.6762695,850.6547852,847.9500122,836.0125732,821.9215088,814.5723877,818.7472534,835.1298828,857.6740112,
Tripura,ln_REXP_CAP_IV_pot,162.3383179,160.4241791,159.4207306,165.7243195,176.1684723,183.857254,189.6785889,189.6940308,189.3191833,191.6260681,196.9747009,198.4191742,186.5027313,158.7693481,121.973587,90.57553101,75.13654327,88.85600281,129.7934418,165.5233459,191.3645782,223.7924652,248.675415,258.1737061,251.1169434,227.3314514,189.1002655,146.9707489,120.3897781,131.9862823,182.0722961,265.3497314,358.2079468,,
Uttarakhand,ln_REXP_CAP_IV_pot,,,,-1181.747314,-1197.177246,-1207.734375,-1201.204468,-1156.342651,-1043.917847,-833.8914185,-513.4042358,-120.3816986,205.1888275,421.779541,536.5088501,575.5737305,570.100708,544.3364868,510.8250732,485.3599854,482.1267395,494.3337097,504.4897156,504.1500854,492.8872986,477.9672546,465.9331665,455.2051697,448.9306946,443.747406,444.4460754,458.4607239,474.5146179,495.3479309,
Uttar Pradesh,ln_REXP_CAP_IV_pot,832.9717407,835.3046265,835.253479,832.7959595,829.1624146,821.9251709,815.1763916,806.3224487,793.5726929,776.4068604,756.3226929,738.97052,728.5107422,721.0705566,712.4483032,705.5974731,700.4849243,695.6638794,692.3083496,691.1676025,693.1405029,700.3422852,715.2489624,738.4100952,765.2111816,787.0715942,790.4550781,778.1760864,763.756958,748.366394,745.0971069,763.4787598,800.074646,839.5018311,
West Bengal,ln_REXP_CAP_IV_pot,642.5618286,658.7977905,676.0100098,693.2138062,711.3198242,729.8259888,751.755127,773.2419434,791.1796265,803.9211426,811.9605713,813.6623535,810.0670776,802.2254639,786.4055176,767.3258057,746.9072266,724.840332,702.6498413,682.8182983,665.6167603,650.897644,629.6287842,586.3101196,514.8262329,416.1340332,304.8305359,232.7610626,311.7749023,432.2727661,536.5883789,605.2043457,648.5054321,683.3340454,
Andhra Pradesh,RGSDP_cyc,1.491090536,0.492640316,-3.678832531,0.331393868,0.638652325,1.16682446,2.110166311,-4.460281372,1.392019749,0.129754439,2.191735744,0.555464923,-2.789564133,-0.532697558,0.045573302,-2.424571753,-0.079522483,4.542224407,-0.241964817,0.475780815,1.275957942,1.815282106,-3.536570549,-3.349660397,-2.100975513,1.199106097,1.147114515,3.336443424,2.122382879,0.130469203,-3.703440428,-0.173714668,-0.336907417,0.818626642,
Arunachal Pradesh,RGSDP_cyc,-3.021892071,2.120227098,-2.189392805,4.157320976,-2.070404291,6.864177704,-1.471653819,-1.486574531,-2.022679329,-2.697272778,-1.604384661,6.397901058,-4.879444122,-2.145817995,4.983448505,-0.208714157,-2.993623495,0.410328448,1.084346533,2.982460022,0.291391641,-0.372896403,-4.377465725,-2.083365202,6.694943428,-0.181073591,-1.301695108,-2.503374338,-1.569750428,6.44408083,-2.561836481,-1.08777523,0.400459707,,
Assam,RGSDP_cyc,-0.632407367,0.743642092,-0.881540239,0.212407202,0.285330057,0.67820102,1.485046029,0.658297896,-1.396788359,-0.542394638,-0.936259747,-1.9857651,0.569087565,1.842395902,0.923243582,-0.354640424,-0.622995079,-1.038848042,-0.905885875,2.127678633,1.79697752,1.008921266,-1.641875982,-3.094664335,-3.535759449,3.254070044,1.260094404,2.65567255,1.153149009,-0.863359451,-4.241237164,0.731778204,1.288587332,-0.000159049,
Bihar,RGSDP_cyc,3.44239521,0.128400028,-3.960499525,-1.643189192,6.797590733,-10.84024048,6.34112215,-2.263871431,-0.191732511,-2.068535089,7.423043728,-2.028790712,4.821475506,-4.690412998,1.711767912,-6.138530731,1.179588675,-2.127223015,2.025601149,-2.245121241,2.556211948,4.110471725,0.979086518,-0.26402539,-2.441345215,-2.435039043,-1.320641637,0.20737274,4.981140614,4.818662167,-6.715466022,-2.808835745,2.65956831,,
Chhattisgarh,RGSDP_cyc,,,,0.535413027,-0.90047884,-0.658364832,0.61508733,0.993050456,3.709926844,1.576215982,-6.6903162,1.229783297,-4.69081831,3.305837154,0.566128433,-4.950897694,2.867122173,2.19630003,2.030132532,-2.06900382,1.019380569,0.122670688,-1.0256356,2.77514863,-0.872272909,-3.820206642,1.798438668,-1.07585454,3.661062241,0.951245308,-4.797260761,0.071657583,0.908921897,0.617587149,
NCT Delhi,RGSDP_cyc,-3.276994705,5.870588779,5.498424053,-7.374747753,-1.30878675,-5.291869164,-0.721540213,5.700109482,3.212119102,1.62197876,0.146091282,-1.825551629,-1.018495917,-3.045520782,-0.776123524,-0.999134481,0.31354484,0.564474046,2.899136305,1.97011137,1.000052333,-1.195036054,-2.001149654,-2.541300774,-1.587556958,1.38756752,2.078286886,2.49086237,2.787188053,3.621855974,-8.156477928,-3.06002593,0.275690466,2.742230177,
Goa,RGSDP_cyc,3.056969881,-3.757845879,2.168874979,-0.267035961,-2.727094173,-3.47687912,2.097785234,-3.508649349,9.189282417,5.326626778,-3.153291702,-3.427108765,-2.056459665,-1.346207142,0.884130359,0.018586842,0.938468456,-2.639452696,-2.396850348,-1.894721985,5.403115749,17.51941109,-3.196115732,-20.20967293,-2.862315416,3.276531458,6.663285732,3.791766405,0.703801274,1.243959904,-5.199302197,-2.543863297,2.380268812,,
Gujarat,RGSDP_cyc,4.942175388,-10.1298399,5.703320026,-5.22636652,2.180603266,-0.923497498,5.053159714,1.474309564,4.152992249,1.836037755,-6.74320364,-3.929325342,-3.415988207,1.249295235,-0.355449259,3.075406551,0.901555002,1.546776295,-1.223680735,0.347450435,1.014250755,-1.283457756,0.196222052,-1.523409605,-0.768197,-0.310790658,-0.082301632,1.653195143,2.656145334,2.920164347,-4.753327847,-1.002793312,0.768568814,,
Himachal Pradesh,RGSDP_cyc,2.62883234,-1.462998033,-0.932655931,-2.270324707,0.778923213,0.303116381,0.434539676,0.067892492,0.599881113,0.759000301,0.813689232,-0.157290295,-1.523848176,-0.560537577,-0.583252013,-0.225791812,0.486377597,0.669874549,-0.098539114,-0.114540391,0.689860463,0.35068664,-0.639033496,-0.944432199,-0.760232449,0.207720712,0.691259265,1.08404839,2.566490412,2.706575394,-5.290859699,-2.052712202,-0.048183873,1.826463699,
Haryana,RGSDP_cyc,1.494927645,0.949023604,-2.189828634,-1.373696446,0.847483218,-1.803822875,3.647682667,-0.581088722,-1.18864131,-0.362414718,0.439152509,0.519709766,-0.989530861,0.136124969,-0.409268409,-0.52265048,1.05338943,0.18259117,-0.81204021,1.579960704,0.345299035,-0.103158511,-0.653764844,-0.885154724,-2.775022507,-0.1373429,2.062575579,0.820974886,5.599617004,4.059840202,-8.457271576,-3.003739834,-0.057597134,2.567682266,
Jharkhand,RGSDP_cyc,,,,0.828343093,0.536263883,-1.400191069,-10.52614117,7.555586815,9.188798904,4.31175375,-7.318437576,-2.845114231,-3.787907362,-0.914476693,7.536068439,-1.567028642,-5.727287769,5.50842762,-3.933737755,-2.42793417,4.078450203,0.988287807,2.238545656,-1.942106605,4.584167004,-6.681936264,-1.910807729,1.455328465,5.185739517,2.331365347,-6.681004047,-0.427238166,1.76422298,,
Jammu and Kashmir,RGSDP_cyc,0.810072124,-0.567251861,-0.52249068,0.007982592,-0.229058504,-0.160358757,-0.260852426,0.430461854,0.927918613,1.079200149,0.578516781,-1.43064487,-0.695212245,-0.340509713,-0.347912699,-0.191556334,-0.115593262,0.290130109,0.817177296,-0.324831456,-0.205461711,2.019510269,0.302743882,0.689792216,-7.677699566,2.886943579,0.493773043,1.564124107,4.816304207,0.258522511,-4.582070351,-2.951741934,0.417131782,2.212940931,
Karnataka,RGSDP_cyc,-1.534621,3.122045755,-0.620767474,0.000163024,-1.160184264,-1.893951893,-0.547154665,-1.049371839,4.211219311,3.746519566,0.47495535,-1.159610629,-1.576784968,-4.087418556,-1.962600708,-0.275123,0.536796331,4.011819839,3.388733387,-1.944308639,1.390267491,-1.29997921,-2.155395985,-0.571712792,-2.752505541,-1.023377538,2.729248285,2.769139528,2.201460123,2.357501507,-5.207385063,-1.402694345,0.459419787,0.825658977,
Kerala,RGSDP_cyc,1.489340067,-2.182085514,-1.907235146,0.712572217,2.538890123,1.434128404,0.031721238,-2.000930548,-0.247228876,1.752229452,-0.236872092,-1.099690199,-0.616343319,-1.831551194,-0.257825017,1.107540369,0.54299891,1.068499684,-0.993972421,0.66651988,0.715139747,0.240680635,0.741561532,-1.012859225,-2.456712246,-1.049570084,0.599099219,1.726958513,4.747420788,2.5864048,-8.980628014,-0.207763463,2.379561901,,
Maharashtra,RGSDP_cyc,2.230563402,-5.099837303,0.311260462,2.761197567,-2.082077026,1.910060287,0.759667814,0.842496157,-0.538422883,4.463731766,-1.747611284,-2.541083097,-2.005940437,-1.848548293,-2.414648533,0.239436984,2.897587776,4.132277489,-1.849489212,-0.950603306,2.194130898,-0.352584064,-1.153521061,-1.087964058,-1.524461746,-0.922015309,2.153946638,1.951777339,2.231277943,2.539452314,-6.37718153,0.877124071,,,
Meghalaya,RGSDP_cyc,1.033696175,3.582594156,-3.872705221,-1.103950858,-2.271681309,2.037536144,-0.584394753,-1.338250756,1.111382604,1.791212678,0.645401537,1.162510991,-1.120245218,-0.772553086,-0.498702526,0.080891266,0.108344793,-3.281613827,0.699184597,-0.98661834,-0.23898299,5.205116272,2.777312756,1.520880342,-3.55499959,-3.375160217,-0.876689374,0.039078344,2.323175669,5.048923016,-4.914953709,-1.605516315,-0.4613626,1.69113946,
Manipur,RGSDP_cyc,-2.011492491,1.704411507,2.727994204,1.991750121,-3.845767975,-4.015794277,-0.414634347,2.756849527,0.01373475,6.997262955,-3.199054241,-0.480050802,-5.481754303,-0.751665175,2.437013149,2.657173872,-0.913826942,-0.45298022,0.762353122,2.520392179,-2.816636562,1.339014888,-3.487427473,-1.231134534,0.156309217,1.518567324,0.075539164,4.980300426,-0.888975918,1.443748116,-6.946709633,2.855490208,,,
Madhya Pradesh,RGSDP_cyc,4.631790161,-4.812164783,-2.370253086,1.945613742,-0.726849794,-0.512643158,0.08221554,-0.461849928,1.051555753,7.132225513,-2.82373023,1.447186232,-5.478767395,1.336378336,-0.541706264,-1.276185632,0.674246371,-2.375700235,1.106122255,1.814322352,-0.315257967,-0.182844967,2.864462137,-0.798431814,-3.171073437,-2.097916842,2.069307804,0.703208327,3.735195875,3.407752752,-5.340203285,-1.817020774,-0.003105508,1.104121089,
Mizoram,RGSDP_cyc,,,,,,,,,,0.25808984,-0.838682592,-0.513492525,3.433610439,0.864386618,-0.921415806,-0.681662023,-3.577571869,-1.97392118,0.762584507,2.299512148,8.216472626,-3.998477697,-7.568280697,-4.414988518,4.997951508,2.117775679,1.302802444,0.380549908,1.505549669,5.953391075,-7.345899582,-0.258283794,,,
Nagaland,RGSDP_cyc,,,,-0.40032956,1.469915748,-3.819540977,3.60478282,5.939594269,-3.158910751,-8.253791809,-0.266086131,2.472635508,3.448400736,0.726834834,-2.138141632,0.229758054,0.42325148,0.232487187,-0.85368818,-1.471943855,0.181352094,1.173540831,0.244240955,1.356376648,0.487198949,-2.407199144,-0.357795745,0.423543632,-0.629115641,5.495117188,-1.089583874,-4.967538834,1.904635429,,
Odisha,RGSDP_cyc,-2.427260399,3.663906813,-1.888912797,0.134752154,1.214264393,2.511039257,-5.826759338,2.782714844,1.641919971,3.271043301,-1.958664894,-0.370952994,-6.987535,-0.74379456,2.568157911,-1.400805831,1.163499713,2.602855682,2.121466637,-0.361082822,1.095341802,-0.842528284,-1.506824732,1.106785059,-3.781908751,-3.463453531,3.223754168,2.947375298,3.694718838,1.243354559,-5.867030621,-1.362948656,0.068645194,1.734867215,
Punjab,RGSDP_cyc,-0.200884134,0.13242285,0.251167208,0.686444342,-0.845495343,-1.334179759,1.075249076,-0.573296666,0.376235604,1.613276005,1.544644833,-0.347221404,-1.642459035,-0.540942132,-1.310561538,-2.012662649,0.585083783,1.992110848,0.668549955,0.098323859,0.057069145,0.305545002,-0.33882457,0.399089098,-1.030890107,-1.015619516,0.126794323,1.154074192,2.045477152,1.876491904,-3.56743741,-1.517414212,-0.11336603,1.403205395,
Puducherry,RGSDP_cyc,8.145560265,3.183712959,-8.585268974,-0.473764807,-6.718544006,-10.78098869,0.389495522,9.77964592,7.362034798,-1.50171113,1.476418376,0.619018257,3.477239609,3.347916842,-13.16018772,2.554647923,-1.301995635,-1.338004947,-2.242803097,4.249722481,2.71265316,1.416495085,-0.86580807,4.848815918,-4.40048933,-4.567432404,-3.166780949,-0.930509925,9.015820503,4.813331604,-7.997165203,-0.538239002,1.177165151,,
Rajasthan,RGSDP_cyc,4.952939034,-4.853909969,3.651628971,-8.185448647,1.120444655,-2.162896395,1.057201028,5.037100792,3.652222872,1.730838895,-3.675394535,2.935172796,-11.89193535,7.370961189,-0.924119413,-1.475117207,1.972696781,-0.903406799,-0.450650871,-2.470468283,2.397412062,2.290371895,-0.744823992,-1.021400928,-0.635511816,0.948498368,1.260544658,1.647410393,-0.103230491,1.198482275,-4.960923195,-1.124444366,0.635060847,1.724694014,
Sikkim,RGSDP_cyc,,,,1.731168151,-2.640885353,0.116507575,0.144018531,0.780414164,1.437731504,-1.226802468,-0.16960372,0.933611572,1.246275783,1.663790941,1.123549104,1.033796191,-4.852453709,-12.46767426,-15.73882008,19.29779434,10.13279343,6.66311264,-1.338245511,-3.772041798,-3.805631638,-1.939427137,-2.652098417,3.761711359,2.568962812,1.703724742,-2.68242836,-1.486762643,0.433910787,,
Telangana,RGSDP_cyc,,,,,,,,,,,,,,,-2.322773933,0.890996933,0.725679338,0.199908227,2.966698408,-4.93910265,2.991656065,3.447541475,-0.758028507,-2.586753607,-3.524190187,-0.578415692,0.278774947,1.990276933,4.170079708,4.013142586,-6.828398228,-1.339993477,-0.135374039,1.338275552,
Tamil Nadu,RGSDP_cyc,1.9877038,-1.340129137,-2.702669382,-1.393226504,3.373069763,0.150880143,-1.16738379,1.028369546,0.594095588,2.117206335,3.972505093,-1.320803523,-4.222255707,-4.819536686,-2.334950686,1.026538849,5.110197067,1.418697476,-2.489137888,-1.237411618,2.411536694,1.57621491,-0.478366673,-0.034191772,-1.902906656,-0.652283549,-0.295263439,1.72088182,2.857816696,0.995224118,-3.901861191,-1.770560026,0.067148715,1.654851794,
Tripura,RGSDP_cyc,1.645072818,-0.209477514,-1.467376232,3.139056921,-3.33345747,-2.313846111,-0.222890273,0.99785322,1.79295373,0.191403478,-2.393107653,2.618530035,1.17324841,-0.352597237,0.3891747,-1.077514887,-0.54845953,-0.957413793,-0.177844852,1.455403566,0.697466075,-1.0139817,-1.705886245,-2.100561857,5.246783733,-4.199006557,0.45286572,0.801722467,4.737647533,3.046313763,-5.760621071,-2.148410797,1.596957922,,
Uttarakhand,RGSDP_cyc,,,,-1.923804522,2.887923956,-0.647263169,2.413421154,1.124809861,-0.631704509,-4.164708138,1.387132764,-0.365974784,0.573243439,-2.011721134,-1.221942782,-0.534496188,-1.387683511,1.299306035,-0.407259315,3.491380215,1.710391045,0.787666619,-0.870716512,-0.600675404,-2.726375818,-1.798507094,1.451761723,4.237151146,3.859145164,3.951292038,-10.42906284,-3.156584024,0.375943929,3.327910423,
Uttar Pradesh,RGSDP_cyc,1.591573954,0.096190393,-1.256139874,-1.986923933,-0.509948492,-1.381907344,4.309792519,0.252681792,-0.60361439,1.394606113,0.350285053,-0.878989577,-1.135230184,-0.650694489,-0.832448661,-0.687671602,0.385479808,0.555907428,0.444386035,0.144879118,1.318065763,0.687625885,-0.564827621,-0.86562705,-3.065380573,-1.003515124,3.553888321,2.512542248,1.811709642,1.794921279,-6.655796528,-2.397997618,0.975642979,2.296535254,
West Bengal,RGSDP_cyc,0.076670095,1.483080626,-1.391330838,-0.569439709,-0.533393383,-0.155063838,-0.265047461,0.913633168,0.644332945,1.251378536,-0.673390925,0.821823657,-1.039739847,-0.862746418,-0.386161685,-0.770970702,0.052938964,0.885846674,-0.71066314,0.985260427,1.120697856,0.83022958,0.455110669,-0.86679709,-2.541152954,-1.449674368,0.461924165,1.836199641,3.777201653,3.302706718,-7.978181362,-1.124928713,0.235634819,2.184012175,
Andhra Pradesh,ln_RGSDP_pot,1158.128906,1162.20166,1166.513062,1171.380371,1176.532471,1181.751099,1186.92041,1192.11084,1197.730835,1203.474976,1209.260742,1215.026367,1221.060425,1227.740845,1234.998901,1242.680664,1250.639648,1258.341431,1265.238647,1271.510864,1277.29895,1282.819824,1288.494629,1295.034668,1302.585938,1310.758057,1318.824585,1326.250977,1332.686157,1338.31311,1343.654175,1349.252441,1355.058838,1360.996216,
Arunachal Pradesh,ln_RGSDP_pot,800.0830688,807.6445313,814.7225342,821.1727295,826.5006714,830.87677,834.140564,837.2294922,840.8458252,845.4537354,851.1939697,857.7756348,864.651062,872.2963257,880.4067993,888.3345337,896.2288208,904.2056274,911.9020386,919.0206299,925.4376221,931.5062866,937.6265259,944.1387939,950.6828613,956.5653687,962.1640015,967.8275757,973.6966553,979.5111084,984.7598267,989.9626465,995.2295532,,
Assam,ln_RGSDP_pot,1107.708496,1110.820313,1113.831055,1116.758301,1119.479004,1121.903687,1123.989014,1125.799561,1127.638062,1129.912354,1132.806763,1136.418701,1140.696167,1145.269043,1149.858521,1154.480347,1159.29834,1164.419067,1169.849976,1175.431885,1180.86084,1186.17334,1191.693237,1197.906006,1205.034424,1212.805908,1220.382202,1227.446045,1233.881226,1239.99707,1246.286743,1253.105835,1260.131104,1267.15625,
Bihar,ln_RGSDP_pot,1131.236084,1130.422241,1130.15918,1131.018311,1132.937134,1135.590454,1139.740723,1144.415649,1149.657837,1155.147461,1160.534302,1165.136963,1169.461548,1173.690063,1178.775391,1184.92041,1192.601563,1201.313232,1210.738647,1220.220581,1229.425903,1237.662109,1244.645996,1250.751953,1256.510864,1262.411377,1268.551758,1274.640381,1280.174561,1284.684814,1288.498169,1292.713257,1297.353882,,
Chhattisgarh,ln_RGSDP_pot,,,,1096.390869,1099.102905,1101.900513,1104.725464,1107.41394,1109.900513,1112.278931,1115.236084,1119.711548,1125.573975,1132.889282,1140.97229,1149.667358,1158.908936,1167.839478,1176.060303,1183.524048,1190.508179,1196.959106,1202.986328,1208.718994,1214.122192,1219.604858,1225.436646,1231.275757,1237.068359,1242.588013,1248.194702,1254.400146,1260.948608,1267.595947,
NCT Delhi,ln_RGSDP_pot,1123.36084,1128.04187,1132.198608,1136.245972,1141.47876,1148.011597,1155.75,1163.752563,1170.962402,1177.234985,1182.939209,1188.703979,1195.181274,1202.730957,1211.550171,1221.348633,1231.711792,1242.065552,1251.885498,1260.738037,1268.653076,1275.97583,1283.211548,1290.674438,1298.358276,1305.850342,1312.483887,1317.814087,1321.72876,1324.514404,1326.903076,1330.206665,1334.431885,1339.095825,
Goa,ln_RGSDP_pot,895.5338745,901.3215332,907.5982666,914.2520142,921.5176392,929.5872192,938.2166748,946.6054688,954.2887573,960.2403564,964.9042969,969.5769043,975.0499878,981.5670166,989.0424194,997.1752319,1005.805969,1014.778076,1024.085083,1033.298584,1041.606079,1047.892334,1051.906616,1056.20105,1062.816528,1070.560547,1077.782227,1083.355469,1087.219727,1089.921631,1092.120239,1094.67334,1097.607422,,
