year,sector2,sector,state,state_sec_quint,type,level,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear
2011,All,99,Jharkhand,1,quintile,State,0.410,0.642,,,,,,,,,,,,,,,,,,,
2011,rural,0,Jharkhand,1,quintile,State,0.202,0.475,,,,,,,,,,,,,,,,,,,
2011,urban,1,Jharkhand,1,quintile,State,0.448,0.643,,,,,,,,,,,,,,,,,,,
2011,All,99,Jharkhand,2,quintile,State,0.353,0.650,,,,,,,,,,,,,,,,,,,
2011,rural,0,Jharkhand,2,quintile,State,0.086,0.360,,,,,,,,,,,,,,,,,,,
2011,urban,1,Jharkhand,2,quintile,State,0.366,0.695,,,,,,,,,,,,,,,,,,,
2011,All,99,Jharkhand,3,quintile,State,0.267,0.643,,,,,,,,,,,,,,,,,,,
2011,rural,0,Jharkhand,3,quintile,State,0.021,0.261,,,,,,,,,,,,,,,,,,,
2011,urban,1,Jharkhand,3,quintile,State,0.313,0.690,,,,,,,,,,,,,,,,,,,
2011,All,99,Jharkhand,4,quintile,State,0.303,0.586,,,,,,,,,,,,,,,,,,,
2011,rural,0,Jharkhand,4,quintile,State,0.021,0.125,,,,,,,,,,,,,,,,,,,
2011,urban,1,Jharkhand,4,quintile,State,0.340,0.663,,,,,,,,,,,,,,,,,,,
2011,All,99,Jharkhand,5,quintile,State,0.125,0.338,,,,,,,,,,,,,,,,,,,
2011,rural,0,Jharkhand,5,quintile,State,0.023,0.087,,,,,,,,,,,,,,,,,,,
2011,urban,1,Jharkhand,5,quintile,State,0.289,0.585,,,,,,,,,,,,,,,,,,,
2011,All,99,Karnataka,99,All,State,0.649,0.646,,,,,,,,,,,,,,,,,,,
2011,rural,0,Karnataka,99,All,State,0.414,0.327,,,,,,,,,,,,,,,,,,,
2011,urban,1,Karnataka,99,All,State,0.773,0.815,,,,,,,,,,,,,,,,,,,
2011,All,99,Karnataka,1,quintile,State,0.794,0.786,,,,,,,,,,,,,,,,,,,
2011,rural,0,Karnataka,1,quintile,State,0.721,0.619,,,,,,,,,,,,,,,,,,,
2011,urban,1,Karnataka,1,quintile,State,0.825,0.854,,,,,,,,,,,,,,,,,,,
2011,All,99,Karnataka,2,quintile,State,0.705,0.753,,,,,,,,,,,,,,,,,,,
2011,rural,0,Karnataka,2,quintile,State,0.601,0.474,,,,,,,,,,,,,,,,,,,
2011,urban,1,Karnataka,2,quintile,State,0.741,0.859,,,,,,,,,,,,,,,,,,,
2011,All,99,Karnataka,3,quintile,State,0.759,0.765,,,,,,,,,,,,,,,,,,,
2011,rural,0,Karnataka,3,quintile,State,0.417,0.303,,,,,,,,,,,,,,,,,,,
2011,urban,1,Karnataka,3,quintile,State,0.832,0.872,,,,,,,,,,,,,,,,,,,
2011,All,99,Karnataka,4,quintile,State,0.651,0.629,,,,,,,,,,,,,,,,,,,
2011,rural,0,Karnataka,4,quintile,State,0.243,0.203,,,,,,,,,,,,,,,,,,,
2011,urban,1,Karnataka,4,quintile,State,0.792,0.826,,,,,,,,,,,,,,,,,,,
2011,All,99,Karnataka,5,quintile,State,0.337,0.298,,,,,,,,,,,,,,,,,,,
2011,rural,0,Karnataka,5,quintile,State,0.087,0.033,,,,,,,,,,,,,,,,,,,
2011,urban,1,Karnataka,5,quintile,State,0.677,0.664,,,,,,,,,,,,,,,,,,,
2011,All,99,Kerala,99,All,State,0.820,0.746,,,,,,,,,,,,,,,,,,,
2011,rural,0,Kerala,99,All,State,0.731,0.630,,,,,,,,,,,,,,,,,,,
2011,urban,1,Kerala,99,All,State,0.852,0.788,,,,,,,,,,,,,,,,,,,
2011,All,99,Kerala,1,quintile,State,0.913,0.815,,,,,,,,,,,,,,,,,,,
2011,rural,0,Kerala,1,quintile,State,0.893,0.729,,,,,,,,,,,,,,,,,,,
2011,urban,1,Kerala,1,quintile,State,0.918,0.841,,,,,,,,,,,,,,,,,,,
2011,All,99,Kerala,2,quintile,State,0.892,0.792,,,,,,,,,,,,,,,,,,,
2011,rural,0,Kerala,2,quintile,State,0.852,0.712,,,,,,,,,,,,,,,,,,,
2011,urban,1,Kerala,2,quintile,State,0.909,0.817,,,,,,,,,,,,,,,,,,,
2011,All,99,Kerala,3,quintile,State,0.873,0.788,,,,,,,,,,,,,,,,,,,
2011,rural,0,Kerala,3,quintile,State,0.792,0.668,,,,,,,,,,,,,,,,,,,
2011,urban,1,Kerala,3,quintile,State,0.884,0.821,,,,,,,,,,,,,,,,,,,
2011,All,99,Kerala,4,quintile,State,0.785,0.748,,,,,,,,,,,,,,,,,,,
2011,rural,0,Kerala,4,quintile,State,0.677,0.625,,,,,,,,,,,,,,,,,,,
2011,urban,1,Kerala,4,quintile,State,0.836,0.810,,,,,,,,,,,,,,,,,,,
2011,All,99,Kerala,5,quintile,State,0.635,0.587,,,,,,,,,,,,,,,,,,,
2011,rural,0,Kerala,5,quintile,State,0.441,0.415,,,,,,,,,,,,,,,,,,,
2011,urban,1,Kerala,5,quintile,State,0.711,0.653,,,,,,,,,,,,,,,,,,,
2011,All,99,Ladakh,99,All,State,0.983,0.811,,,,,,,,,,,,,,,,,,,
2011,rural,0,Ladakh,99,All,State,0.944,0.648,,,,,,,,,,,,,,,,,,,
2011,urban,1,Ladakh,99,All,State,0.990,0.840,,,,,,,,,,,,,,,,,,,
2011,All,99,Ladakh,1,quintile,State,1.000,0.732,,,,,,,,,,,,,,,,,,,
2011,rural,0,Ladakh,1,quintile,State,0.919,0.538,,,,,,,,,,,,,,,,,,,
2011,urban,1,Ladakh,1,quintile,State,1.000,0.750,,,,,,,,,,,,,,,,,,,
2011,All,99,Ladakh,2,quintile,State,0.987,0.953,,,,,,,,,,,,,,,,,,,
2011,rural,0,Ladakh,2,quintile,State,0.958,0.834,,,,,,,,,,,,,,,,,,,
2011,urban,1,Ladakh,2,quintile,State,1.000,0.990,,,,,,,,,,,,,,,,,,,
2011,All,99,Ladakh,3,quintile,State,0.995,0.947,,,,,,,,,,,,,,,,,,,
2011,rural,0,Ladakh,3,quintile,State,0.986,1.000,,,,,,,,,,,,,,,,,,,
2011,urban,1,Ladakh,3,quintile,State,1.000,1.000,,,,,,,,,,,,,,,,,,,
2011,All,99,Ladakh,4,quintile,State,0.998,0.696,,,,,,,,,,,,,,,,,,,
2011,rural,0,Ladakh,4,quintile,State,0.851,0.526,,,,,,,,,,,,,,,,,,,
2011,urban,1,Ladakh,4,quintile,State,1.000,0.624,,,,,,,,,,,,,,,,,,,
2011,All,99,Ladakh,5,quintile,State,0.935,0.727,,,,,,,,,,,,,,,,,,,
2011,rural,0,Ladakh,5,quintile,State,0.983,0.222,,,,,,,,,,,,,,,,,,,
2011,urban,1,Ladakh,5,quintile,State,0.950,0.807,,,,,,,,,,,,,,,,,,,
2011,All,99,Lakshadweep,99,All,State,0.975,0.913,,,,,,,,,,,,,,,,,,,
2011,rural,0,Lakshadweep,99,All,State,0.959,0.828,,,,,,,,,,,,,,,,,,,
2011,urban,1,Lakshadweep,99,All,State,0.988,0.987,,,,,,,,,,,,,,,,,,,
2011,All,99,Lakshadweep,1,quintile,State,1.000,0.840,,,,,,,,,,,,,,,,,,,
2011,rural,0,Lakshadweep,1,quintile,State,1.000,0.717,,,,,,,,,,,,,,,,,,,
2011,urban,1,Lakshadweep,1,quintile,State,1.000,1.000,,,,,,,,,,,,,,,,,,,
2011,All,99,Lakshadweep,2,quintile,State,0.997,0.910,,,,,,,,,,,,,,,,,,,
2011,rural,0,Lakshadweep,2,quintile,State,0.997,0.763,,,,,,,,,,,,,,,,,,,
2011,urban,1,Lakshadweep,2,quintile,State,1.000,1.000,,,,,,,,,,,,,,,,,,,
2011,All,99,Lakshadweep,3,quintile,State,0.987,0.996,,,,,,,,,,,,,,,,,,,
2011,rural,0,Lakshadweep,3,quintile,State,0.977,0.997,,,,,,,,,,,,,,,,,,,
2011,urban,1,Lakshadweep,3,quintile,State,1.000,1.000,,,,,,,,,,,,,,,,,,,
2011,All,99,Lakshadweep,4,quintile,State,1.000,0.952,,,,,,,,,,,,,,,,,,,
2011,rural,0,Lakshadweep,4,quintile,State,0.990,0.891,,,,,,,,,,,,,,,,,,,
2011,urban,1,Lakshadweep,4,quintile,State,1.000,1.000,,,,,,,,,,,,,,,,,,,
2011,All,99,Lakshadweep,5,quintile,State,0.890,0.867,,,,,,,,,,,,,,,,,,,
2011,rural,0,Lakshadweep,5,quintile,State,0.830,0.788,,,,,,,,,,,,,,,,,,,
2011,urban,1,Lakshadweep,5,quintile,State,0.938,0.931,,,,,,,,,,,,,,,,,,,
2011,All,99,Madhya Pradesh,99,All,State,0.391,0.643,,,,,,,,,,,,,,,,,,,
2011,rural,0,Madhya Pradesh,99,All,State,0.300,0.371,,,,,,,,,,,,,,,,,,,
2011,urban,1,Madhya Pradesh,99,All,State,0.422,0.736,,,,,,,,,,,,,,,,,,,
2011,All,99,Madhya Pradesh,1,quintile,State,0.565,0.774,,,,,,,,,,,,,,,,,,,
2011,rural,0,Madhya Pradesh,1,quintile,State,0.529,0.583,,,,,,,,,,,,,,,,,,,
2011,urban,1,Madhya Pradesh,1,quintile,State,0.615,0.839,,,,,,,,,,,,,,,,,,,
2011,All,99,Madhya Pradesh,2,quintile,State,0.530,0.700,,,,,,,,,,,,,,,,,,,
2011,rural,0,Madhya Pradesh,2,quintile,State,0.399,0.468,,,,,,,,,,,,,,,,,,,
2011,urban,1,Madhya Pradesh,2,quintile,State,0.534,0.719,,,,,,,,,,,,,,,,,,,
2011,All,99,Madhya Pradesh,3,quintile,State,0.403,0.654,,,,,,,,,,,,,,,,,,,
2011,rural,0,Madhya Pradesh,3,quintile,State,0.310,0.440,,,,,,,,,,,,,,,,,,,
2011,urban,1,Madhya Pradesh,3,quintile,State,0.429,0.717,,,,,,,,,,,,,,,,,,,
2011,All,99,Madhya Pradesh,4,quintile,State,0.314,0.669,,,,,,,,,,,,,,,,,,,
2011,rural,0,Madhya Pradesh,4,quintile,State,0.203,0.278,,,,,,,,,,,,,,,,,,,
2011,urban,1,Madhya Pradesh,4,quintile,State,0.334,0.725,,,,,,,,,,,,,,,,,,,
2011,All,99,Madhya Pradesh,5,quintile,State,0.142,0.416,,,,,,,,,,,,,,,,,,,
2011,rural,0,Madhya Pradesh,5,quintile,State,0.056,0.083,,,,,,,,,,,,,,,,,,,
2011,urban,1,Madhya Pradesh,5,quintile,State,0.198,0.678,,,,,,,,,,,,,,,,,,,
2011,All,99,Maharashtra,99,All,State,0.333,0.466,,,,,,,,,,,,,,,,,,,
2011,rural,0,Maharashtra,99,All,State,0.141,0.215,,,,,,,,,,,,,,,,,,,
2011,urban,1,Maharashtra,99,All,State,0.493,0.673,,,,,,,,,,,,,,,,,,,
2011,All,99,Maharashtra,1,quintile,State,0.556,0.650,,,,,,,,,,,,,,,,,,,
2011,rural,0,Maharashtra,1,quintile,State,0.366,0.402,,,,,,,,,,,,,,,,,,,
2011,urban,1,Maharashtra,1,quintile,State,0.629,0.745,,,,,,,,,,,,,,,,,,,
2011,All,99,Maharashtra,2,quintile,State,0.463,0.626,,,,,,,,,,,,,,,,,,,
2011,rural,0,Maharashtra,2,quintile,State,0.166,0.290,,,,,,,,,,,,,,,,,,,
2011,urban,1,Maharashtra,2,quintile,State,0.549,0.726,,,,,,,,,,,,,,,,,,,
2011,All,99,Maharashtra,3,quintile,State,0.370,0.512,,,,,,,,,,,,,,,,,,,
2011,rural,0,Maharashtra,3,quintile,State,0.105,0.230,,,,,,,,,,,,,,,,,,,
2011,urban,1,Maharashtra,3,quintile,State,0.553,0.729,,,,,,,,,,,,,,,,,,,
2011,All,99,Maharashtra,4,quintile,State,0.199,0.379,,,,,,,,,,,,,,,,,,,
2011,rural,0,Maharashtra,4,quintile,State,0.042,0.118,,,,,,,,,,,,,,,,,,,
2011,urban,1,Maharashtra,4,quintile,State,0.455,0.655,,,,,,,,,,,,,,,,,,,
2011,All,99,Maharashtra,5,quintile,State,0.077,0.159,,,,,,,,,,,,,,,,,,,
2011,rural,0,Maharashtra,5,quintile,State,0.024,0.033,,,,,,,,,,,,,,,,,,,
2011,urban,1,Maharashtra,5,quintile,State,0.276,0.510,,,,,,,,,,,,,,,,,,,
2011,All,99,Manipur,99,All,State,0.099,0.343,,,,,,,,,,,,,,,,,,,
2011,rural,0,Manipur,99,All,State,0.069,0.304,,,,,,,,,,,,,,,,,,,
2011,urban,1,Manipur,99,All,State,0.110,0.358,,,,,,,,,,,,,,,,,,,
2011,All,99,Manipur,1,quintile,State,0.044,0.272,,,,,,,,,,,,,,,,,,,
2011,rural,0,Manipur,1,quintile,State,0.084,0.329,,,,,,,,,,,,,,,,,,,
2011,urban,1,Manipur,1,quintile,State,0.029,0.250,,,,,,,,,,,,,,,,,,,
2011,All,99,Manipur,2,quintile,State,0.046,0.329,,,,,,,,,,,,,,,,,,,
2011,rural,0,Manipur,2,quintile,State,0.047,0.368,,,,,,,,,,,,,,,,,,,
2011,urban,1,Manipur,2,quintile,State,0.045,0.317,,,,,,,,,,,,,,,,,,,
2011,All,99,Manipur,3,quintile,State,0.121,0.408,,,,,,,,,,,,,,,,,,,
2011,rural,0,Manipur,3,quintile,State,0.081,0.331,,,,,,,,,,,,,,,,,,,
2011,urban,1,Manipur,3,quintile,State,0.126,0.432,,,,,,,,,,,,,,,,,,,
2011,All,99,Manipur,4,quintile,State,0.125,0.346,,,,,,,,,,,,,,,,,,,
2011,rural,0,Manipur,4,quintile,State,0.092,0.281,,,,,,,,,,,,,,,,,,,
2011,urban,1,Manipur,4,quintile,State,0.148,0.380,,,,,,,,,,,,,,,,,,,
2011,All,99,Manipur,5,quintile,State,0.157,0.362,,,,,,,,,,,,,,,,,,,
2011,rural,0,Manipur,5,quintile,State,0.042,0.211,,,,,,,,,,,,,,,,,,,
2011,urban,1,Manipur,5,quintile,State,0.200,0.413,,,,,,,,,,,,,,,,,,,
2011,All,99,Meghalaya,99,All,State,0.705,0.495,,,,,,,,,,,,,,,,,,,
2011,rural,0,Meghalaya,99,All,State,0.393,0.104,,,,,,,,,,,,,,,,,,,
2011,urban,1,Meghalaya,99,All,State,0.781,0.591,,,,,,,,,,,,,,,,,,,
2011,All,99,Meghalaya,1,quintile,State,0.862,0.726,,,,,,,,,,,,,,,,,,,
2011,rural,0,Meghalaya,1,quintile,State,0.423,0.322,,,,,,,,,,,,,,,,,,,
2011,urban,1,Meghalaya,1,quintile,State,0.927,0.832,,,,,,,,,,,,,,,,,,,
2011,All,99,Meghalaya,2,quintile,State,0.842,0.566,,,,,,,,,,,,,,,,,,,
2011,rural,0,Meghalaya,2,quintile,State,0.508,0.107,,,,,,,,,,,,,,,,,,,
2011,urban,1,Meghalaya,2,quintile,State,0.890,0.548,,,,,,,,,,,,,,,,,,,
2011,All,99,Meghalaya,3,quintile,State,0.754,0.560,,,,,,,,,,,,,,,,,,,
2011,rural,0,Meghalaya,3,quintile,State,0.358,0.037,,,,,,,,,,,,,,,,,,,
2011,urban,1,Meghalaya,3,quintile,State,0.794,0.630,,,,,,,,,,,,,,,,,,,
2011,All,99,Meghalaya,4,quintile,State,0.622,0.437,,,,,,,,,,,,,,,,,,,
2011,rural,0,Meghalaya,4,quintile,State,0.484,0.050,,,,,,,,,,,,,,,,,,,
2011,urban,1,Meghalaya,4,quintile,State,0.722,0.570,,,,,,,,,,,,,,,,,,,
2011,All,99,Meghalaya,5,quintile,State,0.444,0.185,,,,,,,,,,,,,,,,,,,
2011,rural,0,Meghalaya,5,quintile,State,0.181,0.003,,,,,,,,,,,,,,,,,,,
2011,urban,1,Meghalaya,5,quintile,State,0.568,0.371,,,,,,,,,,,,,,,,,,,
2011,All,99,Mizoram,99,All,State,0.969,0.443,,,,,,,,,,,,,,,,,,,
2011,rural,0,Mizoram,99,All,State,0.951,0.405,,,,,,,,,,,,,,,,,,,
2011,urban,1,Mizoram,99,All,State,0.984,0.477,,,,,,,,,,,,,,,,,,,
2011,All,99,Mizoram,1,quintile,State,0.979,0.444,,,,,,,,,,,,,,,,,,,
2011,rural,0,Mizoram,1,quintile,State,0.976,0.359,,,,,,,,,,,,,,,,,,,
2011,urban,1,Mizoram,1,quintile,State,0.975,0.544,,,,,,,,,,,,,,,,,,,
2011,All,99,Mizoram,2,quintile,State,0.974,0.452,,,,,,,,,,,,,,,,,,,
2011,rural,0,Mizoram,2,quintile,State,0.940,0.368,,,,,,,,,,,,,,,,,,,
2011,urban,1,Mizoram,2,quintile,State,0.976,0.386,,,,,,,,,,,,,,,,,,,
2011,All,99,Mizoram,3,quintile,State,0.972,0.458,,,,,,,,,,,,,,,,,,,
2011,rural,0,Mizoram,3,quintile,State,0.967,0.312,,,,,,,,,,,,,,,,,,,
2011,urban,1,Mizoram,3,quintile,State,1.000,0.590,,,,,,,,,,,,,,,,,,,
2011,All,99,Mizoram,4,quintile,State,0.979,0.396,,,,,,,,,,,,,,,,,,,
2011,rural,0,Mizoram,4,quintile,State,0.949,0.518,,,,,,,,,,,,,,,,,,,
2011,urban,1,Mizoram,4,quintile,State,0.987,0.444,,,,,,,,,,,,,,,,,,,
2011,All,99,Mizoram,5,quintile,State,0.937,0.466,,,,,,,,,,,,,,,,,,,
2011,rural,0,Mizoram,5,quintile,State,0.923,0.471,,,,,,,,,,,,,,,,,,,
2011,urban,1,Mizoram,5,quintile,State,0.983,0.418,,,,,,,,,,,,,,,,,,,
2011,All,99,Nagaland,99,All,State,0.146,0.058,,,,,,,,,,,,,,,,,,,
2011,rural,0,Nagaland,99,All,State,0.106,0.029,,,,,,,,,,,,,,,,,,,
2011,urban,1,Nagaland,99,All,State,0.168,0.075,,,,,,,,,,,,,,,,,,,
2011,All,99,Nagaland,1,quintile,State,0.225,0.067,,,,,,,,,,,,,,,,,,,
2011,rural,0,Nagaland,1,quintile,State,0.256,0.109,,,,,,,,,,,,,,,,,,,
2011,urban,1,Nagaland,1,quintile,State,0.201,0.124,,,,,,,,,,,,,,,,,,,
2011,All,99,Nagaland,2,quintile,State,0.101,0.079,,,,,,,,,,,,,,,,,,,
2011,rural,0,Nagaland,2,quintile,State,0.109,0.029,,,,,,,,,,,,,,,,,,,
2011,urban,1,Nagaland,2,quintile,State,0.094,0.018,,,,,,,,,,,,,,,,,,,
2011,All,99,Nagaland,3,quintile,State,0.163,0.063,,,,,,,,,,,,,,,,,,,
2011,rural,0,Nagaland,3,quintile,State,0.060,0.002,,,,,,,,,,,,,,,,,,,
2011,urban,1,Nagaland,3,quintile,State,0.212,0.081,,,,,,,,,,,,,,,,,,,
2011,All,99,Nagaland,4,quintile,State,0.180,0.072,,,,,,,,,,,,,,,,,,,
2011,rural,0,Nagaland,4,quintile,State,0.090,0.000,,,,,,,,,,,,,,,,,,,
2011,urban,1,Nagaland,4,quintile,State,0.238,0.120,,,,,,,,,,,,,,,,,,,
2011,All,99,Nagaland,5,quintile,State,0.059,0.010,,,,,,,,,,,,,,,,,,,
2011,rural,0,Nagaland,5,quintile,State,0.004,0.000,,,,,,,,,,,,,,,,,,,
2011,urban,1,Nagaland,5,quintile,State,0.096,0.030,,,,,,,,,,,,,,,,,,,
2011,All,99,Odisha,99,All,State,0.631,0.750,,,,,,,,,,,,,,,,,,,
2011,rural,0,Odisha,99,All,State,0.358,0.444,,,,,,,,,,,,,,,,,,,
2011,urban,1,Odisha,99,All,State,0.678,0.803,,,,,,,,,,,,,,,,,,,
2011,All,99,Odisha,1,quintile,State,0.733,0.828,,,,,,,,,,,,,,,,,,,
2011,rural,0,Odisha,1,quintile,State,0.524,0.643,,,,,,,,,,,,,,,,,,,
2011,urban,1,Odisha,1,quintile,State,0.758,0.849,,,,,,,,,,,,,,,,,,,
2011,All,99,Odisha,2,quintile,State,0.676,0.797,,,,,,,,,,,,,,,,,,,
2011,rural,0,Odisha,2,quintile,State,0.492,0.628,,,,,,,,,,,,,,,,,,,
2011,urban,1,Odisha,2,quintile,State,0.694,0.815,,,,,,,,,,,,,,,,,,,
2011,All,99,Odisha,3,quintile,State,0.701,0.798,,,,,,,,,,,,,,,,,,,
2011,rural,0,Odisha,3,quintile,State,0.382,0.464,,,,,,,,,,,,,,,,,,,
2011,urban,1,Odisha,3,quintile,State,0.745,0.814,,,,,,,,,,,,,,,,,,,
2011,All,99,Odisha,4,quintile,State,0.601,0.741,,,,,,,,,,,,,,,,,,,
2011,rural,0,Odisha,4,quintile,State,0.253,0.372,,,,,,,,,,,,,,,,,,,
2011,urban,1,Odisha,4,quintile,State,0.636,0.804,,,,,,,,,,,,,,,,,,,
2011,All,99,Odisha,5,quintile,State,0.444,0.587,,,,,,,,,,,,,,,,,,,
2011,rural,0,Odisha,5,quintile,State,0.138,0.111,,,,,,,,,,,,,,,,,,,
2011,urban,1,Odisha,5,quintile,State,0.558,0.736,,,,,,,,,,,,,,,,,,,
2011,All,99,Puducherry,99,All,State,0.812,0.263,,,,,,,,,,,,,,,,,,,
2011,rural,0,Puducherry,99,All,State,0.821,0.231,,,,,,,,,,,,,,,,,,,
2011,urban,1,Puducherry,99,All,State,0.798,0.318,,,,,,,,,,,,,,,,,,,
2011,All,99,Puducherry,1,quintile,State,0.866,0.243,,,,,,,,,,,,,,,,,,,
2011,rural,0,Puducherry,1,quintile,State,0.873,0.465,,,,,,,,,,,,,,,,,,,
2011,urban,1,Puducherry,1,quintile,State,0.795,0.161,,,,,,,,,,,,,,,,,,,
2011,All,99,Puducherry,2,quintile,State,0.862,0.479,,,,,,,,,,,,,,,,,,,
2011,rural,0,Puducherry,2,quintile,State,0.773,0.339,,,,,,,,,,,,,,,,,,,
2011,urban,1,Puducherry,2,quintile,State,0.986,0.253,,,,,,,,,,,,,,,,,,,
2011,All,99,Puducherry,3,quintile,State,0.683,0.288,,,,,,,,,,,,,,,,,,,
2011,rural,0,Puducherry,3,quintile,State,0.855,0.173,,,,,,,,,,,,,,,,,,,
2011,urban,1,Puducherry,3,quintile,State,0.691,0.448,,,,,,,,,,,,,,,,,,,
2011,All,99,Puducherry,4,quintile,State,0.912,0.250,,,,,,,,,,,,,,,,,,,
2011,rural,0,Puducherry,4,quintile,State,0.859,0.129,,,,,,,,,,,,,,,,,,,
2011,urban,1,Puducherry,4,quintile,State,0.693,0.358,,,,,,,,,,,,,,,,,,,
2011,All,99,Puducherry,5,quintile,State,0.741,0.052,,,,,,,,,,,,,,,,,,,
2011,rural,0,Puducherry,5,quintile,State,0.744,0.045,,,,,,,,,,,,,,,,,,,
2011,urban,1,Puducherry,5,quintile,State,0.828,0.366,,,,,,,,,,,,,,,,,,,
2011,All,99,Punjab,99,All,State,0.187,0.136,,,,,,,,,,,,,,,,,,,
2011,rural,0,Punjab,99,All,State,0.092,0.048,,,,,,,,,,,,,,,,,,,
2011,urban,1,Punjab,99,All,State,0.242,0.187,,,,,,,,,,,,,,,,,,,
2011,All,99,Punjab,1,quintile,State,0.384,0.269,,,,,,,,,,,,,,,,,,,
2011,rural,0,Punjab,1,quintile,State,0.209,0.126,,,,,,,,,,,,,,,,,,,
2011,urban,1,Punjab,1,quintile,State,0.473,0.353,,,,,,,,,,,,,,,,,,,
2011,All,99,Punjab,2,quintile,State,0.271,0.161,,,,,,,,,,,,,,,,,,,
2011,rural,0,Punjab,2,quintile,State,0.146,0.062,,,,,,,,,,,,,,,,,,,
2011,urban,1,Punjab,2,quintile,State,0.362,0.210,,,,,,,,,,,,,,,,,,,
2011,All,99,Punjab,3,quintile,State,0.150,0.115,,,,,,,,,,,,,,,,,,,
2011,rural,0,Punjab,3,quintile,State,0.069,0.043,,,,,,,,,,,,,,,,,,,
2011,urban,1,Punjab,3,quintile,State,0.181,0.158,,,,,,,,,,,,,,,,,,,
2011,All,99,Punjab,4,quintile,State,0.091,0.093,,,,,,,,,,,,,,,,,,,
2011,rural,0,Punjab,4,quintile,State,0.025,0.008,,,,,,,,,,,,,,,,,,,
2011,urban,1,Punjab,4,quintile,State,0.138,0.148,,,,,,,,,,,,,,,,,,,
2011,All,99,Punjab,5,quintile,State,0.035,0.040,,,,,,,,,,,,,,,,,,,
2011,rural,0,Punjab,5,quintile,State,0.010,0.000,,,,,,,,,,,,,,,,,,,
2011,urban,1,Punjab,5,quintile,State,0.051,0.063,,,,,,,,,,,,,,,,,,,
2011,All,99,Rajasthan,99,All,State,0.266,0.665,,,,,,,,,,,,,,,,,,,
2011,rural,0,Rajasthan,99,All,State,0.208,0.237,,,,,,,,,,,,,,,,,,,
2011,urban,1,Rajasthan,99,All,State,0.284,0.794,,,,,,,,,,,,,,,,,,,
2011,All,99,Rajasthan,1,quintile,State,0.459,0.812,,,,,,,,,,,,,,,,,,,
2011,rural,0,Rajasthan,1,quintile,State,0.386,0.502,,,,,,,,,,,,,,,,,,,
2011,urban,1,Rajasthan,1,quintile,State,0.474,0.850,,,,,,,,,,,,,,,,,,,
2011,All,99,Rajasthan,2,quintile,State,0.276,0.762,,,,,,,,,,,,,,,,,,,
2011,rural,0,Rajasthan,2,quintile,State,0.257,0.328,,,,,,,,,,,,,,,,,,,
2011,urban,1,Rajasthan,2,quintile,State,0.294,0.852,,,,,,,,,,,,,,,,,,,
2011,All,99,Rajasthan,3,quintile,State,0.264,0.712,,,,,,,,,,,,,,,,,,,
2011,rural,0,Rajasthan,3,quintile,State,0.183,0.223,,,,,,,,,,,,,,,,,,,
2011,urban,1,Rajasthan,3,quintile,State,0.262,0.820,,,,,,,,,,,,,,,,,,,
2011,All,99,Rajasthan,4,quintile,State,0.200,0.616,,,,,,,,,,,,,,,,,,,
2011,rural,0,Rajasthan,4,quintile,State,0.176,0.097,,,,,,,,,,,,,,,,,,,
2011,urban,1,Rajasthan,4,quintile,State,0.229,0.787,,,,,,,,,,,,,,,,,,,
2011,All,99,Rajasthan,5,quintile,State,0.132,0.421,,,,,,,,,,,,,,,,,,,
2011,rural,0,Rajasthan,5,quintile,State,0.037,0.036,,,,,,,,,,,,,,,,,,,
2011,urban,1,Rajasthan,5,quintile,State,0.159,0.661,,,,,,,,,,,,,,,,,,,
2011,All,99,Sikkim,99,All,State,0.746,0.527,,,,,,,,,,,,,,,,,,,
2011,rural,0,Sikkim,99,All,State,0.568,0.063,,,,,,,,,,,,,,,,,,,
2011,urban,1,Sikkim,99,All,State,0.789,0.637,,,,,,,,,,,,,,,,,,,
2011,All,99,Sikkim,1,quintile,State,0.847,0.673,,,,,,,,,,,,,,,,,,,
2011,rural,0,Sikkim,1,quintile,State,0.657,0.052,,,,,,,,,,,,,,,,,,,
2011,urban,1,Sikkim,1,quintile,State,0.883,0.792,,,,,,,,,,,,,,,,,,,
2011,All,99,Sikkim,2,quintile,State,0.819,0.719,,,,,,,,,,,,,,,,,,,
2011,rural,0,Sikkim,2,quintile,State,0.612,0.118,,,,,,,,,,,,,,,,,,,
2011,urban,1,Sikkim,2,quintile,State,0.912,0.779,,,,,,,,,,,,,,,,,,,
2011,All,99,Sikkim,3,quintile,State,0.805,0.566,,,,,,,,,,,,,,,,,,,
2011,rural,0,Sikkim,3,quintile,State,0.690,0.126,,,,,,,,,,,,,,,,,,,
2011,urban,1,Sikkim,3,quintile,State,0.768,0.605,,,,,,,,,,,,,,,,,,,
2011,All,99,Sikkim,4,quintile,State,0.697,0.415,,,,,,,,,,,,,,,,,,,
2011,rural,0,Sikkim,4,quintile,State,0.602,0.011,,,,,,,,,,,,,,,,,,,
2011,urban,1,Sikkim,4,quintile,State,0.727,0.572,,,,,,,,,,,,,,,,,,,
2011,All,99,Sikkim,5,quintile,State,0.565,0.260,,,,,,,,,,,,,,,,,,,
2011,rural,0,Sikkim,5,quintile,State,0.267,0.000,,,,,,,,,,,,,,,,,,,
