,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,sector,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
37919,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Chhattisgarh,NA,NA,EmpType,NA,NA,NA,NA
37920,11362.36,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Madhya Pradesh,NA,NA,EmpType,NA,NA,NA,1
37921,9772.68,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Madhya Pradesh,NA,NA,EmpType,NA,NA,NA,2
37922,6091.57,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Madhya Pradesh,NA,NA,EmpType,NA,NA,NA,3
37923,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Madhya Pradesh,NA,NA,EmpType,NA,NA,NA,NA
37924,14387.7,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Gujarat,NA,NA,EmpType,NA,NA,NA,1
37925,13338.51,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Gujarat,NA,NA,EmpType,NA,NA,NA,2
37926,6928.45,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Gujarat,NA,NA,EmpType,NA,NA,NA,3
37927,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Gujarat,NA,NA,EmpType,NA,NA,NA,NA
37928,14102.58,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Daman and Diu,NA,NA,EmpType,NA,NA,NA,1
37929,13448.7,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Daman and Diu,NA,NA,EmpType,NA,NA,NA,2
37930,8381.13,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Daman and Diu,NA,NA,EmpType,NA,NA,NA,3
37931,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Daman and Diu,NA,NA,EmpType,NA,NA,NA,NA
37932,17026.91,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Maharashtra,NA,NA,EmpType,NA,NA,NA,1
37933,13106.62,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Maharashtra,NA,NA,EmpType,NA,NA,NA,2
37934,5998.09,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Maharashtra,NA,NA,EmpType,NA,NA,NA,3
37935,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Maharashtra,NA,NA,EmpType,NA,NA,NA,NA
37936,12442.64,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andhra Pradesh,NA,NA,EmpType,NA,NA,NA,1
37937,11730.7,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andhra Pradesh,NA,NA,EmpType,NA,NA,NA,2
37938,7090.62,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andhra Pradesh,NA,NA,EmpType,NA,NA,NA,3
37939,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andhra Pradesh,NA,NA,EmpType,NA,NA,NA,NA
37940,15939.05,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Karnataka,NA,NA,EmpType,NA,NA,NA,1
37941,12219.55,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Karnataka,NA,NA,EmpType,NA,NA,NA,2
37942,7253.43,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Karnataka,NA,NA,EmpType,NA,NA,NA,3
37943,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Karnataka,NA,NA,EmpType,NA,NA,NA,NA
37944,22092.63,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Goa,NA,NA,EmpType,NA,NA,NA,1
37945,25453.28,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Goa,NA,NA,EmpType,NA,NA,NA,2
37946,10628.19,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Goa,NA,NA,EmpType,NA,NA,NA,3
37947,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Goa,NA,NA,EmpType,NA,NA,NA,NA
37948,42802.39,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Lakshadweep,NA,NA,EmpType,NA,NA,NA,1
37949,14267.46,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Lakshadweep,NA,NA,EmpType,NA,NA,NA,2
37950,12313.16,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Lakshadweep,NA,NA,EmpType,NA,NA,NA,3
37951,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Lakshadweep,NA,NA,EmpType,NA,NA,NA,NA
37952,16194.82,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Kerala,NA,NA,EmpType,NA,NA,NA,1
37953,13495.68,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Kerala,NA,NA,EmpType,NA,NA,NA,2
37954,11051.82,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Kerala,NA,NA,EmpType,NA,NA,NA,3
37955,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Kerala,NA,NA,EmpType,NA,NA,NA,NA
37956,13417.39,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Tamil Nadu,NA,NA,EmpType,NA,NA,NA,1
37957,13161.54,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Tamil Nadu,NA,NA,EmpType,NA,NA,NA,2
37958,7125.46,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Tamil Nadu,NA,NA,EmpType,NA,NA,NA,3
37959,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Tamil Nadu,NA,NA,EmpType,NA,NA,NA,NA
37960,16909.26,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Puducherry,NA,NA,EmpType,NA,NA,NA,1
37961,20021.94,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Puducherry,NA,NA,EmpType,NA,NA,NA,2
37962,10788.68,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Puducherry,NA,NA,EmpType,NA,NA,NA,3
37963,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Puducherry,NA,NA,EmpType,NA,NA,NA,NA
37964,22009.41,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andaman and Nicobar Islands,NA,NA,EmpType,NA,NA,NA,1
37965,13530.02,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andaman and Nicobar Islands,NA,NA,EmpType,NA,NA,NA,2
37966,14042.81,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andaman and Nicobar Islands,NA,NA,EmpType,NA,NA,NA,3
37967,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Andaman and Nicobar Islands,NA,NA,EmpType,NA,NA,NA,NA
37968,16398.15,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Telangana,NA,NA,EmpType,NA,NA,NA,1
37969,11625.71,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Telangana,NA,NA,EmpType,NA,NA,NA,2
37970,9982.69,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Telangana,NA,NA,EmpType,NA,NA,NA,3
37971,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Telangana,NA,NA,EmpType,NA,NA,NA,NA
37972,7023.05,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Jammu and Kashmir,1,NA,EmpType,NA,NA,NA,1
37973,4069.6,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Jammu and Kashmir,1,NA,EmpType,NA,NA,NA,2
37974,6158.42,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Jammu and Kashmir,1,NA,EmpType,NA,NA,NA,3
37975,13766.8,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Jammu and Kashmir,2,NA,EmpType,NA,NA,NA,1
37976,10215.35,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Jammu and Kashmir,2,NA,EmpType,NA,NA,NA,2
37977,9602.92,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Jammu and Kashmir,2,NA,EmpType,NA,NA,NA,3
37978,25677.55,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Jammu and Kashmir,3,NA,EmpType,NA,NA,NA,1
37979,13594.84,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Jammu and Kashmir,3,NA,EmpType,NA,NA,NA,2
37980,11706.41,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Jammu and Kashmir,3,NA,EmpType,NA,NA,NA,3
37981,35857.71,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Jammu and Kashmir,4,NA,EmpType,NA,NA,NA,1
37982,19245.05,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Jammu and Kashmir,4,NA,EmpType,NA,NA,NA,2
37983,14128.6,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Jammu and Kashmir,4,NA,EmpType,NA,NA,NA,3
37984,46293.41,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Jammu and Kashmir,5,NA,EmpType,NA,NA,NA,1
37985,25782.93,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Jammu and Kashmir,5,NA,EmpType,NA,NA,NA,2
37986,15608.55,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Jammu and Kashmir,5,NA,EmpType,NA,NA,NA,3
37987,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Jammu and Kashmir,NA,NA,EmpType,NA,NA,NA,1
37988,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Jammu and Kashmir,NA,NA,EmpType,NA,NA,NA,2
37989,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Jammu and Kashmir,NA,NA,EmpType,NA,NA,NA,NA
37990,5365.79,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Himachal Pradesh,1,NA,EmpType,NA,NA,NA,1
37991,1678,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Himachal Pradesh,1,NA,EmpType,NA,NA,NA,2
37992,4685.96,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Himachal Pradesh,1,NA,EmpType,NA,NA,NA,3
37993,10140.24,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Himachal Pradesh,2,NA,EmpType,NA,NA,NA,1
37994,4061.92,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Himachal Pradesh,2,NA,EmpType,NA,NA,NA,2
37995,6938.37,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Himachal Pradesh,2,NA,EmpType,NA,NA,NA,3
37996,15853.31,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Himachal Pradesh,3,NA,EmpType,NA,NA,NA,1
37997,7383.21,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Himachal Pradesh,3,NA,EmpType,NA,NA,NA,2
37998,10674.57,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Himachal Pradesh,3,NA,EmpType,NA,NA,NA,3
37999,31367.13,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Himachal Pradesh,4,NA,EmpType,NA,NA,NA,1
38000,12185.77,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Himachal Pradesh,4,NA,EmpType,NA,NA,NA,2
38001,14085.19,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Himachal Pradesh,4,NA,EmpType,NA,NA,NA,3
38002,56931.02,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Himachal Pradesh,5,NA,EmpType,NA,NA,NA,1
38003,24424.17,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Himachal Pradesh,5,NA,EmpType,NA,NA,NA,2
38004,16247.69,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Himachal Pradesh,5,NA,EmpType,NA,NA,NA,3
38005,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Himachal Pradesh,NA,NA,EmpType,NA,NA,NA,1
38006,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Himachal Pradesh,NA,NA,EmpType,NA,NA,NA,2
38007,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Himachal Pradesh,NA,NA,EmpType,NA,NA,NA,NA
38008,5675.64,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Punjab,1,NA,EmpType,NA,NA,NA,1
38009,6277.79,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Punjab,1,NA,EmpType,NA,NA,NA,2
38010,4751.43,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Punjab,1,NA,EmpType,NA,NA,NA,3
38011,10002.37,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Punjab,2,NA,EmpType,NA,NA,NA,1
38012,11805.62,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Punjab,2,NA,EmpType,NA,NA,NA,2
38013,8212.34,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Punjab,2,NA,EmpType,NA,NA,NA,3
38014,13858.32,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Punjab,3,NA,EmpType,NA,NA,NA,1
38015,17013.87,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Punjab,3,NA,EmpType,NA,NA,NA,2
38016,10525.31,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Punjab,3,NA,EmpType,NA,NA,NA,3
38017,18445.82,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Punjab,4,NA,EmpType,NA,NA,NA,1
38018,24835.41,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Punjab,4,NA,EmpType,NA,NA,NA,2
38019,12500.07,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Punjab,4,NA,EmpType,NA,NA,NA,3
38020,53712.61,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Punjab,5,NA,EmpType,NA,NA,NA,1
38021,41422.68,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Punjab,5,NA,EmpType,NA,NA,NA,2
38022,14735.43,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Punjab,5,NA,EmpType,NA,NA,NA,3
38023,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Punjab,NA,NA,EmpType,NA,NA,NA,1
38024,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Punjab,NA,NA,EmpType,NA,NA,NA,2
38025,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Punjab,NA,NA,EmpType,NA,NA,NA,NA
38026,8448.67,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Chandigarh,1,NA,EmpType,NA,NA,NA,1
38027,6903.95,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Chandigarh,1,NA,EmpType,NA,NA,NA,2
38028,9468.27,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Chandigarh,1,NA,EmpType,NA,NA,NA,3
38029,11655.17,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Chandigarh,2,NA,EmpType,NA,NA,NA,1
38030,13932.67,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Chandigarh,2,NA,EmpType,NA,NA,NA,2
38031,14785.17,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Chandigarh,2,NA,EmpType,NA,NA,NA,3
38032,17026.91,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Chandigarh,3,NA,EmpType,NA,NA,NA,1
38033,27865.33,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Chandigarh,3,NA,EmpType,NA,NA,NA,2
38034,16377.11,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Chandigarh,3,NA,EmpType,NA,NA,NA,3
38035,28378.19,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Chandigarh,4,NA,EmpType,NA,NA,NA,1
38036,65560.32,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Chandigarh,4,NA,EmpType,NA,NA,NA,2
38037,16569.47,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Chandigarh,4,NA,EmpType,NA,NA,NA,3
38038,48327.63,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Chandigarh,5,NA,EmpType,NA,NA,NA,1
38039,70945.48,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Chandigarh,5,NA,EmpType,NA,NA,NA,2
38040,16897.33,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Chandigarh,5,NA,EmpType,NA,NA,NA,3
38041,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Chandigarh,NA,NA,EmpType,NA,NA,NA,2
38042,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Chandigarh,NA,NA,EmpType,NA,NA,NA,NA
38043,8445.4,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Uttarakhand,1,NA,EmpType,NA,NA,NA,1
38044,5187.34,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Uttarakhand,1,NA,EmpType,NA,NA,NA,2
38045,5557.86,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Uttarakhand,1,NA,EmpType,NA,NA,NA,3
38046,11413.97,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Uttarakhand,2,NA,EmpType,NA,NA,NA,1
38047,11353.81,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Uttarakhand,2,NA,EmpType,NA,NA,NA,2
38048,7410.48,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Uttarakhand,2,NA,EmpType,NA,NA,NA,3
38049,16948.93,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Uttarakhand,3,NA,EmpType,NA,NA,NA,1
38050,14599.01,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Uttarakhand,3,NA,EmpType,NA,NA,NA,2
38051,9048.64,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Uttarakhand,3,NA,EmpType,NA,NA,NA,3
38052,28151.34,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Uttarakhand,4,NA,EmpType,NA,NA,NA,1
38053,18646.51,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Uttarakhand,4,NA,EmpType,NA,NA,NA,2
38054,10949.26,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Uttarakhand,4,NA,EmpType,NA,NA,NA,3
38055,50239.75,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Uttarakhand,5,NA,EmpType,NA,NA,NA,1
38056,28686.94,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Uttarakhand,5,NA,EmpType,NA,NA,NA,2
38057,12948.93,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Uttarakhand,5,NA,EmpType,NA,NA,NA,3
38058,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Uttarakhand,NA,NA,EmpType,NA,NA,NA,1
38059,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Uttarakhand,NA,NA,EmpType,NA,NA,NA,2
38060,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Uttarakhand,NA,NA,EmpType,NA,NA,NA,NA
38061,9173.67,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Haryana,1,NA,EmpType,NA,NA,NA,1
38062,6259.26,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Haryana,1,NA,EmpType,NA,NA,NA,2
38063,4444.66,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Haryana,1,NA,EmpType,NA,NA,NA,3
38064,12863.16,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Haryana,2,NA,EmpType,NA,NA,NA,1
38065,13282.61,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Haryana,2,NA,EmpType,NA,NA,NA,2
38066,8296.69,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Haryana,2,NA,EmpType,NA,NA,NA,3
38067,16928.73,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Haryana,3,NA,EmpType,NA,NA,NA,1
38068,16807.79,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Haryana,3,NA,EmpType,NA,NA,NA,2
38069,10447.52,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Haryana,3,NA,EmpType,NA,NA,NA,3
38070,23992.67,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Haryana,4,NA,EmpType,NA,NA,NA,1
38071,24341.56,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Haryana,4,NA,EmpType,NA,NA,NA,2
38072,12546.29,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Haryana,4,NA,EmpType,NA,NA,NA,3
38073,50074.06,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Haryana,5,NA,EmpType,NA,NA,NA,1
38074,38632.86,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Haryana,5,NA,EmpType,NA,NA,NA,2
38075,16593.38,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Haryana,5,NA,EmpType,NA,NA,NA,3
38076,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Haryana,NA,NA,EmpType,NA,NA,NA,2
38077,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Haryana,NA,NA,EmpType,NA,NA,NA,NA
38078,8097.41,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Delhi,1,NA,EmpType,NA,NA,NA,1
38079,10780.82,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Delhi,1,NA,EmpType,NA,NA,NA,2
38080,6920.45,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Delhi,1,NA,EmpType,NA,NA,NA,3
38081,13456.42,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Delhi,2,NA,EmpType,NA,NA,NA,1
38082,16194.82,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Delhi,2,NA,EmpType,NA,NA,NA,2
38083,10395.79,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Delhi,2,NA,EmpType,NA,NA,NA,3
38084,16289.87,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Delhi,3,NA,EmpType,NA,NA,NA,1
38085,21436.73,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Delhi,3,NA,EmpType,NA,NA,NA,2
38086,16100.87,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Delhi,3,NA,EmpType,NA,NA,NA,3
38087,23043.51,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Delhi,4,NA,EmpType,NA,NA,NA,1
38088,27110.01,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Delhi,4,NA,EmpType,NA,NA,NA,2
38089,16242.21,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Delhi,4,NA,EmpType,NA,NA,NA,3
38090,60378.25,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Delhi,5,NA,EmpType,NA,NA,NA,1
38091,67086.95,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Delhi,5,NA,EmpType,NA,NA,NA,2
38092,20096.94,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Delhi,5,NA,EmpType,NA,NA,NA,3
38093,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Delhi,NA,NA,EmpType,NA,NA,NA,2
38094,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Delhi,NA,NA,EmpType,NA,NA,NA,NA
38095,6755.31,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Rajasthan,1,NA,EmpType,NA,NA,NA,1
38096,5038.66,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Rajasthan,1,NA,EmpType,NA,NA,NA,2
38097,5294.74,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Rajasthan,1,NA,EmpType,NA,NA,NA,3
38098,10808.5,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Rajasthan,2,NA,EmpType,NA,NA,NA,1
38099,8147.26,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Rajasthan,2,NA,EmpType,NA,NA,NA,2
38100,8206.38,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Rajasthan,2,NA,EmpType,NA,NA,NA,3
38101,13604.84,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Rajasthan,3,NA,EmpType,NA,NA,NA,1
38102,10941.84,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Rajasthan,3,NA,EmpType,NA,NA,NA,2
38103,10158.81,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Rajasthan,3,NA,EmpType,NA,NA,NA,3
38104,20427.01,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Rajasthan,4,NA,EmpType,NA,NA,NA,1
38105,13727.11,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Rajasthan,4,NA,EmpType,NA,NA,NA,2
38106,12244.35,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Rajasthan,4,NA,EmpType,NA,NA,NA,3
38107,47870.55,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Rajasthan,5,NA,EmpType,NA,NA,NA,1
38108,21543.66,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Rajasthan,5,NA,EmpType,NA,NA,NA,2
38109,14465.9,NA,2017,State,All,Emp Type,5,state_quint,2017,99,NA,Rajasthan,5,NA,EmpType,NA,NA,NA,3
38110,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Rajasthan,NA,NA,EmpType,NA,NA,NA,1
38111,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Rajasthan,NA,NA,EmpType,NA,NA,NA,2
38112,NA,NA,2017,State,All,Emp Type,Total,state_quint,2017,99,NA,Rajasthan,NA,NA,EmpType,NA,NA,NA,NA
38113,5441.94,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Uttar Pradesh,1,NA,EmpType,NA,NA,NA,1
38114,3490.24,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Uttar Pradesh,1,NA,EmpType,NA,NA,NA,2
38115,3589.97,NA,2017,State,All,Emp Type,1,state_quint,2017,99,NA,Uttar Pradesh,1,NA,EmpType,NA,NA,NA,3
38116,8420.25,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Uttar Pradesh,2,NA,EmpType,NA,NA,NA,1
38117,6985.66,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Uttar Pradesh,2,NA,EmpType,NA,NA,NA,2
38118,6001.06,NA,2017,State,All,Emp Type,2,state_quint,2017,99,NA,Uttar Pradesh,2,NA,EmpType,NA,NA,NA,3
38119,11474.78,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Uttar Pradesh,3,NA,EmpType,NA,NA,NA,1
38120,9779.93,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Uttar Pradesh,3,NA,EmpType,NA,NA,NA,2
38121,7484.64,NA,2017,State,All,Emp Type,3,state_quint,2017,99,NA,Uttar Pradesh,3,NA,EmpType,NA,NA,NA,3
38122,20558.42,NA,2017,State,All,Emp Type,4,state_quint,2017,99,NA,Uttar Pradesh,4,NA,EmpType,NA,NA,NA,1
