,urban,sector,sector_type,year,state,dem,working_age,age_cohort,edu_cat_1,edu_cat_2,edu_cat_3,edu_cat_4,edu_cat_female_1,edu_cat_female_2,edu_cat_female_3,edu_cat_female_4,edu_cat_male_1,edu_cat_male_2,edu_cat_male_3,edu_cat_male_4,vocat1,vocat1_female,vocat1_male
3287,1,1,Urban,2020,Chhattisgarh,Working_Age,Below working age,NA,0.730560601,0.269439399,0,0,0.317021757,0.134377733,0,0,0.413538843,0.135061681,0,0,0,0,0
4037,.,99,All,2019,Chhattisgarh,Working_Age,Below working age,NA,0.707519531,0.291234553,0.001245932,0,0.325734049,0.141946897,0.000969995,0,0.381741256,0.149268389,0.000275806,0,0.005006014,0.002675123,0.002330892
4149,0,0,Rural,2019,Chhattisgarh,Working_Age,Below working age,NA,0.710008919,0.288520813,0.001470266,0,0.324942738,0.139363423,0.001144801,0,0.385066211,0.149157375,0.000325465,0,0.005908164,0.003157215,0.002750949
4151,1,1,Urban,2019,Chhattisgarh,Working_Age,Below working age,NA,0.693693399,0.306306571,0,0,0.330124974,0.156282574,0,0,0.363274693,0.149884954,0,0,0,0,0
4901,.,99,All,2018,Chhattisgarh,Working_Age,Below working age,NA,0.691250682,0.308749288,0,0,0.328332275,0.138274357,0,0,0.362918437,0.170474932,0,0,0.00202408,0.000168592,0.001855488
5013,0,0,Rural,2018,Chhattisgarh,Working_Age,Below working age,NA,0.685172319,0.314827681,0,0,0.323914498,0.139277667,0,0,0.361257821,0.175550014,0,0,0.002254518,0,0.002254518
5015,1,1,Urban,2018,Chhattisgarh,Working_Age,Below working age,NA,0.719515204,0.280484796,0,0,0.348874897,0.133608997,0,0,0.370640308,0.146875799,0,0,0.000952543,0.000952543,0
5765,.,99,All,2017,Chhattisgarh,Working_Age,Below working age,NA,0.690419614,0.306808323,0.002772065,0,0.323038608,0.144090176,0.000301757,0,0.367381006,0.162718162,0.002470308,0,0.000242063,0,0.000242063
5877,0,0,Rural,2017,Chhattisgarh,Working_Age,Below working age,NA,0.694100916,0.302804232,0.003094847,0,0.32147795,0.145459205,0.000112479,0,0.372622967,0.157345012,0.002982368,0,0,0,0
5879,1,1,Urban,2017,Chhattisgarh,Working_Age,Below working age,NA,0.672659934,0.326125205,0.001214882,0,0.330567569,0.137485608,0.001214882,0,0.342092365,0.188639581,0,0,0.001409836,0,0.001409836
590,.,99,All,2023,Daman & Diu,Working_Age,Below working age,NA,0.682073474,0.317926526,0,0,0.293950289,0.16912806,0,0,0.388123184,0.148798451,0,0,0,0,0
706,0,0,Rural,2023,Daman & Diu,Working_Age,Below working age,NA,0.623993456,0.376006573,0,0,0.231733605,0.222329453,0,0,0.392259836,0.153677106,0,0,0,0,0
708,1,1,Urban,2023,Daman & Diu,Working_Age,Below working age,NA,0.730693758,0.269306242,0,0,0.346033454,0.124591842,0,0,0.384660304,0.1447144,0,0,0,0,0
1451,.,99,All,2022,Daman & Diu,Working_Age,Below working age,NA,0.750812888,0.249187127,0,0,0.385258734,0.149987578,0,0,0.365554154,0.099199548,0,0,0,0,0
1569,0,0,Rural,2022,Daman & Diu,Working_Age,Below working age,NA,0.633409142,0.366590858,0,0,0.361965299,0.187755629,0,0,0.271443844,0.178835243,0,0,0,0,0
1571,1,1,Urban,2022,Daman & Diu,Working_Age,Below working age,NA,0.808472037,0.191527948,0,0,0.396698564,0.131438971,0,0,0.411773503,0.06008897,0,0,0,0,0
2315,.,99,All,2021,Daman & Diu,Working_Age,Below working age,NA,0.788229883,0.211770087,0,0,0.369255006,0.07956937,0,0,0.418974906,0.132200718,0,0,0,0,0
2433,0,0,Rural,2021,Daman & Diu,Working_Age,Below working age,NA,0.717599988,0.282400012,0,0,0.351938754,0.117425881,0,0,0.365661204,0.164974138,0,0,0,0,0
2435,1,1,Urban,2021,Daman & Diu,Working_Age,Below working age,NA,0.818848372,0.181151614,0,0,0.376761675,0.063158356,0,0,0.442086697,0.11799325,0,0,0,0,0
3179,.,99,All,2020,Daman & Diu,Working_Age,Below working age,NA,0.804002106,0.195997864,0,0,0.308387786,0.076243818,0,0,0.49561435,0.119754054,0,0,0,0,0
3297,0,0,Rural,2020,Daman & Diu,Working_Age,Below working age,NA,0.747336328,0.252663672,0,0,0.286872774,0.059040867,0,0,0.460463554,0.193622798,0,0,0,0,0
3299,1,1,Urban,2020,Daman & Diu,Working_Age,Below working age,NA,0.83944279,0.160557196,0,0,0.321843952,0.087003112,0,0,0.517598808,0.073554091,0,0,0,0,0
4043,.,99,All,2019,Daman & Diu,Working_Age,Below working age,NA,0.765340984,0.234659046,0,0,0.37996164,0.082784899,0,0,0.384600192,0.151567101,0,0,0,0,0
4161,0,0,Rural,2019,Daman & Diu,Working_Age,Below working age,NA,0.841376901,0.158623099,0,0,0.502533913,0.065387294,0,0,0.338842988,0.093235806,0,0,0,0,0
4163,1,1,Urban,2019,Daman & Diu,Working_Age,Below working age,NA,0.725296736,0.274703264,0,0,0.315409154,0.091947325,0,0,0.408623844,0.182192475,0,0,0,0,0
4907,.,99,All,2018,Daman & Diu,Working_Age,Below working age,NA,0.778137982,0.221798539,6.35E-05,0,0.361805618,0.048470221,0,0,0.416332364,0.173328325,6.35E-05,0,0,0,0
5025,0,0,Rural,2018,Daman & Diu,Working_Age,Below working age,NA,0.661740363,0.338259608,0,0,0.371977866,0.099470764,0,0,0.289762497,0.238788858,0,0,0,0,0
5027,1,1,Urban,2018,Daman & Diu,Working_Age,Below working age,NA,0.831619978,0.168287367,9.26E-05,0,0.35713169,0.02503665,0,0,0.474488288,0.143250719,9.26E-05,0,0,0,0
5771,.,99,All,2017,Daman & Diu,Working_Age,Below working age,NA,0.740923405,0.259024262,5.23E-05,0,0.301894516,0.141354278,0,0,0.439028889,0.117669992,5.23E-05,0,0,0,0
5889,0,0,Rural,2017,Daman & Diu,Working_Age,Below working age,NA,0.693205237,0.306794733,0,0,0.274506152,0.168676406,0,0,0.418699086,0.138118342,0,0,0,0,0
5891,1,1,Urban,2017,Daman & Diu,Working_Age,Below working age,NA,0.775775254,0.224134251,9.05E-05,0,0.321898103,0.121399082,0,0,0.453877121,0.102735177,9.05E-05,0,0,0,0
554,.,99,All,2023,Delhi,Working_Age,Below working age,NA,0.689891875,0.310108095,0,0,0.301098585,0.143555537,0,0,0.388793319,0.166552573,0,0,0,0,0
634,0,0,Rural,2023,Delhi,Working_Age,Below working age,NA,0.631151497,0.368848503,0,0,0.229770854,0.113271594,0,0,0.401380628,0.255576909,0,0,0,0,0
636,1,1,Urban,2023,Delhi,Working_Age,Below working age,NA,0.691732466,0.308267534,0,0,0.30333358,0.144504458,0,0,0.388398886,0.163763076,0,0,0,0,0
1415,.,99,All,2022,Delhi,Working_Age,Below working age,NA,0.688178718,0.311821252,0,0,0.326126993,0.144400656,0,0,0.362051755,0.167420611,0,0,0,0,0
1497,0,0,Rural,2022,Delhi,Working_Age,Below working age,NA,0.754180789,0.245819211,0,0,0.416051209,0.112383597,0,0,0.33812958,0.133435622,0,0,0,0,0
1499,1,1,Urban,2022,Delhi,Working_Age,Below working age,NA,0.686392367,0.313607603,0,0,0.323693186,0.145267189,0,0,0.362699211,0.168340415,0,0,0,0,0
2279,.,99,All,2021,Delhi,Working_Age,Below working age,NA,0.716562748,0.283437222,0,0,0.38106057,0.116223156,0,0,0.335502207,0.167214066,0,0,0.000427425,0,0.000427425
2361,0,0,Rural,2021,Delhi,Working_Age,Below working age,NA,0.614353716,0.385646313,0,0,0.463195503,0.144371659,0,0,0.151158184,0.241274655,0,0,0,0,0
2363,1,1,Urban,2021,Delhi,Working_Age,Below working age,NA,0.720728934,0.279271036,0,0,0.377712637,0.115075782,0,0,0.343016297,0.164195269,0,0,0.000444847,0,0.000444847
3143,.,99,All,2020,Delhi,Working_Age,Below working age,NA,0.682892144,0.316930383,0.000177491,0,0.338326067,0.157653496,0.000177491,0,0.344566047,0.159276903,0,0,0,0,0
3225,0,0,Rural,2020,Delhi,Working_Age,Below working age,NA,0.620883763,0.379116237,0,0,0.272613376,0.163773134,0,0,0.348270386,0.215343088,0,0,0,0,0
3227,1,1,Urban,2020,Delhi,Working_Age,Below working age,NA,0.685037732,0.314778596,0.000183632,0,0.340599895,0.157441735,0.000183632,0,0.344437867,0.157336876,0,0,0,0,0
4007,.,99,All,2019,Delhi,Working_Age,Below working age,NA,0.684186697,0.307834566,0.007978752,0,0.297275782,0.142350927,0.001578194,0,0.386326045,0.165203586,0.006397453,0,0,0,0
4089,0,0,Rural,2019,Delhi,Working_Age,Below working age,NA,0.571341038,0.363649845,0.065009147,0,0.167642653,0.219913766,0,0,0.403698355,0.143736079,0.065009147,0,0,0,0
4091,1,1,Urban,2019,Delhi,Working_Age,Below working age,NA,0.691587448,0.304174036,0.004238525,0,0.305759758,0.137274757,0.00168148,0,0.385186732,0.166611493,0.00255352,0,0,0,0
4871,.,99,All,2018,Delhi,Working_Age,Below working age,NA,0.706411958,0.290780872,0.002807182,0,0.304465026,0.147733465,0.002117988,0,0.401946902,0.143047422,0.000689193,0,0,0,0
4953,0,0,Rural,2018,Delhi,Working_Age,Below working age,NA,0.88056761,0.119432397,0,0,0.338247716,0.089716241,0,0,0.542319894,0.029716153,0,0,0,0,0
4955,1,1,Urban,2018,Delhi,Working_Age,Below working age,NA,0.691437483,0.305513978,0.003048552,0,0.301560283,0.152721971,0.0023001,0,0.3898772,0.152792007,0.000748452,0,0,0,0
5735,.,99,All,2017,Delhi,Working_Age,Below working age,NA,0.708562434,0.285995185,0.005442389,0,0.31308645,0.121899948,0.005442389,0,0.395234436,0.163995013,0,0,0.001151658,0.00025365,0.000898008
5817,0,0,Rural,2017,Delhi,Working_Age,Below working age,NA,0.801046789,0.198953241,0,0,0.215374753,0.106682941,0,0,0.585672021,0.092270292,0,0,0,0,0
5819,1,1,Urban,2017,Delhi,Working_Age,Below working age,NA,0.703797877,0.290479362,0.005722768,0,0.318120301,0.12268389,0.005722768,0,0.385429859,0.167687714,0,0,0.001210951,0.000266709,0.000944241
598,.,99,All,2023,Goa,Working_Age,Below working age,NA,0.548867524,0.451132447,0,0,0.246991202,0.217401847,0,0,0.301876336,0.233730599,0,0,0,0,0
722,0,0,Rural,2023,Goa,Working_Age,Below working age,NA,0.498266667,0.501733363,0,0,0.204070941,0.250269532,0,0,0.294195712,0.251463801,0,0,0,0,0
724,1,1,Urban,2023,Goa,Working_Age,Below working age,NA,0.582651079,0.417348921,0,0,0.275646776,0.195457861,0,0,0.307004303,0.221891075,0,0,0,0,0
1459,.,99,All,2022,Goa,Working_Age,Below working age,NA,0.59919405,0.40080595,0,0,0.329639882,0.176016599,0,0,0.269554168,0.224789351,0,0,0,0,0
1585,0,0,Rural,2022,Goa,Working_Age,Below working age,NA,0.664032638,0.335967362,0,0,0.331638336,0.172976866,0,0,0.332394302,0.16299051,0,0,0,0,0
1587,1,1,Urban,2022,Goa,Working_Age,Below working age,NA,0.550043941,0.449956059,0,0,0.328125,0.178320825,0,0,0.221918955,0.271635205,0,0,0,0,0
2323,.,99,All,2021,Goa,Working_Age,Below working age,NA,0.624135554,0.375864476,0,0,0.297074646,0.158834621,0,0,0.327060878,0.217029855,0,0,0,0,0
2449,0,0,Rural,2021,Goa,Working_Age,Below working age,NA,0.722163618,0.277836353,0,0,0.389811486,0.107556187,0,0,0.332352161,0.170280173,0,0,0,0,0
2451,1,1,Urban,2021,Goa,Working_Age,Below working age,NA,0.570988774,0.429011256,0,0,0.246796563,0.186635673,0,0,0.324192166,0.242375582,0,0,0,0,0
3187,.,99,All,2020,Goa,Working_Age,Below working age,NA,0.612466574,0.387533426,0,0,0.258698702,0.197611511,0,0,0.353767902,0.189921916,0,0,0.000820554,0.000820554,0
3313,0,0,Rural,2020,Goa,Working_Age,Below working age,NA,0.611024976,0.388975054,0,0,0.219267517,0.210572585,0,0,0.391757429,0.178402454,0,0,0,0,0
3315,1,1,Urban,2020,Goa,Working_Age,Below working age,NA,0.613440812,0.386559188,0,0,0.285345644,0.188852608,0,0,0.328095138,0.197706595,0,0,0.001375071,0.001375071,0
4051,.,99,All,2019,Goa,Working_Age,Below working age,NA,0.660774469,0.339225501,0,0,0.305646956,0.18423824,0,0,0.355127543,0.154987276,0,0,0,0,0
4177,0,0,Rural,2019,Goa,Working_Age,Below working age,NA,0.618201196,0.381798774,0,0,0.329383224,0.213934988,0,0,0.288818002,0.167863801,0,0,0,0,0
4179,1,1,Urban,2019,Goa,Working_Age,Below working age,NA,0.685898721,0.314101279,0,0,0.291639209,0.166712984,0,0,0.394259483,0.147388294,0,0,0,0,0
4915,.,99,All,2018,Goa,Working_Age,Below working age,NA,0.655314863,0.344685137,0,0,0.300365388,0.16259937,0,0,0.354949474,0.182085767,0,0,0,0,0
5041,0,0,Rural,2018,Goa,Working_Age,Below working age,NA,0.683988988,0.316011012,0,0,0.307653785,0.158303663,0,0,0.376335204,0.157707334,0,0,0,0,0
5043,1,1,Urban,2018,Goa,Working_Age,Below working age,NA,0.633853137,0.366146892,0,0,0.294910252,0.165814564,0,0,0.338942856,0.200332314,0,0,0,0,0
5779,.,99,All,2017,Goa,Working_Age,Below working age,NA,0.634069622,0.365930378,0,0,0.342917502,0.206349,0,0,0.29115209,0.159581378,0,0,0,0,0
5905,0,0,Rural,2017,Goa,Working_Age,Below working age,NA,0.616455019,0.383545011,0,0,0.319424868,0.215775281,0,0,0.297030121,0.16776973,0,0,0,0,0
5907,1,1,Urban,2017,Goa,Working_Age,Below working age,NA,0.645063043,0.354936987,0,0,0.35757944,0.200465992,0,0,0.287483573,0.15447098,0,0,0,0,0
588,.,99,All,2023,Gujarat,Working_Age,Below working age,NA,0.727825463,0.271433324,0.000741196,0,0.346176773,0.113586932,0.000621098,0,0.381648719,0.157846391,0.000120098,0,0.000200008,0,0.000200008
702,0,0,Rural,2023,Gujarat,Working_Age,Below working age,NA,0.719452262,0.280355543,0.000192189,0,0.342178375,0.117805131,0,0,0.377273917,0.162550405,0.000192189,0,0,0,0
704,1,1,Urban,2023,Gujarat,Working_Age,Below working age,NA,0.741774678,0.256569535,0.001655803,0,0.352837831,0.106559701,0.001655803,0,0.388936847,0.150009826,0,0,0.000533208,0,0.000533208
1449,.,99,All,2022,Gujarat,Working_Age,Below working age,NA,0.668608487,0.330268234,0.001123314,0,0.312565833,0.163539752,0.000420264,0,0.356042624,0.166728482,0.00070305,0,0.001670259,0.001476576,0.000193683
1565,0,0,Rural,2022,Gujarat,Working_Age,Below working age,NA,0.687179804,0.311324596,0.001495622,0,0.332567185,0.148643568,0.000349798,0,0.354612589,0.162681028,0.001145824,0,0.000973675,0.000646398,0.000327277
1567,1,1,Urban,2022,Gujarat,Working_Age,Below working age,NA,0.641684055,0.357732415,0.000583547,0,0.283568203,0.185136005,0.000522423,0,0.358115852,0.17259641,6.11E-05,0,0.002680157,0.002680157,0
2313,.,99,All,2021,Gujarat,Working_Age,Below working age,NA,0.72110182,0.278720975,0.000177173,0,0.333673626,0.127129436,4.86E-05,0,0.387428224,0.151591539,0.000128571,0,0.000780814,0,0.000780814
2429,0,0,Rural,2021,Gujarat,Working_Age,Below working age,NA,0.710297227,0.289702773,0,0,0.337353081,0.134506419,0,0,0.372944146,0.155196354,0,0,0.000134588,0,0.000134588
2431,1,1,Urban,2021,Gujarat,Working_Age,Below working age,NA,0.736074328,0.263502985,0.000422691,0,0.328574836,0.116906799,0.000115953,0,0.407499492,0.146596178,0.000306738,0,0.001676319,0,0.001676319
3177,.,99,All,2020,Gujarat,Working_Age,Below working age,NA,0.695913136,0.303710133,0.000376729,0,0.322426885,0.132829696,0.000376729,0,0.373486251,0.170880422,0,0,0,0,0
3293,0,0,Rural,2020,Gujarat,Working_Age,Below working age,NA,0.692934096,0.306938976,0.000126911,0,0.322515339,0.130234972,0.000126911,0,0.370418757,0.176704019,0,0,0,0,0
3295,1,1,Urban,2020,Gujarat,Working_Age,Below working age,NA,0.701111197,0.298076183,0.000812629,0,0.322272569,0.137357131,0.000812629,0,0.378838629,0.160719037,0,0,0,0,0
4041,.,99,All,2019,Gujarat,Working_Age,Below working age,NA,0.705485582,0.290584385,0.003930057,0,0.345621645,0.125617996,0.001441332,0,0.359699905,0.164902613,0.00248792,0,0.001086276,0.000118439,0.000967837
4157,0,0,Rural,2019,Gujarat,Working_Age,Below working age,NA,0.712630689,0.281917274,0.005452058,0,0.368407667,0.13267076,0.002325274,0,0.344222993,0.149246514,0.003126784,0,0,0,0
4159,1,1,Urban,2019,Gujarat,Working_Age,Below working age,NA,0.693824232,0.3047297,0.001446052,0,0.308467329,0.114117958,0,0,0.384951085,0.190446168,0.001445588,0,0.002856961,0.0003115,0.00254546
4905,.,99,All,2018,Gujarat,Working_Age,Below working age,NA,0.687248349,0.311418742,0.001332902,0,0.307326555,0.139704883,0.000276149,0,0.379345059,0.171451941,0.001056048,0,0.000923534,0.000923534,0
5021,0,0,Rural,2018,Gujarat,Working_Age,Below working age,NA,0.672886491,0.324985057,0.00212845,0,0.313969314,0.149178132,0.000440867,0,0.358206838,0.175467223,0.001686092,0,0.000629025,0.000629025,0
5023,1,1,Urban,2018,Gujarat,Working_Age,Below working age,NA,0.711310983,0.288689017,0,0,0.296190023,0.123823039,0,0,0.414775848,0.164721712,0,0,0.001417483,0.001417483,0
5769,.,99,All,2017,Gujarat,Working_Age,Below working age,NA,0.682536423,0.315825671,0.001637884,0,0.321068555,0.136756167,0.00119099,0,0.361232907,0.178953126,0.000446604,0,0,0,0
5885,0,0,Rural,2017,Gujarat,Working_Age,Below working age,NA,0.662007391,0.33661595,0.001376626,0,0.314880192,0.137775987,0.000656917,0,0.347127229,0.198839977,0.000719708,0,0,0,0
5887,1,1,Urban,2017,Gujarat,Working_Age,Below working age,NA,0.716164827,0.281769335,0.002065849,0,0.331205636,0.135085598,0.002065849,0,0.384299725,0.146432459,0,0,0,0,0
552,.,99,All,2023,Haryana,Working_Age,Below working age,NA,0.700180113,0.298933387,0.000886459,0,0.280548483,0.138852417,0.000250701,0,0.41963166,0.160080984,0.000635758,0,0.000878845,0.000705392,0.000173453
630,0,0,Rural,2023,Haryana,Working_Age,Below working age,NA,0.688700318,0.310916483,0.000383197,0,0.268302798,0.150295049,0.000383197,0,0.42039752,0.160621449,0,0,0.000353559,0.000353559,0
632,1,1,Urban,2023,Haryana,Working_Age,Below working age,NA,0.721901596,0.276259691,0.001838704,0,0.303719044,0.117201328,0,0,0.418182552,0.159058347,0.001838704,0,0.001872761,0.00137111,0.000501651
1413,.,99,All,2022,Haryana,Working_Age,Below working age,NA,0.71576333,0.28384316,0.00039349,0,0.327509522,0.129918829,0.00020379,0,0.388253838,0.153924316,0.000189701,0,0.000359257,0,0.000359257
1493,0,0,Rural,2022,Haryana,Working_Age,Below working age,NA,0.70692265,0.292803556,0.000273772,0,0.322904855,0.134551629,0,0,0.384017825,0.158251911,0.000273772,0,0,0,0
1495,1,1,Urban,2022,Haryana,Working_Age,Below working age,NA,0.735711694,0.263624698,0.000663625,0,0.337899595,0.119465262,0.000663625,0,0.397812068,0.144159436,0,0,0.001169894,0,0.001169894
2277,.,99,All,2021,Haryana,Working_Age,Below working age,NA,0.722586155,0.275108099,0.002305733,0,0.337089002,0.122340128,0.001372563,0,0.385497183,0.152767971,0.000933169,0,0.000424065,0,0.000424065
2357,0,0,Rural,2021,Haryana,Working_Age,Below working age,NA,0.710739732,0.286382347,0.002877954,0,0.323927134,0.132055521,0.001487852,0,0.386812568,0.154326811,0.001390102,0,0.000111673,0,0.000111673
2359,1,1,Urban,2021,Haryana,Working_Age,Below working age,NA,0.746779561,0.252083302,0.001137117,0,0.36396876,0.102498896,0.001137117,0,0.382810831,0.149584413,0,0,0.001062045,0,0.001062045
3141,.,99,All,2020,Haryana,Working_Age,Below working age,NA,0.738506138,0.258877516,0.002616352,0,0.332109213,0.120490253,0.00119019,0,0.406396925,0.138387278,0.001426163,0,0.000553485,0.000185013,0.000368472
3221,0,0,Rural,2020,Haryana,Working_Age,Below working age,NA,0.729900777,0.267061889,0.003037304,0,0.317664534,0.117809042,0.001417821,0,0.412236273,0.149252847,0.001619483,0,0.000540439,0,0.000540439
3223,1,1,Urban,2020,Haryana,Working_Age,Below working age,NA,0.756944597,0.24134104,0.001714387,0,0.363059551,0.126235232,0.000702448,0,0.393885016,0.115105808,0.001011938,0,0.000581439,0.000581439,0
4005,.,99,All,2019,Haryana,Working_Age,Below working age,NA,0.719728231,0.276366264,0.003905488,0,0.334327847,0.118393108,0.001066719,0,0.384590894,0.157679513,0.002835663,0,0.001312539,0,0.001312539
4085,0,0,Rural,2019,Haryana,Working_Age,Below working age,NA,0.708496213,0.289724648,0.00177913,0,0.332460701,0.11915037,3.86E-05,0,0.375018805,0.1702099,0.001740399,0,0.001701472,0,0.001701472
4087,1,1,Urban,2019,Haryana,Working_Age,Below working age,NA,0.74248004,0.24930729,0.008212674,0,0.338121593,0.116854496,0.003155637,0,0.403961182,0.132322669,0.005052069,0,0.000523078,0,0.000523078
4869,.,99,All,2018,Haryana,Working_Age,Below working age,NA,0.73808372,0.261469841,0.000446461,0,0.332820952,0.126285434,0.000185856,0,0.405227333,0.135170951,0.000260586,0,0,0,0
4949,0,0,Rural,2018,Haryana,Working_Age,Below working age,NA,0.738993645,0.260802746,0.000203588,0,0.340708405,0.123961873,0,0,0.39828527,0.13684088,0.000203588,0,0,0,0
4951,1,1,Urban,2018,Haryana,Working_Age,Below working age,NA,0.735762417,0.263171554,0.001066038,0,0.312707454,0.132210657,0.0006598,0,0.422936708,0.130910918,0.000405989,0,0,0,0
5733,.,99,All,2017,Haryana,Working_Age,Below working age,NA,0.754529893,0.244263604,0.001206525,0,0.335707843,0.117568314,0.000967679,0,0.41882202,0.12669529,0.000238846,0,0,0,0
5813,0,0,Rural,2017,Haryana,Working_Age,Below working age,NA,0.756002009,0.242570266,0.001427705,0,0.336883157,0.119574241,0.001401514,0,0.419118881,0.122996025,2.62E-05,0,0,0,0
5815,1,1,Urban,2017,Haryana,Working_Age,Below working age,NA,0.751246214,0.248040631,0.000713179,0,0.333086282,0.113094024,0,0,0.418159902,0.134946615,0.000713179,0,0,0,0
