,X,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,urban,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
19232,19232,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Goa,NA,NA,Youth,NA,NA,NA,NA
19233,19233,26460.82031,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Lakshadweep,NA,NA,Youth,NA,1,NA,NA
19234,19234,15199.45117,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Lakshadweep,NA,NA,Youth,NA,2,NA,NA
19235,19235,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Lakshadweep,NA,NA,Youth,NA,NA,NA,NA
19236,19236,10552.80176,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Lakshadweep,NA,NA,Youth,NA,1,NA,NA
19237,19237,29556.83594,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Lakshadweep,NA,NA,Youth,NA,2,NA,NA
19238,19238,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Lakshadweep,NA,NA,Youth,NA,NA,NA,NA
19239,19239,11326.51465,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Kerala,NA,NA,Youth,NA,1,NA,NA
19240,19240,13454.36328,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Kerala,NA,NA,Youth,NA,2,NA,NA
19241,19241,1494.896118,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Kerala,NA,NA,Youth,NA,NA,NA,NA
19242,19242,13546.7334,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Kerala,NA,NA,Youth,NA,1,NA,NA
19243,19243,15390.31543,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Kerala,NA,NA,Youth,NA,2,NA,NA
19244,19244,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Kerala,NA,NA,Youth,NA,NA,NA,NA
19245,19245,9834.390625,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Tamil Nadu,NA,NA,Youth,NA,1,NA,NA
19246,19246,9382.611328,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Tamil Nadu,NA,NA,Youth,NA,2,NA,NA
19247,19247,2783.572998,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Tamil Nadu,NA,NA,Youth,NA,NA,NA,NA
19248,19248,11068.92383,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Tamil Nadu,NA,NA,Youth,NA,1,NA,NA
19249,19249,13981.79785,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Tamil Nadu,NA,NA,Youth,NA,2,NA,NA
19250,19250,3736.751221,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Tamil Nadu,NA,NA,Youth,NA,NA,NA,NA
19251,19251,8484.688477,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Puducherry,NA,NA,Youth,NA,1,NA,NA
19252,19252,14545.17773,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Puducherry,NA,NA,Youth,NA,2,NA,NA
19253,19253,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Puducherry,NA,NA,Youth,NA,NA,NA,NA
19254,19254,13561.3252,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Puducherry,NA,NA,Youth,NA,1,NA,NA
19255,19255,16943.75391,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Puducherry,NA,NA,Youth,NA,2,NA,NA
19256,19256,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Puducherry,NA,NA,Youth,NA,NA,NA,NA
19257,19257,14195.54785,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,A & N Island,NA,NA,Youth,NA,1,NA,NA
19258,19258,14406.81836,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,A & N Island,NA,NA,Youth,NA,2,NA,NA
19259,19259,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,A & N Island,NA,NA,Youth,NA,NA,NA,NA
19260,19260,16346.70996,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,A & N Island,NA,NA,Youth,NA,1,NA,NA
19261,19261,24076.22656,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,A & N Island,NA,NA,Youth,NA,2,NA,NA
19262,19262,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,A & N Island,NA,NA,Youth,NA,NA,NA,NA
19263,19263,10425.68359,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Telangana,NA,NA,Youth,NA,1,NA,NA
19264,19264,10597.85449,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Telangana,NA,NA,Youth,NA,2,NA,NA
19265,19265,1245.746948,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Telangana,NA,NA,Youth,NA,NA,NA,NA
19266,19266,14142.09961,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Telangana,NA,NA,Youth,NA,1,NA,NA
19267,19267,17734.10156,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Telangana,NA,NA,Youth,NA,2,NA,NA
19268,19268,7600.32959,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Telangana,NA,NA,Youth,NA,NA,NA,NA
19269,19269,3913.954346,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,1,Youth,NA,1,NA,NA
19270,19270,3316.938721,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,1,Youth,NA,2,NA,NA
19271,19271,6861.888184,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,2,Youth,NA,1,NA,NA
19272,19272,7818.437012,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,2,Youth,NA,2,NA,NA
19273,19273,9703.34375,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,3,Youth,NA,1,NA,NA
19274,19274,12457.46973,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,3,Youth,NA,2,NA,NA
19275,19275,11527.41309,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,4,Youth,NA,1,NA,NA
19276,19276,18144.23242,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,4,Youth,NA,2,NA,NA
19277,19277,15464.11523,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,5,Youth,NA,1,NA,NA
19278,19278,41487.8125,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,5,Youth,NA,2,NA,NA
19279,19279,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,NA,Youth,NA,1,NA,NA
19280,19280,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,NA,Youth,NA,2,NA,NA
19281,19281,17102.83203,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Jammu & Kashmir,NA,NA,Youth,NA,NA,NA,NA
19282,19282,4976.784668,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,1,Youth,NA,1,NA,NA
19283,19283,7012.97998,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,1,Youth,NA,2,NA,NA
19284,19284,7741.665527,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,2,Youth,NA,1,NA,NA
19285,19285,11309.64551,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,2,Youth,NA,2,NA,NA
19286,19286,11428.40039,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,3,Youth,NA,1,NA,NA
19287,19287,17290.03125,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,3,Youth,NA,2,NA,NA
19288,19288,16964.46875,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,4,Youth,NA,1,NA,NA
19289,19289,28291.40625,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,4,Youth,NA,2,NA,NA
19290,19290,23376.59961,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,5,Youth,NA,1,NA,NA
19291,19291,55297.60938,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,5,Youth,NA,2,NA,NA
19292,19292,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,NA,Youth,NA,1,NA,NA
19293,19293,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,NA,Youth,NA,2,NA,NA
19294,19294,91427.20313,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Jammu & Kashmir,NA,NA,Youth,NA,NA,NA,NA
19295,19295,1503.455688,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,1,Youth,NA,1,NA,NA
19296,19296,1864.285034,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,1,Youth,NA,2,NA,NA
19297,19297,4966.610352,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,2,Youth,NA,1,NA,NA
19298,19298,4064.61792,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,2,Youth,NA,2,NA,NA
19299,19299,7943.264648,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,3,Youth,NA,1,NA,NA
19300,19300,8336.538086,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,3,Youth,NA,2,NA,NA
19301,19301,9979.186523,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,4,Youth,NA,1,NA,NA
19302,19302,13317.41992,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,4,Youth,NA,2,NA,NA
19303,19303,16045.21875,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,5,Youth,NA,1,NA,NA
19304,19304,28995.87695,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,5,Youth,NA,2,NA,NA
19305,19305,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,NA,Youth,NA,1,NA,NA
19306,19306,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,NA,Youth,NA,2,NA,NA
19307,19307,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,NA,Youth,NA,NA,NA,NA
19308,19308,6552.748535,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,1,Youth,NA,1,NA,NA
19309,19309,5418.359375,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,1,Youth,NA,2,NA,NA
19310,19310,8981.834961,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,2,Youth,NA,1,NA,NA
19311,19311,10897.95996,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,2,Youth,NA,2,NA,NA
19312,19312,11039.15332,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,3,Youth,NA,1,NA,NA
19313,19313,16509.24219,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,3,Youth,NA,2,NA,NA
19314,19314,13062.60645,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,4,Youth,NA,1,NA,NA
19315,19315,28741.87109,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,4,Youth,NA,2,NA,NA
19316,19316,17790.94336,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,5,Youth,NA,1,NA,NA
19317,19317,60465.94531,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,5,Youth,NA,2,NA,NA
19318,19318,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,NA,Youth,NA,1,NA,NA
19319,19319,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,NA,Youth,NA,2,NA,NA
19320,19320,6612.319336,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,NA,Youth,NA,NA,NA,NA
19321,19321,4239.435547,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Punjab,NA,1,Youth,NA,1,NA,NA
19322,19322,4317.121582,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Punjab,NA,1,Youth,NA,2,NA,NA
19323,19323,7291.032227,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Punjab,NA,2,Youth,NA,1,NA,NA
19324,19324,8524.984375,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Punjab,NA,2,Youth,NA,2,NA,NA
19325,19325,9032.261719,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Punjab,NA,3,Youth,NA,1,NA,NA
19326,19326,11101.16992,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Punjab,NA,3,Youth,NA,2,NA,NA
19327,19327,10824.88086,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Punjab,NA,4,Youth,NA,1,NA,NA
19328,19328,14582.06445,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Punjab,NA,4,Youth,NA,2,NA,NA
19329,19329,14600.89355,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Punjab,NA,5,Youth,NA,1,NA,NA
19330,19330,35538.62891,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Punjab,NA,5,Youth,NA,2,NA,NA
19331,19331,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Punjab,NA,NA,Youth,NA,1,NA,NA
19332,19332,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Punjab,NA,NA,Youth,NA,2,NA,NA
19333,19333,9622.116211,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Punjab,NA,NA,Youth,NA,NA,NA,NA
19334,19334,5065.72998,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Punjab,NA,1,Youth,NA,1,NA,NA
19335,19335,6332.162598,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Punjab,NA,1,Youth,NA,2,NA,NA
19336,19336,8566.834961,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Punjab,NA,2,Youth,NA,1,NA,NA
19337,19337,11168.55957,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Punjab,NA,2,Youth,NA,2,NA,NA
19338,19338,10222.41992,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Punjab,NA,3,Youth,NA,1,NA,NA
19339,19339,14901.40723,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Punjab,NA,3,Youth,NA,2,NA,NA
19340,19340,13297.54102,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Punjab,NA,4,Youth,NA,1,NA,NA
19341,19341,22129.33203,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Punjab,NA,4,Youth,NA,2,NA,NA
19342,19342,18790.70508,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Punjab,NA,5,Youth,NA,1,NA,NA
19343,19343,50108.54688,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Punjab,NA,5,Youth,NA,2,NA,NA
19344,19344,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Punjab,NA,NA,Youth,NA,1,NA,NA
19345,19345,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Punjab,NA,NA,Youth,NA,2,NA,NA
19346,19346,25556.04883,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Punjab,NA,NA,Youth,NA,NA,NA,NA
19347,19347,4801.865234,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Chandigarh,NA,1,Youth,NA,1,NA,NA
19348,19348,9603.730469,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Chandigarh,NA,1,Youth,NA,2,NA,NA
19349,19349,9603.730469,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Chandigarh,NA,2,Youth,NA,1,NA,NA
19350,19350,12104.89453,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Chandigarh,NA,2,Youth,NA,2,NA,NA
19351,19351,10894.40527,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Chandigarh,NA,3,Youth,NA,1,NA,NA
19352,19352,18041.46875,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Chandigarh,NA,3,Youth,NA,2,NA,NA
19353,19353,18006.99219,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Chandigarh,NA,4,Youth,NA,1,NA,NA
19354,19354,24055.29102,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Chandigarh,NA,4,Youth,NA,2,NA,NA
19355,19355,21649.76172,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Chandigarh,NA,5,Youth,NA,1,NA,NA
19356,19356,30126.79102,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Chandigarh,NA,5,Youth,NA,2,NA,NA
19357,19357,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Chandigarh,NA,NA,Youth,NA,1,NA,NA
19358,19358,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Chandigarh,NA,NA,Youth,NA,2,NA,NA
19359,19359,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Chandigarh,NA,NA,Youth,NA,NA,NA,NA
19360,19360,3740.414063,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Chandigarh,NA,1,Youth,NA,1,NA,NA
19361,19361,8863.274414,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Chandigarh,NA,1,Youth,NA,2,NA,NA
19362,19362,10055.75,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Chandigarh,NA,2,Youth,NA,1,NA,NA
19363,19363,14991.96094,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Chandigarh,NA,2,Youth,NA,2,NA,NA
19364,19364,12468.04688,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Chandigarh,NA,3,Youth,NA,1,NA,NA
19365,19365,18970.51758,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Chandigarh,NA,3,Youth,NA,2,NA,NA
19366,19366,15083.62598,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Chandigarh,NA,4,Youth,NA,1,NA,NA
19367,19367,42717.03516,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Chandigarh,NA,4,Youth,NA,2,NA,NA
19368,19368,18854.53125,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Chandigarh,NA,5,Youth,NA,1,NA,NA
19369,19369,61024.33594,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Chandigarh,NA,5,Youth,NA,2,NA,NA
19370,19370,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Chandigarh,NA,NA,Youth,NA,1,NA,NA
19371,19371,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Chandigarh,NA,NA,Youth,NA,2,NA,NA
19372,19372,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Chandigarh,NA,NA,Youth,NA,NA,NA,NA
19373,19373,4857.556641,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Uttrakhand,NA,1,Youth,NA,1,NA,NA
19374,19374,4250.362305,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Uttrakhand,NA,1,Youth,NA,2,NA,NA
19375,19375,8462.556641,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Uttrakhand,NA,2,Youth,NA,1,NA,NA
19376,19376,7391.105957,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Uttrakhand,NA,2,Youth,NA,2,NA,NA
19377,19377,10273.68555,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Uttrakhand,NA,3,Youth,NA,1,NA,NA
19378,19378,9733.929688,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Uttrakhand,NA,3,Youth,NA,2,NA,NA
19379,19379,11989.38965,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Uttrakhand,NA,4,Youth,NA,1,NA,NA
19380,19380,12318.50977,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Uttrakhand,NA,4,Youth,NA,2,NA,NA
19381,19381,18215.83789,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Uttrakhand,NA,5,Youth,NA,1,NA,NA
19382,19382,24287.78516,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Uttrakhand,NA,5,Youth,NA,2,NA,NA
19383,19383,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Uttrakhand,NA,NA,Youth,NA,1,NA,NA
19384,19384,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Uttrakhand,NA,NA,Youth,NA,2,NA,NA
19385,19385,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Uttrakhand,NA,NA,Youth,NA,NA,NA,NA
19386,19386,3680.884521,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Uttrakhand,NA,1,Youth,NA,1,NA,NA
19387,19387,8313.09668,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Uttrakhand,NA,1,Youth,NA,2,NA,NA
19388,19388,5911.367188,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Uttrakhand,NA,2,Youth,NA,1,NA,NA
19389,19389,11740.21484,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Uttrakhand,NA,2,Youth,NA,2,NA,NA
19390,19390,9815.691406,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Uttrakhand,NA,3,Youth,NA,1,NA,NA
19391,19391,16121.55078,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,1,NA,Uttrakhand,NA,3,Youth,NA,2,NA,NA
19392,19392,12883.0957,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Uttrakhand,NA,4,Youth,NA,1,NA,NA
19393,19393,26662.56445,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,1,NA,Uttrakhand,NA,4,Youth,NA,2,NA,NA
19394,19394,18404.42188,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Uttrakhand,NA,5,Youth,NA,1,NA,NA
19395,19395,52830.96875,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,1,NA,Uttrakhand,NA,5,Youth,NA,2,NA,NA
19396,19396,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Uttrakhand,NA,NA,Youth,NA,1,NA,NA
19397,19397,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Uttrakhand,NA,NA,Youth,NA,2,NA,NA
19398,19398,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,1,NA,Uttrakhand,NA,NA,Youth,NA,NA,NA,NA
19399,19399,6735.481445,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Haryana,NA,1,Youth,NA,1,NA,NA
19400,19400,6254.375488,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,0,NA,Haryana,NA,1,Youth,NA,2,NA,NA
19401,19401,10698.57324,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Haryana,NA,2,Youth,NA,1,NA,NA
19402,19402,11144.93262,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,0,NA,Haryana,NA,2,Youth,NA,2,NA,NA
19403,19403,12481.66895,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Haryana,NA,3,Youth,NA,1,NA,NA
19404,19404,14734.06055,NA,2020,State,urban/rural,Youth,3,state_sec_quint,2020,0,NA,Haryana,NA,3,Youth,NA,2,NA,NA
19405,19405,14987.92871,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Haryana,NA,4,Youth,NA,1,NA,NA
19406,19406,18722.50195,NA,2020,State,urban/rural,Youth,4,state_sec_quint,2020,0,NA,Haryana,NA,4,Youth,NA,2,NA,NA
19407,19407,20446.99805,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Haryana,NA,5,Youth,NA,1,NA,NA
19408,19408,29648.77539,NA,2020,State,urban/rural,Youth,5,state_sec_quint,2020,0,NA,Haryana,NA,5,Youth,NA,2,NA,NA
19409,19409,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Haryana,NA,NA,Youth,NA,1,NA,NA
19410,19410,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Haryana,NA,NA,Youth,NA,2,NA,NA
19411,19411,NA,NA,2020,State,urban/rural,Youth,Total,state_sec_quint,2020,0,NA,Haryana,NA,NA,Youth,NA,NA,NA,NA
19412,19412,7415.86377,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Haryana,NA,1,Youth,NA,1,NA,NA
19413,19413,9560.226563,NA,2020,State,urban/rural,Youth,1,state_sec_quint,2020,1,NA,Haryana,NA,1,Youth,NA,2,NA,NA
19414,19414,10833.17969,NA,2020,State,urban/rural,Youth,2,state_sec_quint,2020,1,NA,Haryana,NA,2,Youth,NA,1,NA,NA
