"","poor_420","inc_selfemp","inc_salaried","inc_casual","year","level","area","dem","SourceSheet","sector2","state","age_cat1","age_cat2","age_cat3","age_cat4","edu_cat1","edu_cat2","edu_cat3","edu_cat4","edu_cat5","edu_cat6","gender_cat1","gender_cat2","hhsize_cat1","hhsize_cat2","hhsize_cat3","hhsize_cat4","owns_dwelling","owns_land","inc_selfemp_agri","inc_selfemp_nonagri","inc_casual_agri","inc_casual_nonagri","inc_selfemp_urban","inc_casual_urban","inc_others"
"8595",0,0.0636343285441399,0.899613916873932,0.0277528446167707,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.0636343285441399,0.0277528446167707,0.00899891275912523
"8596",1,0.390007048845291,0.376521706581116,0.233471259474754,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.390007048845291,0.233471259474754,0
"8597",0,0.394294649362564,0.537856578826904,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.394294649362564,0,0.0678487569093704
"8598",1,0.522975504398346,0.477024525403976,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.522975504398346,0,0
"8599",0,0.32526233792305,0.586424291133881,0.00451304251328111,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.32526233792305,0.00451304251328111,0.0838003605604172
"8600",1,0.520624876022339,0.358467668294907,0.0889095440506935,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.520624876022339,0.0889095440506935,0.0319978781044483
"8601",0,0.466244876384735,0.372459262609482,0.0411424413323402,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.466244876384735,0.0411424413323402,0.120153412222862
"8602",1,0.656052529811859,0.148494139313698,0.171743661165237,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.656052529811859,0.171743661165237,0.0237096473574638
"8603",0,0.238572210073471,0.629102826118469,0.0668671950697899,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.238572210073471,0.0668671950697899,0.0654577538371086
"8604",1,0.340072810649872,0.387755542993546,0.269481629133224,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.340072810649872,0.269481629133224,0.00269003002904356
"8605",0,0.48296594619751,0.373935282230377,0.0528225004673004,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.48296594619751,0.0528225004673004,0.0902762413024902
"8606",1,0.457689583301544,0.220993116497993,0.27831095457077,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.457689583301544,0.27831095457077,0.0402622856199741
"8607",0,0.238355189561844,0.711067020893097,0.0199037399142981,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.238355189561844,0.0199037399142981,0.0306740701198578
"8608",1,0.258323937654495,0.662131011486053,0.0794116407632828,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.258323937654495,0.0794116407632828,0.000133412817376666
"8609",0,0.539396524429321,0.404240936040878,0.00957685057073832,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.539396524429321,0.00957685057073832,0.0467856898903847
"8610",1,0.452849715948105,0.460560530424118,0.0865122377872467,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.452849715948105,0.0865122377872467,7.75293956394307e-05
"8611",0,0.200356096029282,0.532088041305542,0.0667235180735588,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.200356096029282,0.0667235180735588,0.200832352042198
"8612",1,0.337560504674911,0.31669157743454,0.311365962028503,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.337560504674911,0.311365962028503,0.034381952136755
"8613",0,0.531198382377625,0.360834211111069,0.0513861402869225,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.531198382377625,0.0513861402869225,0.056581299751997
"8614",1,0.465711057186127,0.210413947701454,0.27780470252037,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.465711057186127,0.27780470252037,0.0460702925920486
"8615",0,0.218926832079887,0.630189418792725,0.0344894379377365,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.218926832079887,0.0344894379377365,0.116394326090813
"8616",1,0.475892245769501,0.298530995845795,0.189498409628868,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.475892245769501,0.189498409628868,0.036078367382288
"8617",0,0.520247101783752,0.3720663189888,0.0395197719335556,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.520247101783752,0.0395197719335556,0.0681667923927307
"8618",1,0.592855930328369,0.154169365763664,0.212320953607559,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.592855930328369,0.212320953607559,0.0406537614762783
"8619",0,0.289164900779724,0.354221880435944,0.0403238274157047,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.289164900779724,0.0403238274157047,0.316289395093918
"8620",1,0.558342814445496,0.188973963260651,0.186745434999466,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.558342814445496,0.186745434999466,0.0648858249187469
"8621",0,0.486976146697998,0.275217086076736,0.0334166139364243,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.486976146697998,0.0334166139364243,0.202784359455109
"8622",1,0.488411754369736,0.218464896082878,0.172162130475044,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.488411754369736,0.172162130475044,0.118232615292072
"8623",0,0.445738345384598,0.388569742441177,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.445738345384598,0,0.165691912174225
"8624",1,0.373273909091949,0.387524366378784,0.165843069553375,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.373273909091949,0.165843069553375,0.0733586400747299
"8625",0,0.155473262071609,0.780588150024414,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.155473262071609,0,0.0639386251568794
"8626",1,0.320835322141647,0.679164707660675,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.320835322141647,0,0
"8627",0,0.158328965306282,0.714105904102325,0.0752138569951057,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.158328965306282,0.0752138569951057,0.0517290532588959
"8628",1,0.232099249958992,0.5393385887146,0.137708529829979,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.232099249958992,0.137708529829979,0.0797668397426605
"8629",0,0.377389639616013,0.551922380924225,0.0281084924936295,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.377389639616013,0.0281084924936295,0.0425794757902622
"8630",1,0.298460334539413,0.437587827444077,0.147276178002357,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.298460334539413,0.147276178002357,0.116675667464733
"8631",0,0.463902443647385,0.526978015899658,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.463902443647385,0,0.00911953113973141
"8632",1,0.30239862203598,0.450417757034302,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.30239862203598,0,0.247183620929718
"8633",0,0.329332619905472,0.588596940040588,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.329332619905472,0,0.0820704475045204
"8634",1,0.472695916891098,0.347599446773529,0.0321746021509171,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.472695916891098,0.0321746021509171,0.147530019283295
"8635",0,0.332965791225433,0.524588227272034,0.0449088215827942,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.332965791225433,0.0449088215827942,0.0975371599197388
"8636",1,0.724974513053894,0.179170042276382,0.0650596544146538,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.724974513053894,0.0650596544146538,0.0307958126068115
"8637",0,0.371271818876266,0.575434982776642,0.00472813937813044,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.371271818876266,0.00472813937813044,0.0485650859773159
"8638",1,0.563340187072754,0.238502621650696,0.0364341698586941,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.563340187072754,0.0364341698586941,0.161723032593727
"8639",0,0.268216133117676,0.683456182479858,0.0276120193302631,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.268216133117676,0.0276120193302631,0.0207156557589769
"8640",1,0.294090807437897,0.37618550658226,0.309571295976639,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.294090807437897,0.309571295976639,0.0201523788273335
"8641",0,0.319381088018417,0.609081029891968,0.0222280751913786,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.319381088018417,0.0222280751913786,0.0458335913717747
"8642",1,0.46260541677475,0.186329826712608,0.232982650399208,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.46260541677475,0.232982650399208,0.118082098662853
"8643",0,0.205153375864029,0.600916743278503,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.205153375864029,0,0.193929880857468
"8644",1,0.280251204967499,0.279587000608444,0.29879355430603,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.280251204967499,0.29879355430603,0.141368255019188
"8645",0,0.444573670625687,0.358202248811722,0.0538638979196548,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.444573670625687,0.0538638979196548,0.143360152840614
"8646",1,0.526182949542999,0.173002481460571,0.273881047964096,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.526182949542999,0.273881047964096,0.0269334875047207
"8647",0,0.364622086286545,0.555474579334259,0.0179042872041464,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.364622086286545,0.0179042872041464,0.0619990415871143
"8648",1,0.242536664009094,0.551863610744476,0.168500870466232,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.242536664009094,0.168500870466232,0.037098865956068
"8649",0,0.240514099597931,0.625690758228302,0.0271046943962574,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.240514099597931,0.0271046943962574,0.106690436601639
"8650",1,0.560292422771454,0.257637441158295,0.148684605956078,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.560292422771454,0.148684605956078,0.0333855003118515
"8651",0,0.274921774864197,0.62939590215683,0.0499996282160282,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.274921774864197,0.0499996282160282,0.0456827022135258
"8652",1,0.590840041637421,0.249468326568604,0.129740536212921,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.590840041637421,0.129740536212921,0.0299511142075062
"8653",0,0.407859206199646,0.420566856861115,0.0299659483134747,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.407859206199646,0.0299659483134747,0.141607984900475
"8654",1,0.53665030002594,0.272154867649078,0.0762019008398056,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.53665030002594,0.0762019008398056,0.113212078809738
"8655",0,0.257988750934601,0.56483268737793,0.106787614524364,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.257988750934601,0.106787614524364,0.070390947163105
"8656",1,0.393161743879318,0.313834816217422,0.253764510154724,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.393161743879318,0.253764510154724,0.0392389371991158
"8657",0,0.435895889997482,0.396007746458054,0.0359079949557781,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.435895889997482,0.0359079949557781,0.13189509510994
"8658",1,0.529697179794312,0.176759198307991,0.251259654760361,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.529697179794312,0.251259654760361,0.0422839522361755
"8659",0,0.230412244796753,0.588717639446259,0.0693660005927086,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.230412244796753,0.0693660005927086,0.111504100263119
"8660",1,0.108054608106613,0.583650350570679,0.218830361962318,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.108054608106613,0.218830361962318,0.0894646421074867
"8661",0,0.371986567974091,0.385498374700546,0.0797394290566444,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.371986567974091,0.0797394290566444,0.162775620818138
"8662",1,0.476980030536652,0.166579231619835,0.292744010686874,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.476980030536652,0.292744010686874,0.0636967346072197
"8663",0,0.163987413048744,0.698999464511871,0.0427187085151672,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.163987413048744,0.0427187085151672,0.0942944064736366
"8664",1,0.550871431827545,0.258082777261734,0.117901392281055,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.550871431827545,0.117901392281055,0.0731443837285042
"8665",0,0.4175885617733,0.395928412675858,0.0485506951808929,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.4175885617733,0.0485506951808929,0.137932315468788
"8666",1,0.603253126144409,0.169038131833076,0.204151034355164,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.603253126144409,0.204151034355164,0.0235576927661896
"8667",0,0.140180066227913,0.669446408748627,0.102557651698589,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.140180066227913,0.102557651698589,0.0878158435225487
"8668",1,0.121555998921394,0.378661721944809,0.455029755830765,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.121555998921394,0.455029755830765,0.0447525270283222
"8669",0,0.402569591999054,0.419711887836456,0.0938465744256973,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.402569591999054,0.0938465744256973,0.0838719382882118
"8670",1,0.347627609968185,0.180239841341972,0.439097106456757,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.347627609968185,0.439097106456757,0.0330354496836662
"8671",0,0.189058467745781,0.653927445411682,0.0741832032799721,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.189058467745781,0.0741832032799721,0.08162672072649
"8672",1,0.307472497224808,0.359258860349655,0.284342378377914,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.307472497224808,0.284342378377914,0.048926267772913
"8673",0,0.469338864088058,0.442869931459427,0.0456079505383968,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.469338864088058,0.0456079505383968,0.0421832799911499
"8674",1,0.517114579677582,0.215748533606529,0.239852011203766,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.517114579677582,0.239852011203766,0.0222610626369715
"8675",0,0.221883729100227,0.740011274814606,0.0106229474768043,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.221883729100227,0.0106229474768043,0.0274820532649755
"8676",1,0.35533407330513,0.579672157764435,0.055112611502409,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.35533407330513,0.055112611502409,0.00988117605447769
"8677",0,0.441180169582367,0.486272782087326,0.0297564677894115,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.441180169582367,0.0297564677894115,0.0427905730903149
"8678",1,0.533282697200775,0.259173721075058,0.17997919023037,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.533282697200775,0.17997919023037,0.0275643765926361
"8679",0,0.0669135451316833,0.869250118732452,0.0638363361358643,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.0669135451316833,0.0638363361358643,0
"8680",1,0.170793399214745,0.715283453464508,0.113923132419586,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.170793399214745,0.113923132419586,0
"8681",0,0.461457580327988,0.534080922603607,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.461457580327988,0,0.00446148356422782
"8682",1,0.533312082290649,0.466687917709351,0,2011,"State","urban/rural","Owns Dwelling","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0.533312082290649,0,0
