,m_poor_1_33,m_poor_1_50,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,round,level,area,dem,SourceSheet,sector,state,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,owns_land
3547,0.39,0.11,0.14,0.28,0.3,0.2,0.07,4,State,urban/rural,HH Size,statesector,0,gujarat,Gujarat,NA,NA,NA,7+,NA
3548,0.08,0.01,0.04,0.11,0.2,0.31,0.35,4,State,urban/rural,HH Size,statesector,1,gujarat,Gujarat,NA,NA,NA,1,NA
3549,0.05,0.01,0.02,0.05,0.12,0.28,0.54,4,State,urban/rural,HH Size,statesector,1,gujarat,Gujarat,NA,NA,NA,2 to 3,NA
3550,0.06,0.01,0.01,0.04,0.1,0.26,0.59,4,State,urban/rural,HH Size,statesector,1,gujarat,Gujarat,NA,NA,NA,4 to 6,NA
3551,0.1,0.02,0.02,0.05,0.12,0.26,0.55,4,State,urban/rural,HH Size,statesector,1,gujarat,Gujarat,NA,NA,NA,7+,NA
3552,0.31,0.01,0.14,0.33,0.32,0.14,0.08,4,State,urban/rural,HH Size,statesector,0,haryana,Haryana,NA,NA,NA,1,NA
3553,0.14,0.02,0.05,0.16,0.25,0.26,0.28,4,State,urban/rural,HH Size,statesector,0,haryana,Haryana,NA,NA,NA,2 to 3,NA
3554,0.1,0.02,0.02,0.09,0.23,0.29,0.37,4,State,urban/rural,HH Size,statesector,0,haryana,Haryana,NA,NA,NA,4 to 6,NA
3555,0.18,0.05,0.03,0.09,0.19,0.3,0.39,4,State,urban/rural,HH Size,statesector,0,haryana,Haryana,NA,NA,NA,7+,NA
3556,0.04,0,0.01,0.12,0.37,0.31,0.19,4,State,urban/rural,HH Size,statesector,1,haryana,Haryana,NA,NA,NA,1,NA
3557,0.07,0.01,0.01,0.07,0.16,0.25,0.52,4,State,urban/rural,HH Size,statesector,1,haryana,Haryana,NA,NA,NA,2 to 3,NA
3558,0.06,0.01,0.01,0.03,0.1,0.22,0.64,4,State,urban/rural,HH Size,statesector,1,haryana,Haryana,NA,NA,NA,4 to 6,NA
3559,0.1,0.02,0.01,0.04,0.12,0.22,0.62,4,State,urban/rural,HH Size,statesector,1,haryana,Haryana,NA,NA,NA,7+,NA
3560,0.25,0,0.07,0.14,0.32,0.37,0.1,4,State,urban/rural,HH Size,statesector,0,himachal pradesh,Himachal Pradesh,NA,NA,NA,1,NA
3561,0.09,0.01,0.03,0.11,0.24,0.32,0.3,4,State,urban/rural,HH Size,statesector,0,himachal pradesh,Himachal Pradesh,NA,NA,NA,2 to 3,NA
3562,0.08,0.01,0.02,0.1,0.26,0.35,0.28,4,State,urban/rural,HH Size,statesector,0,himachal pradesh,Himachal Pradesh,NA,NA,NA,4 to 6,NA
3563,0.09,0.01,0.02,0.1,0.23,0.33,0.32,4,State,urban/rural,HH Size,statesector,0,himachal pradesh,Himachal Pradesh,NA,NA,NA,7+,NA
3564,0.01,0,0.01,0.1,0.15,0.54,0.2,4,State,urban/rural,HH Size,statesector,1,himachal pradesh,Himachal Pradesh,NA,NA,NA,1,NA
3565,0.01,0,0,0.02,0.09,0.2,0.69,4,State,urban/rural,HH Size,statesector,1,himachal pradesh,Himachal Pradesh,NA,NA,NA,2 to 3,NA
3566,0.02,0.01,0,0.04,0.07,0.26,0.63,4,State,urban/rural,HH Size,statesector,1,himachal pradesh,Himachal Pradesh,NA,NA,NA,4 to 6,NA
3567,0.07,0,0,0.02,0.08,0.27,0.63,4,State,urban/rural,HH Size,statesector,1,himachal pradesh,Himachal Pradesh,NA,NA,NA,7+,NA
3568,0.35,0.01,0.22,0.36,0.24,0.12,0.05,4,State,urban/rural,HH Size,statesector,0,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,1,NA
3569,0.2,0.02,0.11,0.28,0.26,0.2,0.15,4,State,urban/rural,HH Size,statesector,0,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,2 to 3,NA
3570,0.17,0.03,0.09,0.25,0.28,0.21,0.17,4,State,urban/rural,HH Size,statesector,0,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,4 to 6,NA
3571,0.23,0.06,0.11,0.26,0.27,0.2,0.17,4,State,urban/rural,HH Size,statesector,0,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,7+,NA
3572,0.07,0,0.04,0.22,0.12,0.22,0.4,4,State,urban/rural,HH Size,statesector,1,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,1,NA
3573,0.03,0,0.01,0.05,0.18,0.26,0.5,4,State,urban/rural,HH Size,statesector,1,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,2 to 3,NA
3574,0.04,0.01,0.01,0.05,0.17,0.32,0.45,4,State,urban/rural,HH Size,statesector,1,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,4 to 6,NA
3575,0.06,0.02,0.02,0.07,0.19,0.3,0.42,4,State,urban/rural,HH Size,statesector,1,jammu and kashmir,Jammu And Kashmir,NA,NA,NA,7+,NA
3576,0.78,0.15,0.82,0.11,0.05,0.02,0.01,4,State,urban/rural,HH Size,statesector,0,jharkhand,Jharkhand,NA,NA,NA,1,NA
3577,0.57,0.17,0.69,0.18,0.08,0.04,0.01,4,State,urban/rural,HH Size,statesector,0,jharkhand,Jharkhand,NA,NA,NA,2 to 3,NA
3578,0.53,0.19,0.6,0.23,0.11,0.04,0.01,4,State,urban/rural,HH Size,statesector,0,jharkhand,Jharkhand,NA,NA,NA,4 to 6,NA
3579,0.6,0.19,0.56,0.25,0.13,0.05,0.02,4,State,urban/rural,HH Size,statesector,0,jharkhand,Jharkhand,NA,NA,NA,7+,NA
3580,0.28,0.04,0.22,0.17,0.18,0.28,0.15,4,State,urban/rural,HH Size,statesector,1,jharkhand,Jharkhand,NA,NA,NA,1,NA
3581,0.16,0.03,0.1,0.13,0.17,0.22,0.38,4,State,urban/rural,HH Size,statesector,1,jharkhand,Jharkhand,NA,NA,NA,2 to 3,NA
3582,0.16,0.04,0.07,0.15,0.21,0.28,0.3,4,State,urban/rural,HH Size,statesector,1,jharkhand,Jharkhand,NA,NA,NA,4 to 6,NA
3583,0.2,0.04,0.06,0.14,0.25,0.23,0.32,4,State,urban/rural,HH Size,statesector,1,jharkhand,Jharkhand,NA,NA,NA,7+,NA
3584,0.62,0.02,0.4,0.32,0.2,0.08,0.01,4,State,urban/rural,HH Size,statesector,0,karnataka,Karnataka,NA,NA,NA,1,NA
3585,0.24,0.03,0.13,0.32,0.33,0.18,0.04,4,State,urban/rural,HH Size,statesector,0,karnataka,Karnataka,NA,NA,NA,2 to 3,NA
3586,0.22,0.04,0.1,0.31,0.35,0.2,0.04,4,State,urban/rural,HH Size,statesector,0,karnataka,Karnataka,NA,NA,NA,4 to 6,NA
3587,0.3,0.06,0.08,0.28,0.39,0.2,0.05,4,State,urban/rural,HH Size,statesector,0,karnataka,Karnataka,NA,NA,NA,7+,NA
3588,0.14,0,0.08,0.09,0.19,0.33,0.3,4,State,urban/rural,HH Size,statesector,1,karnataka,Karnataka,NA,NA,NA,1,NA
3589,0.04,0.01,0.02,0.05,0.13,0.33,0.47,4,State,urban/rural,HH Size,statesector,1,karnataka,Karnataka,NA,NA,NA,2 to 3,NA
3590,0.06,0.01,0.01,0.05,0.14,0.37,0.42,4,State,urban/rural,HH Size,statesector,1,karnataka,Karnataka,NA,NA,NA,4 to 6,NA
3591,0.09,0.01,0.01,0.06,0.15,0.4,0.38,4,State,urban/rural,HH Size,statesector,1,karnataka,Karnataka,NA,NA,NA,7+,NA
3592,0.13,0,0.08,0.2,0.3,0.27,0.15,4,State,urban/rural,HH Size,statesector,0,kerala,Kerala,NA,NA,NA,1,NA
3593,0.01,0,0,0.04,0.19,0.39,0.37,4,State,urban/rural,HH Size,statesector,0,kerala,Kerala,NA,NA,NA,2 to 3,NA
3594,0.01,0,0,0.02,0.18,0.38,0.41,4,State,urban/rural,HH Size,statesector,0,kerala,Kerala,NA,NA,NA,4 to 6,NA
3595,0.04,0.01,0.01,0.04,0.18,0.45,0.32,4,State,urban/rural,HH Size,statesector,0,kerala,Kerala,NA,NA,NA,7+,NA
3596,0.06,0,0.03,0.17,0.2,0.27,0.34,4,State,urban/rural,HH Size,statesector,1,kerala,Kerala,NA,NA,NA,1,NA
3597,0.01,0,0,0.01,0.08,0.3,0.6,4,State,urban/rural,HH Size,statesector,1,kerala,Kerala,NA,NA,NA,2 to 3,NA
3598,0,0,0,0.01,0.07,0.32,0.6,4,State,urban/rural,HH Size,statesector,1,kerala,Kerala,NA,NA,NA,4 to 6,NA
3599,0.01,0,0,0.01,0.1,0.37,0.52,4,State,urban/rural,HH Size,statesector,1,kerala,Kerala,NA,NA,NA,7+,NA
3600,0,0,0,0.55,0.23,0,0.23,4,State,urban/rural,HH Size,statesector,0,lakshadweep,Lakshadweep,NA,NA,NA,1,NA
3601,0,0,0,0,0.17,0.51,0.32,4,State,urban/rural,HH Size,statesector,0,lakshadweep,Lakshadweep,NA,NA,NA,2 to 3,NA
3602,0.02,0,0,0,0.04,0.74,0.22,4,State,urban/rural,HH Size,statesector,0,lakshadweep,Lakshadweep,NA,NA,NA,4 to 6,NA
3603,0.02,0,0,0,0.1,0.73,0.17,4,State,urban/rural,HH Size,statesector,0,lakshadweep,Lakshadweep,NA,NA,NA,7+,NA
3604,0,0,0,0.17,0.24,0.18,0.42,4,State,urban/rural,HH Size,statesector,1,lakshadweep,Lakshadweep,NA,NA,NA,1,NA
3605,0,0,0,0.01,0.17,0.41,0.41,4,State,urban/rural,HH Size,statesector,1,lakshadweep,Lakshadweep,NA,NA,NA,2 to 3,NA
3606,0,0,0,0,0.1,0.5,0.39,4,State,urban/rural,HH Size,statesector,1,lakshadweep,Lakshadweep,NA,NA,NA,4 to 6,NA
3607,0.03,0,0,0.01,0.07,0.48,0.45,4,State,urban/rural,HH Size,statesector,1,lakshadweep,Lakshadweep,NA,NA,NA,7+,NA
3608,0.8,0.15,0.75,0.14,0.07,0.03,0.01,4,State,urban/rural,HH Size,statesector,0,madhya pradesh,Madhya Pradesh,NA,NA,NA,1,NA
3609,0.55,0.13,0.53,0.25,0.12,0.07,0.03,4,State,urban/rural,HH Size,statesector,0,madhya pradesh,Madhya Pradesh,NA,NA,NA,2 to 3,NA
3610,0.48,0.16,0.42,0.29,0.16,0.08,0.04,4,State,urban/rural,HH Size,statesector,0,madhya pradesh,Madhya Pradesh,NA,NA,NA,4 to 6,NA
3611,0.56,0.19,0.38,0.27,0.17,0.1,0.07,4,State,urban/rural,HH Size,statesector,0,madhya pradesh,Madhya Pradesh,NA,NA,NA,7+,NA
3612,0.25,0.01,0.19,0.13,0.2,0.29,0.21,4,State,urban/rural,HH Size,statesector,1,madhya pradesh,Madhya Pradesh,NA,NA,NA,1,NA
3613,0.12,0.02,0.08,0.08,0.14,0.27,0.42,4,State,urban/rural,HH Size,statesector,1,madhya pradesh,Madhya Pradesh,NA,NA,NA,2 to 3,NA
3614,0.12,0.04,0.05,0.09,0.15,0.28,0.43,4,State,urban/rural,HH Size,statesector,1,madhya pradesh,Madhya Pradesh,NA,NA,NA,4 to 6,NA
3615,0.18,0.04,0.04,0.09,0.17,0.25,0.45,4,State,urban/rural,HH Size,statesector,1,madhya pradesh,Madhya Pradesh,NA,NA,NA,7+,NA
3616,0.64,0.07,0.46,0.28,0.17,0.08,0.01,4,State,urban/rural,HH Size,statesector,0,maharashtra,Maharashtra,NA,NA,NA,1,NA
3617,0.28,0.03,0.22,0.26,0.26,0.19,0.07,4,State,urban/rural,HH Size,statesector,0,maharashtra,Maharashtra,NA,NA,NA,2 to 3,NA
3618,0.24,0.05,0.15,0.26,0.29,0.21,0.09,4,State,urban/rural,HH Size,statesector,0,maharashtra,Maharashtra,NA,NA,NA,4 to 6,NA
3619,0.31,0.08,0.15,0.23,0.26,0.23,0.13,4,State,urban/rural,HH Size,statesector,0,maharashtra,Maharashtra,NA,NA,NA,7+,NA
3620,0.09,0.01,0.07,0.18,0.25,0.3,0.2,4,State,urban/rural,HH Size,statesector,1,maharashtra,Maharashtra,NA,NA,NA,1,NA
3621,0.04,0,0.03,0.08,0.16,0.27,0.47,4,State,urban/rural,HH Size,statesector,1,maharashtra,Maharashtra,NA,NA,NA,2 to 3,NA
3622,0.05,0.01,0.01,0.06,0.16,0.32,0.46,4,State,urban/rural,HH Size,statesector,1,maharashtra,Maharashtra,NA,NA,NA,4 to 6,NA
3623,0.08,0.01,0.02,0.06,0.19,0.34,0.4,4,State,urban/rural,HH Size,statesector,1,maharashtra,Maharashtra,NA,NA,NA,7+,NA
3624,0.52,0.08,0.36,0.37,0.22,0.05,0.01,4,State,urban/rural,HH Size,statesector,0,manipur,Manipur,NA,NA,NA,1,NA
3625,0.25,0.03,0.16,0.43,0.26,0.12,0.03,4,State,urban/rural,HH Size,statesector,0,manipur,Manipur,NA,NA,NA,2 to 3,NA
3626,0.23,0.04,0.11,0.4,0.32,0.13,0.05,4,State,urban/rural,HH Size,statesector,0,manipur,Manipur,NA,NA,NA,4 to 6,NA
3627,0.29,0.06,0.1,0.37,0.3,0.14,0.09,4,State,urban/rural,HH Size,statesector,0,manipur,Manipur,NA,NA,NA,7+,NA
3628,0.29,0.01,0.19,0.33,0.23,0.18,0.07,4,State,urban/rural,HH Size,statesector,1,manipur,Manipur,NA,NA,NA,1,NA
3629,0.11,0.02,0.07,0.17,0.32,0.31,0.12,4,State,urban/rural,HH Size,statesector,1,manipur,Manipur,NA,NA,NA,2 to 3,NA
3630,0.12,0.01,0.05,0.19,0.31,0.29,0.17,4,State,urban/rural,HH Size,statesector,1,manipur,Manipur,NA,NA,NA,4 to 6,NA
3631,0.18,0.02,0.05,0.16,0.28,0.31,0.2,4,State,urban/rural,HH Size,statesector,1,manipur,Manipur,NA,NA,NA,7+,NA
3632,0.57,0.02,0.33,0.38,0.26,0.03,0,4,State,urban/rural,HH Size,statesector,0,meghalaya,Meghalaya,NA,NA,NA,1,NA
3633,0.4,0.11,0.2,0.44,0.27,0.07,0.01,4,State,urban/rural,HH Size,statesector,0,meghalaya,Meghalaya,NA,NA,NA,2 to 3,NA
3634,0.36,0.13,0.13,0.42,0.31,0.1,0.03,4,State,urban/rural,HH Size,statesector,0,meghalaya,Meghalaya,NA,NA,NA,4 to 6,NA
3635,0.41,0.15,0.13,0.41,0.35,0.1,0.01,4,State,urban/rural,HH Size,statesector,0,meghalaya,Meghalaya,NA,NA,NA,7+,NA
3636,0.11,0,0.03,0.15,0.49,0.31,0.03,4,State,urban/rural,HH Size,statesector,1,meghalaya,Meghalaya,NA,NA,NA,1,NA
3637,0.04,0,0.01,0.09,0.31,0.39,0.2,4,State,urban/rural,HH Size,statesector,1,meghalaya,Meghalaya,NA,NA,NA,2 to 3,NA
3638,0.09,0.01,0.01,0.1,0.27,0.38,0.24,4,State,urban/rural,HH Size,statesector,1,meghalaya,Meghalaya,NA,NA,NA,4 to 6,NA
3639,0.13,0.02,0.02,0.08,0.31,0.38,0.2,4,State,urban/rural,HH Size,statesector,1,meghalaya,Meghalaya,NA,NA,NA,7+,NA
3640,0.25,0.03,0.15,0.35,0.3,0.16,0.04,4,State,urban/rural,HH Size,statesector,0,mizoram,Mizoram,NA,NA,NA,1,NA
3641,0.2,0.05,0.15,0.21,0.33,0.24,0.06,4,State,urban/rural,HH Size,statesector,0,mizoram,Mizoram,NA,NA,NA,2 to 3,NA
3642,0.21,0.08,0.15,0.21,0.33,0.23,0.08,4,State,urban/rural,HH Size,statesector,0,mizoram,Mizoram,NA,NA,NA,4 to 6,NA
3643,0.18,0.07,0.09,0.17,0.34,0.27,0.13,4,State,urban/rural,HH Size,statesector,0,mizoram,Mizoram,NA,NA,NA,7+,NA
3644,0.07,0,0.03,0.07,0.24,0.42,0.24,4,State,urban/rural,HH Size,statesector,1,mizoram,Mizoram,NA,NA,NA,1,NA
3645,0.02,0,0,0.03,0.17,0.35,0.44,4,State,urban/rural,HH Size,statesector,1,mizoram,Mizoram,NA,NA,NA,2 to 3,NA
3646,0.02,0,0.01,0.02,0.1,0.33,0.55,4,State,urban/rural,HH Size,statesector,1,mizoram,Mizoram,NA,NA,NA,4 to 6,NA
3647,0.01,0,0,0.01,0.07,0.31,0.6,4,State,urban/rural,HH Size,statesector,1,mizoram,Mizoram,NA,NA,NA,7+,NA
3648,0.53,0.01,0.27,0.42,0.17,0.12,0.02,4,State,urban/rural,HH Size,statesector,0,nagaland,Nagaland,NA,NA,NA,1,NA
3649,0.27,0.03,0.15,0.38,0.3,0.13,0.04,4,State,urban/rural,HH Size,statesector,0,nagaland,Nagaland,NA,NA,NA,2 to 3,NA
3650,0.27,0.08,0.16,0.41,0.25,0.12,0.06,4,State,urban/rural,HH Size,statesector,0,nagaland,Nagaland,NA,NA,NA,4 to 6,NA
3651,0.38,0.13,0.19,0.46,0.23,0.07,0.06,4,State,urban/rural,HH Size,statesector,0,nagaland,Nagaland,NA,NA,NA,7+,NA
3652,0.13,0,0.03,0.16,0.34,0.37,0.09,4,State,urban/rural,HH Size,statesector,1,nagaland,Nagaland,NA,NA,NA,1,NA
3653,0.08,0.02,0.03,0.12,0.27,0.37,0.22,4,State,urban/rural,HH Size,statesector,1,nagaland,Nagaland,NA,NA,NA,2 to 3,NA
3654,0.1,0.02,0.03,0.13,0.27,0.36,0.22,4,State,urban/rural,HH Size,statesector,1,nagaland,Nagaland,NA,NA,NA,4 to 6,NA
3655,0.15,0.03,0.02,0.11,0.29,0.32,0.25,4,State,urban/rural,HH Size,statesector,1,nagaland,Nagaland,NA,NA,NA,7+,NA
3656,0.73,0.08,0.68,0.16,0.1,0.05,0.01,4,State,urban/rural,HH Size,statesector,0,odisha,Odisha,NA,NA,NA,1,NA
3657,0.42,0.1,0.46,0.27,0.18,0.08,0.02,4,State,urban/rural,HH Size,statesector,0,odisha,Odisha,NA,NA,NA,2 to 3,NA
3658,0.38,0.12,0.41,0.3,0.19,0.08,0.03,4,State,urban/rural,HH Size,statesector,0,odisha,Odisha,NA,NA,NA,4 to 6,NA
3659,0.45,0.14,0.42,0.28,0.17,0.1,0.04,4,State,urban/rural,HH Size,statesector,0,odisha,Odisha,NA,NA,NA,7+,NA
3660,0.2,0.02,0.18,0.2,0.22,0.2,0.2,4,State,urban/rural,HH Size,statesector,1,odisha,Odisha,NA,NA,NA,1,NA
3661,0.12,0.03,0.12,0.13,0.16,0.24,0.34,4,State,urban/rural,HH Size,statesector,1,odisha,Odisha,NA,NA,NA,2 to 3,NA
3662,0.13,0.04,0.1,0.14,0.21,0.25,0.3,4,State,urban/rural,HH Size,statesector,1,odisha,Odisha,NA,NA,NA,4 to 6,NA
3663,0.18,0.04,0.1,0.17,0.22,0.23,0.28,4,State,urban/rural,HH Size,statesector,1,odisha,Odisha,NA,NA,NA,7+,NA
3664,0.5,0,0.42,0.18,0.19,0.1,0.09,4,State,urban/rural,HH Size,statesector,0,puducherry,Puducherry,NA,NA,NA,1,NA
3665,0.06,0,0.06,0.2,0.31,0.3,0.13,4,State,urban/rural,HH Size,statesector,0,puducherry,Puducherry,NA,NA,NA,2 to 3,NA
3666,0.06,0.01,0.05,0.19,0.27,0.36,0.14,4,State,urban/rural,HH Size,statesector,0,puducherry,Puducherry,NA,NA,NA,4 to 6,NA
3667,0.14,0,0.04,0.16,0.26,0.27,0.26,4,State,urban/rural,HH Size,statesector,0,puducherry,Puducherry,NA,NA,NA,7+,NA
3668,0.3,0,0.21,0.16,0.31,0.27,0.04,4,State,urban/rural,HH Size,statesector,1,puducherry,Puducherry,NA,NA,NA,1,NA
3669,0.02,0,0.01,0.06,0.13,0.37,0.43,4,State,urban/rural,HH Size,statesector,1,puducherry,Puducherry,NA,NA,NA,2 to 3,NA
3670,0.02,0,0.01,0.05,0.18,0.3,0.47,4,State,urban/rural,HH Size,statesector,1,puducherry,Puducherry,NA,NA,NA,4 to 6,NA
3671,0.01,0,0.03,0.06,0.26,0.16,0.49,4,State,urban/rural,HH Size,statesector,1,puducherry,Puducherry,NA,NA,NA,7+,NA
3672,0.23,0,0.1,0.26,0.23,0.19,0.22,4,State,urban/rural,HH Size,statesector,0,punjab,Punjab,NA,NA,NA,1,NA
3673,0.08,0,0.01,0.1,0.18,0.25,0.46,4,State,urban/rural,HH Size,statesector,0,punjab,Punjab,NA,NA,NA,2 to 3,NA
3674,0.07,0.02,0.01,0.05,0.16,0.28,0.5,4,State,urban/rural,HH Size,statesector,0,punjab,Punjab,NA,NA,NA,4 to 6,NA
3675,0.08,0.02,0.01,0.03,0.14,0.27,0.55,4,State,urban/rural,HH Size,statesector,0,punjab,Punjab,NA,NA,NA,7+,NA
3676,0.08,0.03,0.02,0.13,0.24,0.27,0.34,4,State,urban/rural,HH Size,statesector,1,punjab,Punjab,NA,NA,NA,1,NA
3677,0.03,0.01,0.01,0.03,0.08,0.13,0.75,4,State,urban/rural,HH Size,statesector,1,punjab,Punjab,NA,NA,NA,2 to 3,NA
3678,0.03,0.01,0,0.01,0.06,0.13,0.8,4,State,urban/rural,HH Size,statesector,1,punjab,Punjab,NA,NA,NA,4 to 6,NA
3679,0.07,0.03,0.01,0.01,0.04,0.14,0.8,4,State,urban/rural,HH Size,statesector,1,punjab,Punjab,NA,NA,NA,7+,NA
3680,0.64,0.09,0.45,0.27,0.16,0.08,0.03,4,State,urban/rural,HH Size,statesector,0,rajasthan,Rajasthan,NA,NA,NA,1,NA
3681,0.42,0.09,0.28,0.31,0.22,0.13,0.06,4,State,urban/rural,HH Size,statesector,0,rajasthan,Rajasthan,NA,NA,NA,2 to 3,NA
3682,0.35,0.13,0.22,0.3,0.24,0.16,0.08,4,State,urban/rural,HH Size,statesector,0,rajasthan,Rajasthan,NA,NA,NA,4 to 6,NA
3683,0.41,0.16,0.21,0.26,0.23,0.18,0.11,4,State,urban/rural,HH Size,statesector,0,rajasthan,Rajasthan,NA,NA,NA,7+,NA
3684,0.09,0,0.03,0.11,0.26,0.33,0.27,4,State,urban/rural,HH Size,statesector,1,rajasthan,Rajasthan,NA,NA,NA,1,NA
3685,0.09,0.01,0.03,0.08,0.15,0.24,0.51,4,State,urban/rural,HH Size,statesector,1,rajasthan,Rajasthan,NA,NA,NA,2 to 3,NA
3686,0.09,0.03,0.01,0.07,0.14,0.25,0.53,4,State,urban/rural,HH Size,statesector,1,rajasthan,Rajasthan,NA,NA,NA,4 to 6,NA
3687,0.15,0.05,0.02,0.07,0.13,0.26,0.52,4,State,urban/rural,HH Size,statesector,1,rajasthan,Rajasthan,NA,NA,NA,7+,NA
3688,0.18,0,0.04,0.17,0.38,0.32,0.09,4,State,urban/rural,HH Size,statesector,0,sikkim,Sikkim,NA,NA,NA,1,NA
3689,0.06,0,0.01,0.12,0.51,0.33,0.04,4,State,urban/rural,HH Size,statesector,0,sikkim,Sikkim,NA,NA,NA,2 to 3,NA
3690,0.06,0.01,0,0.09,0.58,0.28,0.05,4,State,urban/rural,HH Size,statesector,0,sikkim,Sikkim,NA,NA,NA,4 to 6,NA
3691,0.05,0.01,0.02,0.07,0.55,0.29,0.06,4,State,urban/rural,HH Size,statesector,0,sikkim,Sikkim,NA,NA,NA,7+,NA
3692,0.02,0,0.01,0.03,0.13,0.72,0.12,4,State,urban/rural,HH Size,statesector,1,sikkim,Sikkim,NA,NA,NA,1,NA
3693,0.02,0,0,0.01,0.13,0.61,0.24,4,State,urban/rural,HH Size,statesector,1,sikkim,Sikkim,NA,NA,NA,2 to 3,NA
3694,0.03,0,0,0.02,0.13,0.58,0.27,4,State,urban/rural,HH Size,statesector,1,sikkim,Sikkim,NA,NA,NA,4 to 6,NA
3695,0.05,0,0,0.02,0.1,0.5,0.38,4,State,urban/rural,HH Size,statesector,1,sikkim,Sikkim,NA,NA,NA,7+,NA
3696,0.49,0.01,0.31,0.33,0.23,0.1,0.03,4,State,urban/rural,HH Size,statesector,0,tamil nadu,Tamil Nadu,NA,NA,NA,1,NA
3697,0.16,0.01,0.09,0.26,0.35,0.23,0.06,4,State,urban/rural,HH Size,statesector,0,tamil nadu,Tamil Nadu,NA,NA,NA,2 to 3,NA
3698,0.1,0.01,0.04,0.22,0.39,0.27,0.08,4,State,urban/rural,HH Size,statesector,0,tamil nadu,Tamil Nadu,NA,NA,NA,4 to 6,NA
3699,0.12,0.01,0.05,0.24,0.33,0.28,0.11,4,State,urban/rural,HH Size,statesector,0,tamil nadu,Tamil Nadu,NA,NA,NA,7+,NA
3700,0.16,0,0.13,0.2,0.23,0.29,0.15,4,State,urban/rural,HH Size,statesector,1,tamil nadu,Tamil Nadu,NA,NA,NA,1,NA
3701,0.03,0,0.02,0.07,0.19,0.36,0.36,4,State,urban/rural,HH Size,statesector,1,tamil nadu,Tamil Nadu,NA,NA,NA,2 to 3,NA
3702,0.02,0,0.01,0.06,0.18,0.37,0.38,4,State,urban/rural,HH Size,statesector,1,tamil nadu,Tamil Nadu,NA,NA,NA,4 to 6,NA
3703,0.06,0.01,0.02,0.07,0.18,0.36,0.37,4,State,urban/rural,HH Size,statesector,1,tamil nadu,Tamil Nadu,NA,NA,NA,7+,NA
3704,0.67,0.03,0.43,0.31,0.2,0.05,0.01,4,State,urban/rural,HH Size,statesector,0,telangana,Telangana,NA,NA,NA,1,NA
3705,0.32,0.04,0.15,0.31,0.34,0.16,0.04,4,State,urban/rural,HH Size,statesector,0,telangana,Telangana,NA,NA,NA,2 to 3,NA
3706,0.23,0.06,0.09,0.28,0.37,0.22,0.04,4,State,urban/rural,HH Size,statesector,0,telangana,Telangana,NA,NA,NA,4 to 6,NA
3707,0.27,0.06,0.09,0.3,0.35,0.2,0.07,4,State,urban/rural,HH Size,statesector,0,telangana,Telangana,NA,NA,NA,7+,NA
3708,0.17,0,0.09,0.18,0.27,0.28,0.17,4,State,urban/rural,HH Size,statesector,1,telangana,Telangana,NA,NA,NA,1,NA
3709,0.07,0.01,0.02,0.06,0.16,0.3,0.46,4,State,urban/rural,HH Size,statesector,1,telangana,Telangana,NA,NA,NA,2 to 3,NA
3710,0.06,0.01,0.01,0.04,0.16,0.35,0.45,4,State,urban/rural,HH Size,statesector,1,telangana,Telangana,NA,NA,NA,4 to 6,NA
3711,0.06,0.01,0,0.04,0.11,0.43,0.42,4,State,urban/rural,HH Size,statesector,1,telangana,Telangana,NA,NA,NA,7+,NA
3712,0.6,0.02,0.37,0.42,0.15,0.05,0.01,4,State,urban/rural,HH Size,statesector,0,tripura,Tripura,NA,NA,NA,1,NA
3713,0.27,0.06,0.18,0.49,0.24,0.08,0.01,4,State,urban/rural,HH Size,statesector,0,tripura,Tripura,NA,NA,NA,2 to 3,NA
3714,0.24,0.07,0.17,0.56,0.2,0.06,0.01,4,State,urban/rural,HH Size,statesector,0,tripura,Tripura,NA,NA,NA,4 to 6,NA
3715,0.27,0.09,0.13,0.53,0.21,0.11,0.02,4,State,urban/rural,HH Size,statesector,0,tripura,Tripura,NA,NA,NA,7+,NA
3716,0.21,0.02,0.06,0.27,0.28,0.25,0.14,4,State,urban/rural,HH Size,statesector,1,tripura,Tripura,NA,NA,NA,1,NA
3717,0.1,0.01,0.03,0.17,0.28,0.35,0.18,4,State,urban/rural,HH Size,statesector,1,tripura,Tripura,NA,NA,NA,2 to 3,NA
3718,0.08,0.01,0.02,0.18,0.28,0.32,0.2,4,State,urban/rural,HH Size,statesector,1,tripura,Tripura,NA,NA,NA,4 to 6,NA
3719,0.02,0,0.04,0.2,0.19,0.4,0.17,4,State,urban/rural,HH Size,statesector,1,tripura,Tripura,NA,NA,NA,7+,NA
3720,0.73,0.04,0.69,0.16,0.08,0.05,0.02,4,State,urban/rural,HH Size,statesector,0,uttar pradesh,Uttar Pradesh,NA,NA,NA,1,NA
