,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling,owns_land
3925,0.003150062,0.053231809,0.495491519,0.008558901,0.040335336,0.497144396,2022,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3926,0,0,0.14180279,0,0,0.148238071,2022,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3927,0.03465522,0.354031215,0.886725602,0.079974939,0.349659539,0.886725602,2022,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3928,0.003063654,0.099602451,0.685558085,0.007410588,0.070823865,0.687088216,2022,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3929,0.000311635,0.003846337,0.352889439,0.000525532,0.00265585,0.35319034,2022,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3930,0.001890283,0.001890283,0.04787546,0.001890283,0.001890283,0.055473904,2022,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3931,0.042629745,0.385067709,0.936383643,0.092161547,0.33137042,0.937121573,2022,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3932,0.017860478,0.221755011,0.805913449,0.044502899,0.189067633,0.806912811,2022,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3933,0.005140513,0.106684249,0.578678814,0.015375562,0.083030965,0.580801326,2022,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3934,0.001061205,0.022244032,0.170372826,0.002424911,0.019782544,0.171704024,2022,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3935,0.047661752,0.547370373,0.968347883,0.11600439,0.487049016,0.969200562,2022,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3936,0.009158853,0.296500396,0.894000035,0.029652206,0.237031125,0.895302206,2022,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3937,0.002317277,0.108122134,0.724276634,0.008203386,0.085239126,0.727174028,2022,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3938,0.001402172,0.038919775,0.390706009,0.006932768,0.028434077,0.390706009,2022,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3939,0.096202244,0.627176611,0.98357399,0.164853487,0.570344796,0.984219563,2022,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3940,0.018735453,0.346016665,0.932561725,0.04491066,0.287963095,0.933668847,2022,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3941,0.004406098,0.078423608,0.753378397,0.011272817,0.061737984,0.755982971,2022,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3942,0.001599714,0.029991214,0.338933289,0.001599714,0.029991214,0.338933289,2022,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3943,0,0.114611171,0.821355722,0.009304456,0.101651066,0.821355722,2022,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3944,0,0.023408627,0.486150682,0.000595524,0.016222721,0.486956581,2022,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3945,0,0.002637077,0.176406197,0,0.002637077,0.177836738,2022,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3946,0,0,0.001226956,0,0,0.001226956,2022,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3947,0.119906986,0.481439534,0.947396375,0.207502319,0.452079845,0.947396375,2022,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3948,0.03092544,0.244994765,0.779538808,0.067642557,0.22000927,0.780162537,2022,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3949,0,0.06097442,0.413258832,0.005147758,0.051588703,0.413783023,2022,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3950,0,0,0.076500922,0,0,0.078518628,2022,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3951,0.090607121,0.592943389,0.979396827,0.153729183,0.552979262,0.979396827,2022,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3952,0.008638154,0.204102111,0.850021922,0.017938044,0.151791943,0.851125897,2022,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3953,0,0.041905698,0.530091485,0.006039576,0.028835939,0.537769357,2022,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3954,0,0.004943556,0.209654904,0,0,0.209654904,2022,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3955,0.068192985,0.59433251,0.989265616,0.179254019,0.532723493,0.989265616,2022,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3956,0.025257099,0.360984239,0.921393524,0.052501396,0.306958074,0.922679865,2022,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3957,0.014512796,0.145153672,0.794259756,0.024626973,0.113568303,0.79831498,2022,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3958,0,0.118857277,0.577605916,0,0.098809689,0.577605916,2022,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3959,0.040664814,0.332201187,0.924500138,0.071041749,0.280239372,0.924500138,2022,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3960,0.003056995,0.12375693,0.768081612,0.008019146,0.089631108,0.76993385,2022,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3961,0,0.023917142,0.35449035,0,0.019820004,0.361391653,2022,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3962,0,0,0.061272452,0,0,0.061272452,2022,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3963,0.004300716,0.274527512,0.905674135,0.012007549,0.220467928,0.910628905,2022,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3964,0.00119202,0.061308936,0.771782634,0.00377906,0.046914239,0.773453559,2022,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3965,0,0.007444175,0.431660468,0,0.005580547,0.436979824,2022,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3966,0,0,0.139777562,0,0,0.139777562,2022,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3967,0.083535623,0.565541751,0.977792163,0.183207787,0.51711028,0.977792163,2022,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3968,0.018653387,0.273983345,0.886456863,0.046231921,0.224560439,0.88765223,2022,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3969,0.003546607,0.07021095,0.715595375,0.005636576,0.054969839,0.716332036,2022,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3970,0.05747592,0.271499962,0.446347969,0.0957932,0.271499962,0.446347969,2022,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3971,0.12759834,0.725553364,0.991814099,0.243701839,0.676452439,0.991814099,2022,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3972,0.016388957,0.394685902,0.946443895,0.052015317,0.32652035,0.947070086,2022,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3973,0.000828891,0.102675903,0.788067547,0.005352045,0.071142246,0.790098498,2022,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3974,0.00406425,0.029972693,0.381167996,0.00406425,0.027508166,0.381167996,2022,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3975,0.044713003,0.488088038,0.937772013,0.102753165,0.427025085,0.938795075,2022,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3976,0.013147609,0.317639211,0.891407392,0.036980096,0.26021286,0.892278092,2022,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3977,0.003220712,0.141403566,0.75326549,0.012635358,0.109118009,0.754856471,2022,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3978,0.00630245,0.098715413,0.538087585,0.008937511,0.081978018,0.540791491,2022,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3979,0.182413348,0.654087876,0.966945883,0.304325792,0.607153788,0.966945883,2022,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3980,0.065569748,0.466101659,0.904899688,0.133253841,0.416935235,0.905050261,2022,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3981,0.021594904,0.255360815,0.778301266,0.059554283,0.218023912,0.780665902,2022,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3982,0.033033193,0.139491952,0.508021183,0.058698093,0.133231212,0.50863695,2022,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3983,0.111059754,0.637031744,0.969169379,0.218007383,0.581818198,0.969169379,2022,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3984,0.033358021,0.470958505,0.93919241,0.089244455,0.4119201,0.93925536,2022,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3985,0.008900167,0.244636167,0.832044077,0.023100391,0.193097498,0.834116018,2022,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3986,0.100945557,0.365898386,0.694812178,0.146951749,0.335143577,0.696502796,2022,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3987,0.23082932,0.724439298,0.980170203,0.370555446,0.679061851,0.981228917,2022,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3988,0.073434986,0.491579824,0.936386988,0.148221221,0.439621724,0.936720632,2022,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3989,0.00914375,0.282258626,0.810074206,0.044552639,0.221701687,0.812015182,2022,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3990,0.029517478,0.155927627,0.638578348,0.042280045,0.133598071,0.644312786,2022,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3991,0.04792506,0.519349804,0.959926194,0.120931707,0.452082283,0.959948747,2022,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3992,0.010284658,0.262253994,0.881775339,0.029789947,0.210300263,0.882335717,2022,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3993,0.001509868,0.092636222,0.729502079,0.005710493,0.072817999,0.731291279,2022,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3994,0.002137008,0.059986956,0.439852417,0.00492143,0.048274602,0.439852417,2022,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3995,0.035455797,0.484647337,0.960706712,0.090579544,0.433274785,0.962132078,2022,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
3996,0.006196029,0.224854012,0.83849779,0.021730092,0.180002787,0.839358932,2022,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
3997,0.000837599,0.071896419,0.598652996,0.004136887,0.048498409,0.600892584,2022,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
3998,0.000900902,0.017770035,0.311075038,0.002771953,0.009251955,0.317578201,2022,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
3999,0.214526764,0.565228215,0.94009886,0.33709129,0.544138583,0.94009886,2022,State,All,HH Size,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4000,0.030314746,0.328390374,0.956262559,0.048803629,0.26182455,0.958907612,2022,State,All,HH Size,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4001,0.003012242,0.058655897,0.829987185,0.010065829,0.046050153,0.836072757,2022,State,All,HH Size,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4002,0,0,0.307988656,0,0,0.307988656,2022,State,All,HH Size,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4003,0.10002228,0.557656747,0.946351195,0.180960839,0.508718476,0.946819545,2022,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4004,0.018675758,0.289905348,0.847127687,0.04836845,0.248361384,0.848124262,2022,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4005,0.002995956,0.114708826,0.635734912,0.011529642,0.086460551,0.638513805,2022,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4006,0.004390394,0.058405865,0.361454883,0.006903566,0.04647325,0.361890103,2022,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4007,0.026152694,0.357018853,0.942559353,0.046649188,0.301184278,0.942559353,2022,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4008,0.002814491,0.134099915,0.764878424,0.010200294,0.101900811,0.766226199,2022,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4009,0.001766829,0.051465881,0.542875244,0.004052061,0.039322663,0.545065646,2022,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4010,0.017490865,0.047240009,0.370312657,0.021791924,0.043435572,0.371654868,2022,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4011,0.010694073,0.371513905,0.925790901,0.041155045,0.311440014,0.926990104,2022,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4012,0.000804194,0.091881784,0.732225469,0.005499935,0.070253189,0.734491916,2022,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4013,0.000941832,0.021478433,0.466170513,0.001302938,0.014169623,0.46849228,2022,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4014,0.000867185,0.021863658,0.27145542,0.001282394,0.019899305,0.272485503,2022,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4015,0,0,0.832739088,0,0,0.832739088,2022,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4016,0.006397138,0.03674472,0.570751736,0.008161736,0.02604588,0.57534755,2022,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4017,0,0.006195725,0.264279689,0,0.003798032,0.266665536,2022,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4018,0,0,0.244333063,0,0,0.251502948,2022,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4019,0,0.082285262,0.903029801,0,0.065468761,0.903029801,2022,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4020,0,0.00790982,0.70993323,0,0.00790982,0.70993323,2022,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4021,0,0,0.22459209,0,0,0.22459209,2022,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4022,0,0,0.02401215,0,0,0.02401215,2022,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4023,0.026972754,0.345118083,0.906554207,0.065345999,0.286762739,0.911335644,2022,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4024,0.002801342,0.119959818,0.736283598,0.009794235,0.091782332,0.73727117,2022,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4025,0.001477993,0.030966711,0.410775645,0.002388477,0.022400837,0.413406409,2022,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4026,0.002243999,0.027789516,0.193125626,0.003972711,0.020678882,0.197318502,2022,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4027,0.004548507,0.223635777,0.884350374,0.045294597,0.167993026,0.884350374,2022,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4028,0.002405674,0.078999364,0.69040186,0.005803024,0.060682667,0.692253363,2022,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4029,0.001459251,0.035378823,0.46666348,0.003377482,0.027288709,0.468896149,2022,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4030,0.003424155,0.02667204,0.285047412,0.006050148,0.020042731,0.286822618,2022,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4031,0,0.349007198,0.769600355,0.046857999,0.349007198,0.769600355,2022,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4032,0,0.047832679,0.610511218,0.006865775,0.039353953,0.61175004,2022,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4033,0,0.008056282,0.313141992,0,0.006393516,0.313141992,2022,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4034,0,0,0.152351446,0,0,0.152351446,2022,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4035,0,0.023057537,0.708200061,0,0.013376194,0.708200061,2022,State,All,HH Size,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4036,0,0.013014831,0.372088792,0,0.008142367,0.373751465,2022,State,All,HH Size,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4037,0,0.005583964,0.187893033,0,0,0.190145309,2022,State,All,HH Size,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4038,0.009807117,0.014991684,0.056747704,0.014991684,0.014991684,0.056747704,2022,State,All,HH Size,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4039,0.017291809,0.329328547,0.916951374,0.038879556,0.285314507,0.921616204,2022,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4040,0.003610833,0.131158292,0.7809198,0.008701849,0.095107118,0.784898151,2022,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4041,0.001133758,0.039243471,0.562225436,0.002253159,0.02928171,0.564291541,2022,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4042,0.001554717,0.018561217,0.312888582,0.002003059,0.011264334,0.31524828,2022,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4043,0.073387924,0.388574129,0.947850014,0.142258371,0.368842596,0.957437585,2022,State,All,HH Size,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4044,0.016400404,0.25190129,0.780556294,0.06455395,0.229433063,0.784670457,2022,State,All,HH Size,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4045,0,0.004748413,0.498572471,0,0.004748413,0.498572471,2022,State,All,HH Size,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
4046,0,0,0.185792065,0,0,0.185792065,2022,State,All,HH Size,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA
4047,0.022996751,0.38653941,0.924010953,0.034013798,0.33544659,0.924010953,2022,State,urban/rural,HH Size,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA
4048,0.001217906,0.137623809,0.742748591,0.005001323,0.108727225,0.743349299,2022,State,urban/rural,HH Size,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA
4049,0,0.042046123,0.521375074,0,0.032594971,0.521989957,2022,State,urban/rural,HH Size,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA
