,welfareagg_21_cat1,welfareagg_21_cat2,welfareagg_21_cat3,welfareagg_21_cat4,welfareagg_21_cat5,welfare_agg21_sp,year,level,area,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,owns_land
17324,1,0,0,0,0,1590.63,2011,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17325,0,0,0,0,1,8362.48,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17326,0,0,0,0,1,5879.34,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17327,0,0,0,0,1,5349.76,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17328,0,0,0,0,1,5447.93,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17329,0,0,0,0,1,4971.83,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17330,0,0,0,0,1,5006.66,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17331,0,0,0,1,0,3802.68,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17332,0,0,0,1,0,3466.66,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17333,0,0,0,1,0,3527.07,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17334,0,0,0,1,0,3497.84,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17335,0,0,0,1,0,3813.85,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17336,0,0,0,1,0,3522.42,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17337,0,0,1,0,0,2937.25,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17338,0,0,1,0,0,2576.52,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17339,0,0,1,0,0,2756.64,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17340,0,0,1,0,0,2684.41,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17341,0,0,1,0,0,2695.77,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17342,0,0,1,0,0,2778.72,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17343,0,1,0,0,0,2255.78,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17344,0,1,0,0,0,2157.9,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17345,0,1,0,0,0,2223.49,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17346,0,1,0,0,0,2227.07,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17347,0,1,0,0,0,2166.1,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17348,0,1,0,0,0,2112.64,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17349,1,0,0,0,0,1767.08,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17350,1,0,0,0,0,1574.16,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17351,1,0,0,0,0,1541.65,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17352,1,0,0,0,0,1697.47,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17353,1,0,0,0,0,1641.87,2011,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17354,0,0,0,0,1,8771.2,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17355,0,0,0,0,1,4605.65,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17356,0,0,0,0,1,4929.66,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17357,0,0,0,0,1,5072.1,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17358,0,0,0,0,1,6292.8,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17359,0,0,0,0,1,5106.45,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17360,0,0,0,1,0,4105.47,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17361,0,0,0,1,0,3770.5,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17362,0,0,0,1,0,4095,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17363,0,0,0,1,0,3577.96,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17364,0,0,0,1,0,3265.68,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17365,0,0,1,0,0,2946.13,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17366,0,0,1,0,0,2763.41,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17367,0,0,1,0,0,2741.56,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17368,0,0,1,0,0,2959.74,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17369,0,1,0,0,0,2107.61,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17370,0,1,0,0,0,2066.47,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17371,0,1,0,0,0,2268.91,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17372,0,1,0,0,0,2171.67,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17373,1,0,0,0,0,1535.75,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17374,1,0,0,0,0,1778.44,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17375,1,0,0,0,0,1681.35,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17376,1,0,0,0,0,1687.87,2011,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17377,0,0,0,0,1,10533.88,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17378,0,0,0,0,1,5425.59,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17379,0,0,0,0,1,6167.29,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17380,0,0,0,0,1,7652.99,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17381,0,0,0,0,1,7083.67,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17382,0,0,0,0,1,4657.74,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17383,0,0,0,1,0,3577.78,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17384,0,0,0,1,0,4125.24,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17385,0,0,0,1,0,3440.44,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17386,0,0,0,1,0,4091.75,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17387,0,0,1,0,0,2829.48,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17388,0,0,1,0,0,3098.13,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17389,0,0,1,0,0,3084.14,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17390,0,1,0,0,0,2041.43,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17391,0,1,0,0,0,2049.34,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17392,0,1,0,0,0,2147.92,2011,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17393,0,0,0,0,1,6905.9,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17394,0,0,0,0,1,6692.75,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17395,0,0,0,0,1,5974.21,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17396,0,0,0,0,1,5456.01,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17397,0,0,0,0,1,5686.61,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17398,0,0,0,0,1,5175.95,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17399,0,0,0,1,0,4255.11,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17400,0,0,0,1,0,3649.71,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17401,0,0,0,1,0,3603.94,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17402,0,0,0,1,0,3763.44,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17403,0,0,0,1,0,3661.29,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17404,0,0,0,1,0,3567.98,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17405,0,0,1,0,0,2705.73,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17406,0,0,1,0,0,2681.32,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17407,0,0,1,0,0,2759.75,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17408,0,0,1,0,0,2742.11,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17409,0,0,1,0,0,2681.06,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17410,0,0,1,0,0,2715.59,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17411,0,1,0,0,0,2232.94,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17412,0,1,0,0,0,2274.03,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17413,0,1,0,0,0,2046.59,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17414,0,1,0,0,0,2107.04,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17415,0,1,0,0,0,2087.08,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17416,1,0,0,0,0,1540.08,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17417,1,0,0,0,0,1646.51,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17418,1,0,0,0,0,1527.01,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17419,1,0,0,0,0,1615.74,2011,state,urban/rural,w21_sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17420,0,0,0,0,1,6100.23,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17421,0,0,0,0,1,5339.07,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17422,0,0,0,0,1,5589.95,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17423,0,0,0,0,1,5467.94,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17424,0,0,0,0,1,5416.35,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17425,0,0,0,0,1,5256.38,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17426,0,0,0,1,0,3991.08,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17427,0,0,0,1,0,3680.17,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17428,0,0,0,1,0,3793.23,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17429,0,0,0,1,0,3510.42,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17430,0,0,0,1,0,3615.74,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17431,0,0,0,1,0,3461.42,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17432,0,0,1,0,0,2490.82,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17433,0,0,1,0,0,2571.72,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17434,0,0,1,0,0,2764.58,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17435,0,0,1,0,0,2754.06,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17436,0,0,1,0,0,2699.94,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17437,0,0,1,0,0,2754.18,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17438,0,1,0,0,0,2284.68,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17439,0,1,0,0,0,2158.47,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17440,0,1,0,0,0,2253.44,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17441,0,1,0,0,0,2126.79,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17442,0,1,0,0,0,2164.45,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17443,0,1,0,0,0,2076.93,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17444,1,0,0,0,0,1450.72,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17445,1,0,0,0,0,1767.51,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17446,1,0,0,0,0,1553.71,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17447,1,0,0,0,0,1701.88,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17448,1,0,0,0,0,1690.71,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17449,1,0,0,0,0,1470.58,2011,state,urban/rural,w21_sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17450,0,0,0,0,1,5380.95,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17451,0,0,0,0,1,7741.92,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17452,0,0,0,0,1,4806.3,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17453,0,0,0,0,1,5257.82,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17454,0,0,0,0,1,4704.09,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17455,0,0,0,0,1,4610.88,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17456,0,0,0,1,0,3617.9,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17457,0,0,0,1,0,3474.11,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17458,0,0,0,1,0,3972.37,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17459,0,0,0,1,0,3579.28,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17460,0,0,0,1,0,3505.54,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17461,0,0,1,0,0,3075.22,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17462,0,0,1,0,0,2815,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17463,0,0,1,0,0,2509.02,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17464,0,0,1,0,0,2505.01,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17465,0,0,1,0,0,2778.69,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17466,0,1,0,0,0,1987.59,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17467,0,1,0,0,0,2078.74,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17468,0,1,0,0,0,2044.2,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17469,0,1,0,0,0,2027.54,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA
17470,1,0,0,0,0,1638.04,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
17471,1,0,0,0,0,1449.85,2011,state,urban/rural,w21_sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA
17472,0,0,0,0,1,9875.21,2011,state,urban/rural,w21_sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA
17473,0,0,0,0,1,9839.84,2011,state,urban/rural,w21_sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA
17474,0,0,0,0,1,6623.74,2011,state,urban/rural,w21_sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA
17475,0,0,0,0,1,5401.44,2011,state,urban/rural,w21_sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA
